dist_id,district,model_1_diff_total,model_1_diff_pp,total_sped_funding,ed_funding,ed_pp_diff,model_1_state_local_total,model_1_state_local_pp,model_1_total_funding,model_1_pp_funding,model_1_local_share_total,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,base_funding,gifted_enroll,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,ell_funding,gifted_funding,model_1_local_mills_total,model_1_local_pct_total,model_1_local_share_pp,model_1_state_share,model_1_state_share_pp,model_1_local_diff_total,current_local_pp,model_1_local_diff_pp,model_1_state_diff_total,sped_pp_funding,sped_model_1_pp,sped_pp_diff,at_risk_pp_funding,ed_model_1_pp
5820,PONTOTOC CITY,1406908.3999999985,611.1678540399644,2733600,643639.2,-52.45523310948124,20089046.4,8726.779496090356,17522569.2,7611.889313640312,2437591.8000000003,2803690,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,2302,22.966341525852023,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,35,199,200,168,169,137,178,170,152,213,198,170,146,127,0.233,681,249,38,0,38,5,5,16,178,5,109,5,130,5,5,527,87056850,5004069.66,PONTOTOC CI,100.2336396246985,0.207,6264580.39,2056.68333,346,178,15,536.366,476.5139999999999,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,4836.048948740226,18682138,8115,5004069,2173,Town,117400,45621,1753237,671774.403562,107904,1058.9017376194615,13812000,115.10000000000001,1245600,1335000,153000,298800,34530,2437591.8000000003,4731093.684,1058.9017376194615,15084977.399999999,6552.987576020851,-2566477.86,2173.792206776716,-1114.8904691572543,-165138.6000000015,3252.7588126159553,5071.6141001855285,1818.8552875695732,1252.4552331094812,1200
5800,PONTOTOC COUNTY,212809.01200000197,61.39902250432897,2788200,804389.2799999999,-314.1469266695349,28995274.012000002,8365.630124639354,24699779.28,7126.306774379689,3329832.268,2803660,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,3466,8.719246463019335,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0,301,295,279,258,251,272,249,266,264,271,255,213,231,0.1934,1030,216,50,0,22,19,5,26,184,16,49,5,174,5,5,552,118922581,7625327.65,PONTOTOC CO,397.5114150861816,0.212,9778673.22,3107.49162,380,154,26,670.3244,734.792,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,4968.205819388343,28782465,8304,7625327,2200,Rural,100600,44126,2551894,1014969.6301316,522068,960.7132914021928,20796000,173.3,1368000,1155000,265200,259200,51990,3329832.268,6668940.405600001,960.7132914021928,21369947.012000002,6165.593482977496,-4295495.382,2200.036829197923,-1239.3235377957303,-2218821.987999998,4556.953571428571,4978.928571428572,421.97500000000036,1514.1469266695349,1200
5530,POPLARVILLE,43107.50999999978,22.581199580932662,1646400,536276.28,2.9374889451237323,16969304.391999997,8889.106543740176,13680911.28,7166.53288632792,3196906.888,2803720,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,1909,3.903878108474209,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,17,155,163,128,140,144,140,156,134,154,153,161,123,113,0.2341,398,13,27,0,20,25,5,5,59,5,70,0,75,0,5,295,114175246,6485300.35,POPLARVILLE,489.000923429475,0.2,5764252.08,1642.64045,154,132,10,446.8969,381.8,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,4469.118507071766,16967600,8888,6485300,3397,Rural,124400,46111,1222569,534963.52529664,242338,1652.9616396018855,11454000,95.45,554400,990000,102000,15600,28635,3196906.888,3693846.0456,1674.6500199057098,10484004.391999999,5491.88286642221,-3288393.462,3397.2238606600313,-1722.5738407543215,-1203046.608000001,4130.300675675676,5562.1621621621625,1431.8614864864867,1197.0625110548763,1200
5900,PRENTISS COUNTY,279685.7280000001,122.77687796312512,2887800,571869.12,-203.50546008826632,19888594.728,8730.726395083406,17167839.12,7536.364846356453,2495185.392,2803750,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,2278,6.109987156360961,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,88,172,187,160,146,147,192,177,178,172,198,172,118,157,0.2092,809,5,38,0,30,17,0,17,211,5,101,5,162,0,5,581,89113764,5215941.45,PRENTISS CO,372.83220761412383,0.191,8944435.26,2029.40546,403,178,10,476.5576,435.098,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,5142.423472344161,19608909,8607,5215941,2289,Rural,90000,41292,2125564,668851.19364656,501635,1095.3403827919228,13668000,113.9,1450800,1335000,102000,6000,34170,2495185.392,4635316.5624,1095.3403827919228,14672653.728,6441.02446356453,-2720756.058,2289.7021290605794,-1194.3617462686566,-1374525.2719999999,3596.5549915397633,4886.294416243655,1289.739424703892,1403.5054600882663,1200
6000,QUITMAN COUNTY,-260603.43999999948,-305.87258215962447,744000,458546.4,513.0139463296015,8248789.272,9681.677549295775,6327326.4,7426.439436619718,1708378.1280000003,2803810,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,852,2.1039318896834636,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,28,75,62,74,63,52,74,62,62,64,53,65,46,47,0.4485,392,0,14,0,5,5,0,5,35,5,25,5,40,0,0,143,77936585,3629841.24,QUITMAN COU,404.9560749460304,0.439,6196847.93,790.722222,80,54,5,382.122,374.028,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,4837.185633802817,8693461,10203,3629841,4260,Town,50900,25283,647440,262512.48480064,196657,1789.0960563380283,5112000,42.6,288000,405000,51000,0,12780,2182224.3800000004,1708378.1280000003,2005.1386478873242,4618948.272,5421.300788732394,-1921463.112,4260.377042253522,-2255.2383943661976,-1026643.7280000001,4657.841726618705,5352.517985611511,694.6762589928057,686.9860536703985,1200
1212,QUITMAN SEP,872881.8900000006,547.9484557438791,1868100,814723.92,513.2402904805544,15971241.8116,10025.889398367859,12270718.92,7702.899510357815,3313094.1084000003,2803780,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,1593,3.1164488480019727,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,60,124,158,117,95,104,101,105,100,115,147,128,106,94,0.4262,456,5,16,0,13,5,5,31,30,5,99,5,98,5,5,306,121991445,7013617.08,QUITMAN SEP,511.1587186875566,0.349,4387493.74,1352.98889,141,161,15,678.9366,555.957,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,4475.999353421218,15774232,9902,7013617,4402,Rural,76500,37364,1180662,466266.30219812,202630,1655.5066101694918,9558000,79.65,507600,1207500,153000,6000,23895,3415760.46,3313094.1084000003,2079.7828677966104,8957624.8116,5623.1166425612055,-3700522.9716,4402.772806026365,-2322.989938229755,-809864.1884000003,3724.485804416404,5893.059936908518,2168.5741324921137,686.7597095194456,1200
6100,RANKIN COUNTY,5344305.480000004,285.48640384615373,13508700,3106771.2,-899.962478490384,187256306.976,10003.007851282051,129699871.2,6928.411923076923,35018965.224,2803830,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,18720,24.966375597661873,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,320,1259,1385,1323,1359,1300,1396,1428,1448,1515,1623,1471,1369,1266,0.1383,6512,403,249,5,273,99,28,123,812,56,279,5,835,5,5,2769,1665040971,92575401.94,RANKIN COUN,749.8084744728885,0.121,31538902.57,17365.8096,1920,783,71,2588.976,2265.12,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,4155.686286324786,188157678,10051,92575401,4945,Rural,169700,70439,9818362,5436752.45771212,1682297,1537.034653846154,112320000,936,6912000,5872500,724200,483600,280800,46621147.18799999,35018965.224,1870.671219230769,94680905.97600001,5057.740703846154,-57556436.716,4945.267197649572,-3074.595978418803,-11886830.023999989,3539.4239365537132,4869.754866618601,1330.330930064888,2099.962478490384,1200
5620,RICHTON,44707.54399999976,74.887008375209,492900,158396.04,-64.57797356267247,4872272.544,8161.260542713568,4242251.04,7105.948140703517,753906.496,2803870,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,597,4.836576805151973,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0,52,36,39,42,35,45,44,45,54,59,50,49,40,0.2211,210,0,5,0,5,5,5,5,23,0,15,0,36,0,0,99,26925232,1383928.29,RICHTON,123.43440909778778,0.28,2450604.37,535.511111,64,35,0,131.9967,167.16000000000005,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,4694.769396984925,4827565,8086,1383928,2318,Rural,89800,31393,344990,166920.11940296,0,1262.8249514237857,3582000,29.85,230400,262500,0,0,8955,753906.496,1145407.7808,1262.8249514237857,3488344.5439999998,5843.123189279731,-630021.794,2318.13783919598,-1055.3128877721945,-351076.45600000024,3484.747474747475,4978.787878787879,1494.0404040404042,1264.5779735626725,1200
7012,S. TIPPAH,643832.5519999973,259.08754607645824,2981400,525130.2,-492.08693766350507,21819226.552,8780.372857947686,18625405.2,7495.132877263582,2631052.648,2804110,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,2485,9.460592294713305,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,58,205,181,173,160,180,169,175,204,199,200,169,206,160,0.1761,660,143,58,0,49,22,5,29,82,5,83,5,248,0,5,583,93966166,5824874.33,S. TIPPAH,262.6685436374474,0.28300000000000003,7482767.52,2281.03438,379,202,10,437.6085,703.2550000000001,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,5027.683319919517,21175394,8521,5824874,2344,Town,88800,41241,2653744,740471.62666052,350476,1058.7737014084507,14910000,124.25,1364400,1515000,102000,171600,37275,2631052.648,5028859.404,1058.7737014084507,15994352.552,6436.35917585513,-3193821.682,2344.013814889336,-1285.2401134808854,-1120432.4480000008,4490.260575296108,5044.670050761421,554.4094754653133,1692.086937663505,1200
6200,SCOTT COUNTY,1718673.0720000006,430.8531140636751,3772500,1083252.84,-54.86354476994666,32344066.072,8108.314382552018,29307987.84,7347.2017648533465,3454274.768,2803900,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,3989,7.679758571859533,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,99,304,340,301,256,240,282,314,308,318,311,291,254,254,0.2263,875,382,56,0,40,11,5,120,157,5,89,0,223,5,5,723,123366956,6490353.79,SCOTT COUNT,519.4173700481481,0.271,15308976.04,3555.0271,420,281,15,902.7107,1081.019,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,4924.42133617448,30625393,7677,6490353,1627,Rural,71400,36305,2813807,1132778.74890376,437383,865.9500546502883,23934000,199.45000000000002,1512000,2107500,153000,458400,59835.00000000001,3454274.768,7913156.7168000005,865.9500546502883,25853713.072,6481.251710203059,-3036079.022,1627.0628703935824,-761.1128157432942,-1055213.9279999994,3929.8980446927376,5268.854748603352,1338.9567039106146,1254.8635447699469,1200.0000000000002
6920,SENATOBIA,761708.7700000014,457.2081452581042,1756200,567572.88,179.5778070120898,16382987.008000001,9833.725695078032,12373562.88,7427.108571428572,2798534.872,2803930,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,1666,37.70151820945039,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,61,124,140,145,113,113,129,141,129,120,116,121,109,91,0.2839,388,24,18,0,41,13,5,5,105,5,56,5,101,0,5,359,99947674,6807959.98,SENATOBIA,44.18920189750859,0.202,6195274.78,1466.96648,247,102,10,472.9774,336.532,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,4360.235228091236,15733072,9443,6807959,4086,Town,141400,56982,1326033,482636.63574172,65615,1612.689741896759,9996000,83.30000000000001,889200,765000,102000,28800,24990.000000000004,2798534.872,3340861.9776000003,1679.7928403361345,9575028.008000001,5747.315731092438,-4009425.1080000005,4086.410552220889,-2406.6177118847545,-375864.9919999987,3693.685236768802,4891.92200557103,1198.2367688022282,1020.4221929879102,1200
6400,SIMPSON COUNTY,-518580.77999999747,-172.4005252659581,3231000,1173480.96,259.5467927395089,27599932.7008,9175.509541489362,22557600.96,7499.202446808511,6090552.2592,2803990,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,3008,5.106230491739975,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0,229,249,205,225,215,217,238,226,278,247,255,211,211,0.3251,1205,50,46,0,41,23,5,31,141,12,132,5,149,5,5,592,256827504,11132884.07,SIMPSON COU,589.0842579209557,0.292,10928964.51,2737.25007,331,242,22,977.9008,878.3359999999999,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,4799.206868351063,28869718,9597,11132884,3701,Rural,87900,43850,2455121,919669.9437426,573531,1775.0491156914895,18048000,150.4,1191600,1815000,224400,60000,45120,7191170.112,6090552.2592,2024.784660638298,16467048.700800002,5474.417786170214,-5042331.8108,3701.0917785904257,-1676.3071179521278,-3308313.2991999984,4126.253781512605,5430.252100840336,1303.9983193277312,940.4532072604911,1200
6500,SMITH COUNTY,116626.50999999791,47.73905444126012,1861500,664886.88,-105.81640619962286,19020830.327999998,7785.849499795333,17227031.88,7051.5889807613585,4576746.552,2804020,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,2443,3.840105742801472,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0,201,210,161,189,167,187,204,194,214,195,189,149,142,0.2268,622,5,34,0,5,31,5,20,38,17,63,0,93,0,5,309,163455234,6370545.35,SMITH COUNT,636.180398047518,0.239,5750282.46,2303.78212,136,153,22,554.0724,583.877,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,4381.473446582071,19521959,7990,6370545,2607,Rural,102600,43105,1660431,723516.8301424,293265,1620.5449733933688,14658000,122.15,489600,1147500,224400,6000,36645,4576746.552,4651298.6076,1873.412424068768,12650285.327999998,5178.176556692591,-1793798.7979999995,2607.673086369218,-734.2606623004499,-2012645.672000002,5339.006430868168,5985.530546623794,646.5241157556266,1305.8164061996229,1200
6312,SOUTH DELTA,-367870.68000000063,-609.0574172185443,488100,472134.72000000003,740.826172564136,5849663.1455999995,9684.872757615893,4593294.72,7604.792582781456,1240189.5744,2803960,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,604,0.7611831874712158,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,20,38,42,37,34,41,54,65,40,45,44,55,34,33,0.6514,147,0,5,0,5,5,0,14,28,5,5,0,28,0,0,87,79472422,2496558.9,SOUTH DELTA,793.5014986426513,0.499,3274558.38,543.522222,61,29,5,393.4456,301.396,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,5138.426490066225,6309813,10446,2496558,4133,Rural,65100,28660,263819,180659.9220398,169803,1900.5139072847685,3624000,30.200000000000003,219600,217500,51000,0,9060,2225227.816,1240189.5744,2053.2939973509933,3353105.1455999995,5551.498585430462,-1256369.3255999999,4133.375662251656,-2080.0816649006624,-898414.8544000005,2777.0421052631577,5137.894736842105,2360.8526315789472,459.17382743586404,1200
5412,SOUTH PANOLA,2989967.5160000026,693.2454245304898,3793800,1690350.96,315.928509317691,39018273.516,9046.666709019244,31488045.96,7300.729413401345,5650879.444,2804050,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,4313,11.152024290459767,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,162,372,373,315,316,269,307,334,296,360,301,308,294,271,0.3266,1311,51,60,0,74,12,5,61,226,5,125,5,153,5,5,731,201817123,13181107.33,SOUTH PANOL,386.745929498167,0.327,12557599.67,3535.91111,453,268,15,1408.6258,1410.351,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,4311.463612334802,36028306,8353,13181107,3056,Town,87500,40911,2421020,1245325.91081956,576931,1310.1969496869929,25878000,215.65,1630800,2010000,153000,61200,64695,5650879.444,8501772.409200002,1310.1969496869929,25837166.516000003,5990.532463714352,-7530227.886,3056.1343218177603,-1745.9373721307675,364094.5160000026,3289.429347826087,5154.619565217391,1865.190217391304,884.071490682309,1200
5712,SOUTH PIKE,841270.0399999991,540.3147334617852,1265700,833866.9199999999,523.1172599158629,13663621.0016,8775.60757970456,11464921.92,7363.469441233141,3095528.9184000003,2804080,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,1557,6.508362141886874,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,32,102,116,105,135,101,107,128,122,126,112,133,95,99,0.4463,602,0,25,0,20,5,5,25,76,5,27,0,46,5,0,231,110835209,5294228.08,SOUTH PIKE,239.23069522812415,0.332,5536574.28,1417,142,87,10,694.8891,516.924,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,4268.434245343609,13459788,8644,5294228,3400,Rural,81300,33446,989675,470358.4380626,301940,1578.7359537572256,9342000,77.85000000000001,511200,652500,102000,0,23355.000000000004,3103385.852,3095528.9184000003,1988.1367491329481,8369393.001599999,5375.332692100192,-2198699.1615999998,3400.274938985228,-1412.1381898522798,-734650.9984000009,4140.899581589958,5295.81589958159,1154.9163179916322,676.8827400841371,1200
5321,STARKVILLE OKTIBBEHA,3566329.0599999987,728.7145606865543,3837000,2036099.76,355.4434374241389,57002236.1248,11647.37150077646,35434109.76,7240.316665304454,9567209.6352,2800189,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,4894,10.681477055165503,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,128,408,418,362,345,295,321,374,363,357,379,402,293,362,0.3467,1677,103,60,0,107,26,5,37,166,5,149,5,177,0,5,739,471472708,31135336.19,STARKVILLE,458.17633410851994,0.235,15583249.46,4364.64804,450,282,10,1696.7498,1150.09,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,4073.5327543931344,55629576,11366,31135336,6361,Town,162900,40453,2923798,1433001.17863928,633622,1506.6491009399265,29364000,244.70000000000002,1620000,2115000,102000,123600,73410,13201235.824,9567209.6352,1954.8854996322025,25866900.124799997,5285.431165672251,-21568126.554800004,6361.940373927258,-4407.054874295056,-1442509.8752000034,3940.4285714285716,5171.159029649596,1230.7304582210245,844.5565625758611,1200
6600,STONE COUNTY,208233.70800000057,82.698057188245,1829700,863271.12,220.2738398228172,21375934.708,8489.251274027005,17862741.12,7094.019507545671,3713884.4119999995,2804170,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,2518,5.653046900359136,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0,205,233,202,180,186,181,209,186,193,201,190,153,169,0.2857,900,20,32,0,24,15,5,17,60,5,55,5,113,5,5,327,132638729,7227078.97,STONE COUNT,445.4235113174158,0.231,10053634.51,2200.52222,197,129,15,719.3926,581.658,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,4506.067347100874,21167701,8406,7227078,2870,Town,112800,45483,1228939,704807.74965788,293713,1474.9342382843524,15108000,125.9,709200,967500,153000,24000,37770,3713884.4119999995,4822940.1024,1474.9342382843524,14148856.708,5619.085269261319,-3513194.558,2870.1663899920572,-1395.2321517077048,-1393989.2919999994,3603.926686217009,5365.689149560118,1761.7624633431087,979.7261601771828,1200
6711,SUNFLOWER CONS,1758653.9399999976,600.4281119836114,2536800,1997109.36,662.6810212672581,28590344.382799998,9761.128160737453,22151844.36,7562.937644247183,5980997.977200001,2800187,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,2929,4.198302405793465,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,89,190,216,199,160,178,200,211,207,239,250,283,239,207,0.5682,1090,0,40,0,34,26,5,23,81,5,131,5,68,5,5,420,216486648,12419498.79,SUNFLOWER C,697.6629401345922,0.605,12902524.02,2679.71508,183,230,15,1664.2578,1772.0449999999998,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,4355.611669511779,28094129,9591,12419498,4240,Town,78400,30838,1931441,894237.301444,315043,1610.9796585865483,17574000,146.45000000000002,658800,1725000,153000,0,43935.00000000001,6061626.143999999,5980997.977200001,2041.9931639467397,16170846.382799998,5520.9444803004435,-6438500.812799999,4240.183950153636,-2198.1907862068965,-1305299.617200002,4512.7126168224295,5927.102803738318,1414.390186915888,537.3189787327419,1200
6900,TATE COUNTY,89033.6679999996,44.20738232373333,1892100,729873.6,221.4462378293665,17359975.667999998,8619.650282025817,14824983.6,7360.965044687189,3399096.932,2804230,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,2014,5.586396339477319,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0,160,169,152,135,135,157,161,171,164,170,162,164,98,0.302,734,74,34,0,24,13,5,5,111,5,73,5,81,0,5,357,121396319,5934089.81,TATE COUNTY,360.5186380650601,0.198,7219167.87,1776.33056,216,135,10,608.228,398.772,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,4581.463689175769,17270942,8575,5934089,2946,Rural,105500,48404,1200972,595183.79765752,362274,1687.7343257199602,12084000,100.7,777600,1012500,102000,88800,30210,3399096.932,4002745.572,1687.7343257199602,11425886.668,5673.230718967229,-2534992.8779999996,2946.4199652432967,-1258.6856395233365,-1213932.3320000004,3326.792243767313,5241.274238227147,1914.4819944598344,978.5537621706335,1200
7100,TISHOMINGO,368623.5600000024,127.24320331377203,2722200,615322.8,-449.30166173797556,25513018.448,8806.702950638592,20858977.8,7200.199447704522,5488730.352,2804260,20490354.24,7072.95624439075,15749313,4741041.24,5488730.352,4741041.24,2897,6.828696770321049,16077407,5549.674490852606,5436.42147048671,17559412,6061.239903348292,0,259,252,228,180,200,243,207,218,217,272,252,205,5,0.177,1019,80,45,0,47,5,5,24,102,5,92,5,198,5,5,527,196026084,10142771.65,TISHOMINGO,424.23907481014106,0.192,12096886,2574.30972,347,176,15,512.769,556.224,196026.084,67.66519986192613,12070681.648,4166.6143072143595,12818370.76,4424.705129444253,25892084,8937,10142771,3501,Rural,88100,37681,1791674,845710.76378772,617761,1636.5347739040387,17382000,144.85,1249200,1320000,153000,96000,43455,5488730.352,5631924.006000001,1894.6255961339316,15370247.448,5305.573851570591,-4654041.298,3501.1293234380396,-1606.503727304108,-2189164.551999999,3330.2490706319704,5059.851301115242,1729.6022304832713,1649.3016617379756,1200
7200,TUNICA COUNTY,983927.3800000008,588.8254817474553,1091400,1188081,707.7970647217892,23485112.58,14054.525780969478,12360546,7397.095152603231,3337347.4200000004,2804290,11376618.62,6808.269670855776,8744306,2632312.62,5357212.643999999,2632312.62,1671,3.6800676727817376,8664842,5185.423099940155,5232.977857570318,9749306,5834.414123279474,55,136,138,130,148,90,158,121,105,122,124,112,99,100,0.5925,526,25,28,0,14,5,5,23,34,5,28,5,31,0,5,177,191329023,14461914.11,TUNICA COUN,454.0677369492238,0.418,6049221.15,1462.53893,79,94,10,990.0675,698.478,191329.023,114.4997145421903,4392093.356000001,2628.422116098145,7116993.38,4259.122309994015,23206220,13887,14461914,8654,Rural,107100,39370,1099381,487314.12962356,281292,1575.291813285458,10026000,83.55000000000001,284400,705000,102000,30000,25065.000000000004,5357212.643999999,3337347.4200000004,1997.2156912028727,9023198.58,5399.879461400359,-11124566.69,8654.646385397966,-6657.430694195093,-726107.4199999999,6007.546448087432,5963.934426229508,-43.61202185792354,492.2029352782108,1200
4120,TUPELO,5335555.979999997,748.114971957375,5855100,2515313.76,202.69237985327754,77956423.44479999,10930.51366303982,51737393.76,7254.261604038138,13969096.315200001,2804320,46401837.78,6506.146632080763,35665419,10736418.78,17528233.996,10736418.78,7132,98.6740991765866,35179805,4932.670358945597,5000.759814918676,39764514,5575.506730229949,277,573,590,532,493,447,517,545,499,566,546,534,462,435,0.2939,1361,390,106,0,100,41,5,33,328,39,213,5,220,5,5,1101,626008357,40188126.97,TUPELO,72.27833909318608,0.214,17584101.65,6037.34831,648,403,49,2096.0948,1526.248,626008.357,87.77458735277621,22236280.004,3117.8182843522154,29028095.22,4070.119913067863,75853545,10635,40188126,5634,Town,149500,51258,4478089,2090451.31658992,599098,1505.3868171620866,42792000,356.6,2332800,3022500,499800,468000,106980,17528233.996,13969096.315200001,1958.6506330902973,37768297.4448,5295.6109709478405,-26219030.654799998,5634.9028280987095,-3676.252195008412,-1996216.555200003,4070.99,5322.818181818182,1251.8281818181822,997.3076201467225,1200
5131,UNION CITY,44321.28000000026,47.81152103559907,1222500,264306.24,-36.98298854619566,7975547.28,8603.610873786409,7062711.24,7618.890226537217,700645.96,2804380,7018389.96,7571.078705501618,6317744,700645.96,700645.96,1901840.58,927,13.04866411396549,5986271,6457.681769147788,6815.2578209277235,7043854,7598.548004314995,20,72,84,53,58,68,68,73,66,67,74,69,77,65,0.2376,311,0,17,0,5,0,0,5,57,5,48,5,93,5,0,237,25023070,1613482.72,UNION CITY,71.04175507191323,0.27399999999999997,3247612.47,811.234637,155,75,10,220.2552,253.99799999999996,25023.07,26.993603020496224,6343208.04,6842.7271197411,5142013.42,5546.940043149946,7931226,8555,1613482,1740,Rural,80900,39848,821488,272451.93553884,135974,755.8208845738942,5562000,46.35,558000,562500,102000,0,13905,700645.96,1906932.0348000003,755.8208845738942,6362065.28,6863.069341963323,-912836.76,1740.5423085221144,-984.7214239482201,-681788.7199999997,3422.866666666667,5093.75,1670.8833333333332,1236.9829885461957,1200
7300,UNION COUNTY,903903.120000001,303.32319463087333,2499600,617217.6,-482.885459302418,25856045.12,8676.525208053692,21073917.6,7071.784429530202,2875170.48,2804350,20170014.48,6768.461234899329,17294844,2875170.48,2875170.48,5206294.98,2980,8.796820180023982,17216159,5777.234563758389,5803.638926174496,19282574,6470.662416107382,79,281,272,221,227,207,215,195,205,252,213,235,188,147,0.1726,806,27,30,0,51,17,5,14,93,11,76,0,195,5,5,499,102684660,7657298.54,UNION COUNT,338.75877180791434,0.18899999999999997,6419076.1,2696.8,339,142,21,514.348,563.2199999999999,102684.66,34.45793959731544,16407403.52,5505.84010738255,14076279.02,4723.583563758389,24952142,8373,7657298,2569,Rural,98100,46559,1924952,865588.77022128,97769,964.8223087248322,17880000,149,1220400,1065000,214200,32400,44700,2875170.48,5689957.752,964.8223087248322,18198747.12,6106.9621208053695,-4782128.0600000005,2569.5632684563757,-1604.7409597315436,-1083826.879999999,3834.565737051793,4979.282868525896,1144.7171314741036,1682.885459302418,1200
