dist_id,district,total_enroll,model_1_total_funding,model_1_pp_funding,model_1_diff_total,model_1_diff_pp,model_1_state_share,model_1_state_share_pp,model_1_local_diff_total,model_1_local_share_total,model_1_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,vocational_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,model_1_local_mills_total
7100,TISHOMINGO,2897,20858977.8,7200.199447704522,368623.5600000024,127.24320331377203,15370247.448,5305.573851570591,-4654041.298,5488730.352,1894.6255961339316,17382000,1249200,1320000,153000,2722200,96000,615322.8,43455,1729.6022304832713,-449.30166173797556,80,144.85,512.769,556.224,347,176,15,1019,20490354.24,7072.95624439075,15749313,4741041.24,5488730.352,4741041.24,16077407,5549.674490852606,5436.42147048671,17559412,6061.239903348292,0.177,196026084,0.192,196026.084,67.66519986192613,12070681.648,4166.6143072143595,12818370.76,1791674,845710.76378772,617761,1636.5347739040387,5488730.352
7200,TUNICA COUNTY,1671,12360546,7397.095152603231,983927.3800000008,588.8254817474553,9023198.58,5399.879461400359,-11124566.69,3337347.4200000004,1997.2156912028727,10026000,284400,705000,102000,1091400,30000,1188081,25065.000000000004,-43.61202185792354,707.7970647217892,25,83.55000000000001,990.0675,698.478,79,94,10,526,11376618.62,6808.269670855776,8744306,2632312.62,5357212.643999999,2632312.62,8664842,5185.423099940155,5232.977857570318,9749306,5834.414123279474,0.5925,191329023,0.418,191329.023,114.4997145421903,4392093.356000001,2628.422116098145,7116993.38,1099381,487314.12962356,281292,1575.291813285458,5357212.643999999
4120,TUPELO,7132,51737393.76,7254.261604038138,5335555.979999997,748.114971957375,37768297.4448,5295.6109709478405,-26219030.654799998,13969096.315200001,1958.6506330902973,42792000,2332800,3022500,499800,5855100,468000,2515313.76,106980,1251.8281818181822,202.69237985327754,390,356.6,2096.0948,1526.248,648,403,49,1361,46401837.78,6506.146632080763,35665419,10736418.78,17528233.996,10736418.78,35179805,4932.670358945597,5000.759814918676,39764514,5575.506730229949,0.2939,626008357,0.214,626008.357,87.77458735277621,22236280.004,3117.8182843522154,29028095.22,4478089,2090451.31658992,599098,1505.3868171620866,17528233.996
5131,UNION CITY,927,7062711.24,7618.890226537217,44321.28000000026,47.81152103559907,6362065.28,6863.069341963323,-912836.76,700645.96,755.8208845738942,5562000,558000,562500,102000,1222500,0,264306.24,13905,1670.8833333333332,-36.98298854619566,0,46.35,220.2552,253.99799999999996,155,75,10,311,7018389.96,7571.078705501618,6317744,700645.96,700645.96,1901840.58,5986271,6457.681769147788,6815.2578209277235,7043854,7598.548004314995,0.2376,25023070,0.27399999999999997,25023.07,26.993603020496224,6343208.04,6842.7271197411,5142013.42,821488,272451.93553884,135974,755.8208845738942,700645.96
7300,UNION COUNTY,2980,21073917.6,7071.784429530202,903903.120000001,303.32319463087333,18198747.12,6106.9621208053695,-4782128.0600000005,2875170.48,964.8223087248322,17880000,1220400,1065000,214200,2499600,32400,617217.6,44700,1144.7171314741036,-482.885459302418,27,149,514.348,563.2199999999999,339,142,21,806,20170014.48,6768.461234899329,17294844,2875170.48,2875170.48,5206294.98,17216159,5777.234563758389,5803.638926174496,19282574,6470.662416107382,0.1726,102684660,0.18899999999999997,102684.66,34.45793959731544,16407403.52,5505.84010738255,14076279.02,1924952,865588.77022128,97769,964.8223087248322,2875170.48
7500,VICKSBURG WARREN,6862,49537863.12,7219.158134654619,2347656.0700000003,342.1241722529876,36162640.077599995,5269.985438297872,-26391723.567599997,13375223.0424,1949.1726963567473,41172000,2260800,1972500,234600,4467900,91200,3703833.1199999996,102930,198.76914660831517,541.2807488948681,76,343.1,3086.5276,2291.908,628,263,23,2621,47190207.05,6877.0339624016315,36271376,10918831.05,17506014.26,10918831.05,34724195,5060.360682016904,5285.831535995337,40440115,5893.3423200233165,0.4498,625214795,0.33399999999999996,625214.795,91.11261949868845,22934100.74,3342.1889740600404,29521283.95,4286225,2033155.14918732,632074,1591.2024264062957,17506014.26
0618,W. BOLIVAR CONS,938,7144524.24,7616.763582089552,-1499584.3399999999,-1598.7039872068235,5215502.6952,5560.237414925373,-2334025.3952,1929021.5448000003,2056.5261671641792,5628000,392400,337500,102000,831900,6000,664554.24,14070.000000000002,1046.4634146341468,709.0846263718429,5,46.900000000000006,553.7952,476.504,109,45,10,276,8644108.58,9215.467569296376,6644042,2000066.58,2755138.6799999997,2000066.58,6648896,7088.37526652452,7083.200426439233,7407654,7897.285714285715,0.5904,98397810,0.508,98397.81,104.90171641791044,4652515.32,4960.037654584222,5407587.42,660280,271866.57752148,178822,2132.267142857143,2755138.6799999997
6812,W. TALLAHATCHIE,513,3869690.76,7543.256842105263,-1234865.2400000002,-2407.1447173489278,2824874.2547999998,5506.577494736842,-1399051.9748,1044816.5052,2036.679347368421,3078000,190800,217500,102000,510300,0,273695.76,7695.000000000001,144.20652173913095,489.9378131895942,0,25.650000000000002,228.0798,237.006,53,29,10,149,5104556,9950.40155945419,3923468,1181088,2144998.688,1181088,3925194,7651.450292397661,7648.085769980507,4374400,8527.095516569201,0.4446,76607096,0.462,76607.096,149.3315711500975,2229401.312,4345.8115243664715,3193312,497033,161950.84155528,15745,2302.315789473684,2144998.688
7400,WALTHALL COUNTY,1684,12217984.32,7255.335106888361,-525858.4199999999,-312.2674703087887,9069816.556,5385.876814726841,-2503109.566,3148167.764,1869.4582921615201,10104000,568800,720000,102000,1390800,25200,672724.32,25260,764.344696969697,319.2617877784586,21,84.2,560.6035999999999,559.0880000000001,158,96,10,630,12743842.74,7567.60257719715,9795183,2948659.74,3148167.764,2948659.74,9421614,5594.782660332541,5816.616983372922,10920962,6485.131828978622,0.3329,112434563,0.332,112434.563,66.76636757719714,7772794.236,4615.673536817102,7972302.26,1189013,493745.01242896,397528,1750.985593824228,3148167.764
8113,WATER VALLEY,1041,7496844.96,7201.580172910662,-35287.93200000003,-33.898109510087124,6066510.068,5827.579316042267,-1269064.358,1430334.892,1374.0008568683957,6246000,367200,420000,51000,838200,14400,382629.9600000001,15615.000000000002,1435.0245398773004,219.9388649608935,12,52.050000000000004,318.85830000000004,337.284,102,56,5,361,7532132.892,7235.47828242075,6101798,1430334.892,1430334.892,1836834.03,5998354,5762.1075888568685,5861.477425552353,6803089,6535.147934678194,0.3063,51083389,0.324,51083.389,49.07145917387128,5372754.108,5161.147077809798,4966254.97,604291,312500.62741464,179329,1374.0008568683957,1430334.892
7700,WAYNE COUNTY,2900,22085700,7615.758620689655,-649132.6119999997,-223.8388317241379,17475496.388,6026.0332372413795,-3186466.8880000003,4610203.612,1589.7253834482758,17400000,1634400,1185000,234600,3054000,74400,1513800,43500,598.3968503937003,539.332091867935,62,145,1261.5,919.3,454,158,23,955,22734832.612,7839.597452413793,18124629,4610203.612,4610203.612,5456086.29,17353589,5983.9962068965515,6249.872068965517,20207727,6968.181724137931,0.435,164650129,0.317,164650.129,56.775906551724134,15597523.388,5378.456340689655,14751640.71,2674018,833432.5661086,551503,1589.7253834482758,4610203.612
7800,WEBSTER COUNTY,1739,12554245.92,7219.232846463485,335552.99200000055,192.95744220816596,10379235.991999999,5968.508333525014,-1840411.2219999996,2175009.9280000003,1250.7245129384705,10434000,878400,637500,102000,1617900,13200,463060.92,26085,774.4926253687318,-131.78769965178662,11,86.95,385.8841,415.621,244,85,10,669,12218692.928,7026.275404255319,10043683,2175009.9280000003,2175009.9280000003,3023466.2100000004,10287189,5915.577343300748,5775.550891316849,11198023,6439.346175963197,0.2219,77678926,0.239,77678.926,44.668732604945376,9023013.072,5188.621663024727,8174556.789999999,1355347,513915.6978712,353648,1250.7245129384703,2175009.9280000003
3112,WEST JASPER,1411,10566141.24,7488.406265060241,308931.6500000004,218.94518072289156,7713283.1052,5466.536573493976,-2482402.7152000004,2852858.1348,2021.8696915662651,8466000,799200,570000,153000,1522200,18000,538776.24,21165,705.194888178914,341.201415053136,15,70.55,448.9802,340.05100000000004,222,76,15,383,10257209.59,7269.461084337349,7883905,2373304.5900000003,3243860.676,2373304.5900000003,7552672,5352.708717221829,5587.459248759745,8790017,6229.636428065202,0.3182,115852167,0.241,115852.167,82.10642593905033,5546156.324,3930.656501771793,6416712.41,1301474,385583.56042916,102635,1682.0018355776049,3243860.676
1321,WEST POINT CONS,2609,19426552.44,7445.97640475278,1258435.75,482.3440973553088,14181383.281200001,5435.562775469529,-4474430.9212,5245169.1588,2010.4136292832504,15654000,853200,1387500,173400,2414100,14400,1304917.44,39135.00000000001,781.4191343963557,465.566565416589,12,130.45000000000002,1087.4312,819.226,237,185,17,866,18168116.69,6963.632307397471,13964393,4203723.69,6134930.704,4203723.69,13996944,5364.8692985818325,5352.392870831736,15569347,5967.5534687619775,0.4168,219104668,0.314,219104.668,83.98032502874665,9434416.296,3616.104367957072,11365623.31,2071057,798645.83108916,381618,1611.2394365657342,6134930.704
7613,WESTERN LINE,1632,11885176.32,7282.583529411765,976022.4299999997,598.0529595588232,8676178.7136,5316.285976470588,-5752733.6636,3208997.6064000004,1966.2975529411767,9792000,669600,375000,153000,1197600,0,871096.32,24480.000000000004,672.1434262948214,529.8968532338283,0,81.60000000000001,725.9136,466.75200000000007,186,50,15,560,10909153.89,6684.530569852942,8385003,2524150.89,5024405.3719999995,2524150.89,8168065,5004.941789215686,5137.869485294118,9348707,5728.374387254902,0.4448,179443049,0.28600000000000003,179443.049,109.95284865196078,4324301.6280000005,2649.694625,6824556.109999999,1028892,486436.98764036,38899,1546.6610845588236,5024405.3719999995
7900,WILKINSON COUNTY,891,6574929.84,7379.270303030303,87759.95999999996,98.49602693602719,4799698.7831999995,5386.86732121212,-944806.7431999997,1775231.0568000001,1992.402981818182,5346000,342000,367500,0,709500,6000,500064.84,13365.000000000002,-121.08333333333394,487.27458018226605,5,44.550000000000004,416.7207,322.54200000000003,95,49,0,338,6487169.88,7280.774276094276,4986174,1500995.88,1917044.864,1500995.88,5232876,5873.037037037037,5596.154882154882,5559244,6239.331088664422,0.4677,68465888,0.362,68465.888,76.84162514029181,3642199.136,4087.765584736251,4058248.12,726936,297007.43585424,233847,1684.619393939394,1917044.864
4911,WINONA-MONTG CONS,1144,8708506.08,7612.330489510489,143576.81000000052,125.50420454545474,6686180.488,5844.563363636364,-1490417.1779999998,2022325.5920000002,1767.7671258741261,6864000,471600,607500,153000,1232100,0,595246.0800000001,17160,1339.0396475770926,506.94944273644944,0,57.2,496.0384,358.072,131,81,15,317,8564929.27,7486.826284965035,6583183,1981746.27,2022325.592,1981746.27,6549279,5724.8942307692305,5754.5305944055945,7339801,6415.909965034965,0.4336,72225914,0.313,72225.914,63.13454020979022,5317475.408,4648.142839160839,5358054.73,928138,343779.68954412,270631,1732.2956905594406,2022325.5920000002
8220,YAZOO CITY,2029,15138602.64,7461.1151503203555,1246378.1640000008,614.2819931000504,13495835.164,6651.47124889108,-1309289.964,1642767.476,809.6439014292755,12174000,615600,660000,102000,1377600,0,1556567.64,30435,-32.95910780669146,721.324404021556,0,101.45,1297.1397,890.731,171,88,10,650,13892224.476,6846.833157220305,12249457,1642767.476,1642767.476,3687473.97,12508965,6165.088713652045,6037.1892557910305,13657311,6731.0551996057175,0.6393,58670267,0.439,58670.267,28.915853622474124,12014543.524,5921.411298176442,9969837.03,1386466,620909.1189648,251512,809.6439014292755,1642767.476
8200,YAZOO COUNTY,1320,9820135.2,7439.496363636363,203354.27999999933,154.0562727272718,7168698.695999999,5430.832345454544,-4878280.276000001,2651436.504,2008.6640181818184,7920000,446400,637500,142800,1226700,15600,638035.2000000001,19800,908.7085201793716,446.7645251891307,13,66,531.696,376.2,124,85,14,276,9616780.92,7285.440090909091,7391658,2225122.92,6535404.3440000005,2225122.92,6995746,5299.807575757576,5599.740909090909,8241196,6243.330303030303,0.4028,233407298,0.285,233407.298,176.82371060606062,1705791.6559999995,1292.2664060606055,6016073.08,1024058,400492.28901504,47938,1685.6991818181818,6535404.3440000005
