dist_id,district,sped_pp_diff,model_4_diff_total,model_4_diff_pp,ell_funding,sparsity_funding,model_4_total_funding,model_4_local_share_total,model_4_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,maep_expected_local_addon_total,maep_expected_local_addon_pp,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,local_funding_27_pct_addon,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,maep_rev_full_funding_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,maep_fy24_addon_total,maep_fy24_addon_pp,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_addon_total,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_4_pp_funding,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,sped_pp_funding,sped_model_4_pp,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
7612,LELAND,1138.4466019417478,-113960.7975728251,-162.80113938975046,0,55740.31242717496,5431104.312427175,1466398.1643553374,5663.865925816911,2802610,5071559.0426,7245.084346571429,3775526,5545065.11,7921.521585714287,1296033.0426,1821726.508,1296033.0426,1178872.11,700,3.6728497041148818,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,42,43,40,50,54,44,57,55,53,66,54,43,45,29,0.5896,248,0,5,0,5,5,0,15,36,5,5,0,27,0,0,90,65061661,3894638.12,LELAND,190.5877061116207,0.305,5355699.91,631.15,68,30,5,152867.31,437800.07,412.72,213.5,4800122.38,65061.661,92.94523,2978395.872,4254.851245714286,3504089.3373999996,5005.841910571428,4366193,6237,8260831,11801,3894638,5563,Town,72000,38088,403540,196738.47161756,139560,1178872.11,1851.4757751428572,0.013271502958851182,35,4200000,244800,225000,51000,520800,495264.00000000006,10500,148800,7758.720446324536,1821726.508,1466398.1643553374,2094.854520507625,3964706.1480718376,-2428239.9556446625,5563.768742857143,-3468.914222349518,3917.864077669903,5056.310679611651,476.6875160340182,1200,723.3124839659818,562.741935483871,600,37.258064516129025
4300,LINCOLN COUNTY,1310.7091722595078,-1568527.4519999996,-561.1905016100181,14400,0,20403967.2,3318204.652,6112.974077996422,2802640,19940104.652,7134.205599999999,16621900,21972494.652,7861.35765724508,3318204.652,3318204.652,5552462.8872,5036658.300000001,2795,6.414606713935994,16291711,5828.876923076923,5947.0125223613595,18532287,6630.514132379249,0,218,247,188,207,207,218,221,227,219,240,237,176,171,0.2343,1000,12,22,0,19,12,5,27,122,5,58,0,167,5,5,437,118507309,6118841.939999999,LINCOLN COU,435.7242968501481,0.204,4856062.13,2580.22472,308,124,15,649101.73,1383288.63,654.8685,570.18,20564677.36,118507.309,42.39975277280858,17246472.708,6170.47324078712,15012214.4728,5371.096412450805,18654290,6674,24773132,8863,6118841,2189,Rural,95000,50288,1605913,815307.9485986,325768,3318204.652,1187.1930776386405,0,139.75,16770000,1108800,930000,153000,2191800,785842.2000000001,41925,600000,7300.167155635062,3318204.652,5509071.144,1187.1930776386403,17085762.548,-2800637.287999999,2189.209996422182,-1002.0169187835418,3592.646532438479,4903.355704697987,1244.9949090521227,1200,-44.994909052122694,325.768,600,274.232
2422,LONG BEACH,927.6119691119693,-1562004.3839999996,-533.2893082963465,57600,0,21727427.16,4251399.544,5966.550910208262,2802670,21188282.544,7233.964678729942,16936883,23289431.544,7951.325211334926,4251399.544,4251399.544,5665847.4972,5140268.640000001,2929,180.4985717233992,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,37,194,226,211,178,214,242,216,199,245,269,237,208,205,0.2292,657,48,60,0,74,30,5,16,95,14,105,5,109,0,5,511,151835698,10147927.49,LONG BEACH,16.227275219044266,0.171,10563525.94,2663.46667,278,221,19,668969.81,1432179.55,671.3267999999999,500.859,20984620.36,151835.698,51.838749743939914,16733220.816,5712.946676681461,15318772.862799998,5230.035118743598,19038032,6499,29185959,9964,10147927,3464,Suburb,151300,53491,2371597,852141.64659312,222298,4251399.544,1451.4849928303174,0,146.45000000000002,17574000,1000800,1657500,193800,2852100,805592.1599999999,43935.00000000001,394200,7418.03590303858,4251399.544,5866405.3332,1451.4849928303174,17476027.616,-5896527.946,3464.6389518607034,-2013.153959030386,4578.372586872587,5505.984555984556,1269.3395326882824,1200,-69.33953268828236,338.3531202435312,600,261.6468797564688
8020,LOUISVILLE,-138.35069444444434,-1843136.0394605063,-730.5335075150633,6000,127861.69053949435,18447942.250539493,4553163.888,5507.244693832537,2802700,18455914.888,7315.067335711455,13902751,20291078.29,8042.440860087197,4553163.888,4553163.888,4745276.4519,4313851.29,2523,4.155359423044693,13490290,5346.9242964724535,5510.404676971859,15500621,6143.726119698771,39,173,208,176,155,145,184,163,214,234,212,206,189,185,0.3781,958,5,22,0,30,5,5,11,57,5,33,5,110,0,5,288,162612996,8706891.66,LOUISVILLE,607.1676943294018,0.3,8989137.49,2317.5366,197,81,10,574304.27,1500172.7,953.9463,756.9,17575097.97,162612.996,64.45223781212843,13021934.082,5161.289766944114,12829821.5181,5085.145270749108,15977227,6332,24684119,9783,8706891,3451,Town,84900,34724,1458545,767365.87391684,483678,4313851.29,1804.662658739596,0.008446405769553068,126.15,15138000,709200,607500,102000,1418700,1144735.56,37845,574800,7311.907352572133,4553163.888,4980944.407645663,1804.6626587395958,13894778.362539493,-4153727.772,3451.0073959571937,-1646.3447372175979,5064.392361111111,4926.041666666667,804.4120239439474,1200.0000000000002,395.58797605605287,504.8830897703549,600,95.1169102296451
4400,LOWNDES COUNTY,1224.4705215419503,-1592571.7700000033,-302.7127485268966,34800,0,38706985.68,10450886.1336,5370.860966812393,2802730,37295770.8378,7089.102991408477,27863499,40299557.45,7660.056538680859,9432271.8378,14721070.056,9432271.8378,8567622.450000001,5261,11.971104316286183,27400597,5208.248812012926,5296.236266869417,31065904,5904.942786542482,133,366,424,356,356,354,401,355,421,403,482,401,341,389,0.2349,1571,29,77,0,74,42,5,25,181,20,161,5,282,5,5,874,525752502,32506676.7,LOWNDES COU,439.4749106682356,0.182,11894740.24,4739.23333,537,315,30,1197694.37,2670741.77,1235.8089,957.502,34934340.14,525752.502,99.9339482988025,20213270.084,3842.096575555978,25502068.3022,4847.380403383388,31731935,6031,64238611,12210,32506676,6178,Rural,139400,61457,3521717,1550810.29741144,514790,8567622.450000001,1792.866724539061,0,263.05,31566000,1933200,2362500,306000,4601700,1482970.68,78915,942600,7357.343790153963,14721070.056,10450886.1336,1986.48282334157,28256099.5464,-22055790.5664,6178.8018817715265,-4192.319058429956,3992.87641723356,5217.34693877551,1254.8949092464377,1200,-54.89490924643769,327.6830044557607,600,272.3169955442393
4500,MADISON COUNTY,1596.056052474658,-4004204.9899999946,-304.22466114572217,718800,0,94457113.2,25503420.564000003,5238.846120346452,2802790,89976624.8998,6836.090632107583,66965845,98461318.19,7480.72619586689,23010779.899800003,43065030.428,23010779.899800003,20932721.19,13162,24.987582801714243,65947698,5010.461783923416,5087.8168211518005,74662358,5672.569366357697,85,888,1009,942,929,917,1001,943,978,1038,1151,1128,992,916,0.128,4890,599,213,0,91,76,17,75,325,65,404,5,396,5,5,1680,1538036801,81414049.97,MADISON COU,526.7416262087198,0.101,18540132.69,11965.6851,812,790,75,3033504.59,7529248.15,1684.736,1329.362,85225110.74000001,1538036.801,116.8543383224434,42160080.31200001,3203.1667156967032,62214330.84020001,4726.814377769337,77528597,5890,158942647,12075,81414049,6185,Suburb,228300,83293,6936614,3809644.23340488,1200043,20932721.19,1748.273810955782,0,658.1,78972000,2923200,5925000,765000,9613200,2021683.2000000002,197430,2934000,7176.501534721167,43065030.428,25503420.564000003,1937.6554143747153,68953692.636,-55910629.405999996,6185.537909892114,-4247.882495517399,4136.323196183661,5732.379248658319,2261.270747111049,1200,-1061.2707471110489,245.4075664621677,600,354.59243353783233
4600,MARION COUNTY,838.4058823529408,-1669047.9892801493,-876.6008347059596,6000,114311.27071984978,14396233.19071985,2836300.1799999997,6071.393387983115,2802820,14546991.18,7640.2264600840335,11710691,16065281.18,8437.647678571428,2836300.1799999997,2836300.1799999997,3935226.6153,3571824.87,1904,3.999376131653976,11385341,5979.695903361345,6150.57300420168,13056623,6857.47006302521,40,144,147,119,138,116,128,166,148,175,177,154,120,114,0.3229,757,5,15,0,11,12,5,14,145,5,45,5,83,0,0,334,101296435,5635882.7,MARION COUN,476.0742519140315,0.27399999999999997,9011834.97,1727.22803,239,96,5,436162.7,1082127.69,614.8016,521.6959999999999,14574913.39,101296.435,53.20190913865546,11738613.21,6165.238030462185,10639686.7747,5588.070785031512,13228981,6947,18864864,9908,5635882,2960,Rural,86200,32855,1346342,567705.08742668,483338,2836300.1799999997,1489.6534558823528,0.01000623868346024,95.2,11424000,860400,720000,51000,1631400,737761.92,28560,454200,7561.046843865468,2836300.1799999997,3886982.9614943597,1489.6534558823528,11559933.01071985,-2799582.5200000005,2960.0224264705885,-1470.3689705882357,3959.829411764706,4798.235294117647,923.3955920522653,1200,276.60440794773467,638.4914134742404,600,-38.4914134742404
4700,MARSHALL COUNTY,611.1408450704221,-709520.4699999988,-255.49890889449125,278400,0,20482020.84,5530145.626800001,5384.18264789341,2802850,19505714.0803,7024.02379557076,14548948,21191541.31,7631.091577241628,4956766.0803000005,9647182.244,4956766.0803000005,4505288.3100000005,2777,5.273335491402194,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0,213,223,189,234,185,239,216,175,217,272,208,197,160,0.2866,1009,232,34,0,30,18,5,32,56,14,35,5,116,5,5,346,344542223,10457297.79,MARSHALL CO,526.6116681799792,0.278,9336823.97,2487.44911,202,129,24,640687.01,1496618.88,795.8882000000001,772.0060000000001,18358392.89,344542.223,124.06993986316168,8711210.646000002,3136.9141685271884,13401626.8097,4825.936913827873,16686253,6008,27143551,9774,10457297,3765,Rural,113500,46662,1722545,806245.6398436,195664,4505288.3100000005,1784.9355708678431,0,138.85,16662000,727200,967500,244800,1939500,955065.8400000001,41655,605400,7375.592668347137,9647182.243999999,5530145.626800001,1991.4100204537274,14951875.2132,-4927152.163199998,3765.6815952466686,-1774.2715747929412,4852.239436619719,5463.380281690141,1013.0136869017532,1200,186.9863130982468,193.9187314172448,600,406.08126858275523
5720,MCCOMB,-762.2867647058829,-554554.290000001,-259.1375186915893,50400,0,16157359.2,3973191.9639999997,5693.536091588785,2802880,15335957.1177,7166.3351017289715,11428389,16711913.49,7809.305369158878,3907568.1177,3973191.964,3907568.1177,3552926.49,2140,48.53163931791994,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,61,153,181,162,165,138,135,161,128,201,177,169,132,126,0.5119,714,42,18,0,23,5,5,28,63,5,62,5,58,0,0,271,141899713,8534905.3,MCCOMB,44.09494569061098,0.37200000000000005,9335373.91,1879.98276,144,123,5,478937.5,1251661.01,1095.466,796.0800000000002,14472474.51,141899.713,66.30827710280373,10499282.546,4906.2067971962615,10564906.3923,4936.872145934579,13158987,6149,21693892,10137,8534905,3988,Town,96100,28571,1699242,655404.0700184,396130,3552926.49,1825.966410140187,0,107,12840000,518400,922500,51000,1491900,1314559.2,32100,428400,7550.167850467289,3973191.9639999997,4362486.984,1856.6317588785046,12184167.236,-4561713.336000001,3988.2735046728976,-2131.641745794393,6247.213235294118,5484.926470588235,598.2879158443986,1200,601.7120841556014,554.8039215686274,600,45.1960784313726
3820,MERIDIAN,1695.0877742946705,2196799.129999995,476.11597962722044,88800,0,35958246.72,9708726.614400001,5689.102753706112,2802910,30672001.8974,6647.594689510186,22787246,33761447.59,7317.175463805809,7884755.897400001,10295364.352,7884755.897400001,7177630.590000001,4614,85.86799935428624,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,169,342,368,370,423,250,318,382,259,324,353,366,304,256,0.6029,1157,74,72,0,40,51,5,55,63,43,189,5,110,0,5,636,367691584,22438180.79,MERIDIAN,53.73363808050205,0.363,17171470.7,4011.7486,213,377,48,1024257.75,2772313.87,2781.7806,1674.882,29202799.62,367691.584,79.6904169917642,18907435.268,4097.840326831382,21318043.7226,4620.295561898569,26583817,5761,49021998,10624,22438180,4863,Town,83300,32422,3002434,1390905.5237884,469928,7177630.590000001,1708.8764407022109,0,230.70000000000002,27684000,766800,2827500,489600,4083900,3338136.72,69210,694200,7793.29144343303,10295364.352,9708726.614400001,2104.1886897269183,26249520.1056,-12729454.175599998,4863.064757260511,-2758.876067533593,4706.009404388715,6401.097178683385,500.005472677608,1200,699.9945273223921,406.1607605877269,600,193.83923941227312
4800,MONROE COUNTY,685.3569682151583,-2087726.5719999988,-985.2414214252003,6000,0,15710045.28,3723179.852,5656.850131193959,2802940,15986972.852,7544.583696083058,12263793,17797771.851999998,8399.137259084473,3723179.852,3723179.852,4180705.3638,3800139.84,2119,5.3506959268187595,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0,159,169,162,143,169,130,141,174,161,186,179,143,163,0.1451,845,5,24,0,28,13,5,24,97,5,60,5,138,5,5,403,132970709,5580181.42,MONROE COUN,396.0232517379931,0.154,4217787.34,1931.62778,263,131,15,490390.86,1320409.08,307.4669,326.326,15484093.94,132970.709,62.75163237376121,11760914.088,5550.219012741859,11303388.5762,5334.303245021236,14074592,6642,19654774,9275,5580181,2633,Rural,102700,46754,1801989,624709.47086344,515714,3723179.852,1757.0457064653135,0,105.95,12714000,946800,982500,153000,2082300,368960.28,31785,507000,7413.895837659273,3723179.852,4241712.2256000005,1757.0457064653137,11986865.428,-1857001.568,2633.403218499292,-876.3575120339783,4405.841075794621,5091.19804400978,2031.794221958331,1200,-831.794221958331,610.312426035503,600,-10.312426035502995
3020,MOSS POINT,280.34693877550944,-2768115.1400000006,-1764.2543913320596,84000,0,12258984.6,3309925.842,5703.6703365200765,2803000,13932343.3507,8879.759943084768,10414429,15027099.74,9577.50142766093,3517914.3507000003,4780407.772,3517914.3507000003,3194737.74,1569,15.13929963563353,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,21,128,127,118,107,109,114,129,121,128,110,134,103,94,0.532,640,70,26,0,16,11,5,24,48,5,46,0,64,0,0,240,170728849,9817268.919999998,MOSS POINT,103.63755508920823,0.297,10835532.81,1360.7095,128,112,5,362300.21,1055633.2,834.7080000000001,465.993,13029312.41,170728.849,108.81379796048438,8248904.638,5257.428067558955,9511398.0593,6062.076519630337,11832362,7541,21649631,13798,9817268,6257,Suburb,94200,41902,1283115,461588.80831628,330910,3194737.74,2242.13789082218,0,78.45,9414000,460800,840000,51000,1351800,1001649.6000000001,23535,384000,7813.247036328871,4780407.772,3309925.842,2109.5766998087956,8949058.758,-6507343.077999998,6257.022893562777,-4147.446193753982,5237.2040816326535,5517.551020408163,552.9943504989529,1200,647.0056495010471,517.046875,600,82.953125
0617,N. BOLIVAR CONS,1127.5486725663714,-1438392.75013314,-1844.093269401461,6000,56975.829866859705,6102556.62986686,1016654.38,6520.387499829308,2800186,6831753.38,8758.65817948718,5815099,7540949.38,9667.88382051282,1016654.38,1016654.38,1942011.6957000005,1761559.65,780,3.782567737887613,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0,52,49,55,63,58,72,73,77,60,71,61,5,47,0.6003,343,5,5,0,11,5,0,15,20,5,11,0,41,0,0,107,36309085,2269876.21,N. BOLIVAR,206.2091293666015,0.605,5382890.59,752.995912,72,36,5,181851.33,527345.58,468.234,471.9,7192635.91,36309.085,46.55010897435897,6175981.53,7917.925038461539,5250624.2143,6731.569505512821,6524295,8364,8794172,11274,2269876,2910,Rural,66600,24072,452787,246433.93522288,232073,1016654.38,1303.4030512820514,0.012174322621123869,39,4680000,259200,270000,51000,580200,561880.7999999999,11700,205800,7823.790551111359,1016654.38,1647690.2900640522,1303.4030512820514,5085902.24986686,-1253221.83,2910.0977051282052,-1606.6946538461539,4006.9646017699115,5134.513274336283,526.30508511317,1200,673.69491488683,676.5976676384839,600,-76.59766763848393
7011,N. TIPPAH,1643.2508038585206,-386119.2039999999,-300.2482146189732,0,0,9648553.68,1332676.884,6466.467181959564,2803270,9046175.884,7034.351387247278,7713499,10034672.884,7803.011573872473,1332676.884,1332676.884,2588901.2316,2349538.92,1286,6.591795771029581,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,40,94,113,103,103,77,72,110,92,89,101,97,94,83,0.1774,389,0,27,0,19,5,5,5,67,5,23,0,155,0,0,306,47595603,3285728.73,N. TIPPAH,195.09099563610084,0.257,4015698.98,1149.93333,241,65,5,292645.07,695852.01,228.1364,330.502,9588523.08,47595.603,37.01057776049767,8255846.196,6419.787088646967,6999621.8484000005,5442.940784136859,8701996,6766,11987724,9321,3285728,2554,Rural,81900,36925,895049,378274.64059772,59502,1332676.884,1036.2961772939348,0,64.3,7716000,867600,487500,51000,1406100,273763.68,19290,233400,7502.763359253499,1332676.884,2605109.4936,1036.2961772939348,8315876.796,-1953051.846,2554.9990124416795,-1518.7028351477447,2877.9710610932475,4521.221864951768,1658.1073454201958,1200,-458.10734542019577,152.96143958868893,600,447.0385604113111
0130,"NATCHEZ-ADAMS",846.3519230769225,-634276.9200000018,-223.1797748064755,15600,0,21953856.72,5927541.3144000005,5639.097609289232,2803030,20760385.5715,7304.85065851513,15477880,22588133.64,7947.971020408164,5282505.571500001,8975601.04,5282505.571500001,4802201.640000001,2842,6.147788994401961,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,5,211,254,207,246,181,189,214,188,192,213,206,200,210,0.4718,884,13,39,0,61,25,5,56,140,5,58,5,116,5,5,503,320557180,14761348.69,"NATCHEZ-ADA",462.2800168626252,0.355,11681465.56,2595.44725,317,188,15,654711.54,1653340.91,1340.8556,1008.91,19564835.45,320557.18,112.79281491907108,10589234.41,3725.979736101337,14282329.8785,5025.450344299788,17785932,6258,32547281,11452,14761348,5194,Town,92100,29936,2264097,827001.6833031999,271731,4802201.640000001,1858.7282095355383,0,142.1,17052000,1141200,1410000,153000,2704200,1609026.7200000002,42630,530400,7724.791245601688,8975601.04,5927541.3144000005,2085.693636312456,16026315.405599998,-8833807.375599999,5194.000242786769,-3108.3066064743134,4354.032692307693,5200.384615384615,616.771622017464,1200,583.228377982536,307.38800904977376,600,292.61199095022624
5000,NESHOBA COUNTY,123.0665467625895,-2966169.1199999973,-976.355865701119,6000,0,22772181.12,3498637.24,6344.155325872285,2803060,23612158.24,7772.2706517445695,20113521,25738350.24,8472.136352863727,3498637.24,3498637.24,6628877.989200001,6004722.510000001,3038,5.748375346656347,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,40,239,250,220,187,216,208,204,241,249,262,249,222,204,0.2827,1280,5,42,0,110,5,5,13,114,11,72,5,169,5,5,547,124951330,5845157.82,NESHOBA COU,528.4971521157036,0.281,15123730.02,2718.44134,393,142,21,692577.75,1433615.21,858.8426000000001,853.6780000000001,24551399.96,124951.33,41.12947004608295,21052762.72,6929.809980250164,17922521.9708,5899.447653324556,22239713,7320,28084871,9244,5845157,1924,Town,83300,40115,2625575,903592.28920768,304320,3498637.24,1151.6251612903227,0,151.9,18228000,1414800,1065000,214200,2694000,1030611.1200000001,45570,768000,7495.780487162608,3498637.24,6148488.902400001,1151.6251612903227,19273543.880000003,-2346520.58,1924.015082290981,-772.3899210006582,4722.257194244605,4845.323741007194,1052.1046454934583,1200,147.8953545065417,237.75,600,362.25
4111,NETTLETON,1089.5263157894733,-543635.4280000003,-488.8807805755396,13200,0,8245429.44,1255044.868,6286.3170611510795,2803090,7882972.868,7089.004377697842,6627928,8789064.868,7903.835312949641,1255044.868,1255044.868,2239860.8133000005,2034185.4,1112,11.342668168121282,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0,80,90,66,80,83,85,84,92,105,100,77,80,78,0.2651,411,11,12,0,12,12,5,5,71,5,24,0,44,0,0,190,44823031,2491966.27,NETTLETON,98.03689780199078,0.222,2793832.13,1060.01667,127,58,5,258518.73,647574.06,294.7912,246.864,8295780.790000001,44823.031,40.30848111510792,7040735.922000001,6331.597052158275,6055919.9767000005,5445.9712020683455,7534020,6775,10025987,9016,2491966,2240,Rural,89200,39620,736190,339687.55367964,96437,1255044.868,1128.6374712230215,0,55.6,6672000,457200,435000,51000,943200,353749.44,16680,246600,7414.954532374101,1255044.868,2226265.9488000004,1128.6374712230215,6990384.572000001,-1236921.402,2240.9768615107914,-1112.33939028777,3874.684210526316,4964.210526315789,1152.298826015295,1200,47.701173984705065,234.63990267639903,600,365.36009732360094
7320,NEW ALBANY,538.1253263707576,-778622.2919999994,-368.31707284768163,228000,0,15848959.68,3006107.972,6075.142719016084,2803120,15003579.972,7097.246912015136,11997472,16627581.972,7865.459778618731,3006107.972,3006107.972,4050099.0306000006,3677797.98,2114,27.529134906579134,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,39,194,183,156,163,159,144,146,154,171,164,150,140,120,0.2201,759,190,34,0,39,16,5,22,107,5,41,5,109,0,0,378,107360999,8088117.23,NEW ALBANY,76.79137056699805,0.225,4842368.61,1924.71508,255,123,5,482677.38,1141325.4,465.2913999999999,475.65,15000366.78,107360.999,50.785713812677386,11994258.808000002,5673.726966887418,10950267.7494,5179.880676158941,13621474,6443,21709592,10269,8088117,3825,Rural,106800,45216,1685398,617693.23004068,414684,3006107.972,1421.9999867549668,0,105.7,12684000,918000,922500,51000,1891500,558349.6799999998,31710,455400,7497.14270577105,3006107.972,4279219.1136,1421.9999867549668,12842851.708,-5082009.258,3825.977876064333,-2403.977889309366,4400.516971279373,4938.642297650131,1327.540612271536,1199.9999999999998,-127.54061227153625,546.3557312252965,600,53.644268774703505
5100,NEWTON COUNTY,748.5341365461845,-1148191.0745664667,-680.2079825630726,0,84081.06543353334,12399903.305433534,2062510.3800000001,6124.047941607543,2803150,12237084.38,7249.457571090048,10174574,13548094.38,8026.122263033176,2062510.38,2062510.38,3416841.2709000004,3101107.68,1688,4.169815704645208,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,20,143,148,110,103,107,116,118,126,147,145,132,114,129,0.1954,515,0,12,0,11,5,5,22,62,5,78,5,39,5,0,239,73661085,4501917.6,NEWTON COUN,404.81405404069886,0.235,5342700.56,1518.53889,112,127,10,386375.64,924635.03,329.8352,396.6799999999999,12654967.67,73661.085,43.638083530805694,10592457.29,6275.152422985781,9238126.3991,5472.823696149289,11485584,6804,15987502,9471,4501917,2667,Rural,88600,36958,1271315,497838.04333628,194110,2062510.38,1221.8663388625594,0.008301842953547921,84.4,10128000,403200,952500,102000,1457700,395802.24,25320,309000,7345.914280470103,2062510.3800000001,3347973.8924670545,1221.8663388625594,10337392.925433533,-2439407.2199999997,2667.0127962085307,-1445.1464573459714,5105.682730923695,5854.21686746988,1509.3538935088795,1200,-309.35389350887954,376.9126213592233,600,223.0873786407767
5130,NEWTON MUNICIPAL,1403.0069444444443,-502955.70999999996,-616.3672916666674,0,0,6316656,1705497.12,5650.93,2803180,6233066.764,7638.562210784315,4639264,6819611.71,8357.367291666667,1593802.7640000002,2037048.356,1593802.7640000002,1449838.7100000002,816,5.953516099013701,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,21,52,61,53,68,49,85,54,61,64,70,58,41,79,0.4175,247,0,5,0,5,5,5,5,32,5,35,5,32,5,5,131,72751727,3547304.45,NEWTON MUNI,137.06186166779392,0.34700000000000003,5411990.16,781.055556,69,60,15,185357.46,545151.74,340.68,283.15200000000004,5902973.2,72751.727,89.15652818627451,3865924.844000001,4737.65299509804,4309170.436,5280.846122549019,5369773,6580,8917077,10927,3547304,4347,Town,83400,32047,649367,245849.47224836,167684,1449838.7100000002,1953.1896617647064,0,40.800000000000004,4896000,248400,450000,153000,851400,408816,12240.000000000002,148200,7741,2037048.356,1705497.12,2090.07,4611158.88,-1841807.33,4347.186825980392,-2257.116825980392,4509.493055555556,5912.5,721.6433962908301,1200,478.3566037091699,678.8825910931174,600,-78.88259109311741
5411,NORTH PANOLA,276.44444444444434,-103434.84839735553,-84.85221361555068,6000,66849.16160264376,9356336.681602644,2455136.796,5661.36167809897,2803210,8614197.3456,7066.609799507793,6404328,9459771.53,7760.271968826907,2209869.3456,2455136.796,2209869.3456,2011132.53,1219,4.086010916015262,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,19,79,86,77,129,71,98,98,83,98,126,87,81,80,0.4959,468,5,14,0,5,16,5,17,21,5,24,0,64,0,0,170,87683457,4670309.41,NORTH PANOL,298.33498369328555,0.409,3902052.18,1058.11111,90,76,5,277685.58,766625.7,604.5021,498.571,8184701.28,87683.457,71.93064561115668,5729564.484,4700.216968006563,5974831.9344,4901.420782936833,7448639,6110,12118948,9941,4670309,3831,Rural,70900,34544,897728,366289.12192728,287541,2011132.53,1812.8542621821168,0.009139890839847382,60.95,7314000,324000,570000,51000,945000,725402.52,18285,280800,7675.4197552113565,2455136.796,2526210.904032714,2014.0580771123873,6901199.885602644,-2215172.614,3831.2628465955704,-1817.204769483183,5249.87134502924,5526.315789473684,605.9352348441469,1200,594.0647651558531,614.4038461538462,600,-14.403846153846189
5711,NORTH PIKE,540.0492610837437,-979118.8199999984,-436.13310467705924,0,0,16716371.4,2368558.22,6391.0080979955455,2803240,16069715.22,7158.002325167038,13701157,17695490.22,7882.178271714922,2368558.22,2368558.22,4563440.8533,4138271.64,2245,17.84537011819581,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0,142,162,166,145,181,195,189,166,185,193,196,146,148,0.3206,628,0,29,0,30,5,5,5,137,5,65,5,115,5,0,400,84591365,5573192.04,NORTH PIKE,125.80293852862786,0.265,10739904.63,2039.74444,282,114,10,517504.94,1108270.85,719.747,594.9250000000001,16901632.79,84591.365,37.67989532293987,14533074.569999998,6473.529875278396,12338191.9367,5495.85386935412,15326932,6827,20900124,9309,5573192,2482,Town,115600,41738,1752940,648680.50820432,289277,2368558.22,1055.0370690423165,0,112.25,13470000,1015200,855000,102000,1972200,863696.3999999999,33675,376800,7446.0451670378625,2368558.22,4513420.278,1055.0370690423163,14347813.18,-3204633.82,2482.490886414254,-1427.4538173719377,4317.586206896552,4857.635467980295,901.261843681627,1200,298.73815631837294,460.63216560509557,600,139.36783439490443
