dist_id,district,total_enroll,model_2_total_funding,model_2_pp_funding,model_2_diff_total,model_2_diff_pp,model_2_state_share,model_2_state_share_pp,model_2_local_diff_total,model_2_local_share_total,model_2_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,gr_9_12_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gr_9_12_enroll,conc_pov_weight_adj,conc_pov_adm,model_2_local_mills_total,cte_pp_funding,cte_model_2_pp,cte_pp_diff
6400,SIMPSON COUNTY,3008,23420082.16,7785.931569148936,343900.4200000018,114.32859707446733,17096659.9768,5683.730045478723,-4809461.8867999995,6323422.183200001,2102.201523670213,17446400,1151880,1754500,216920,3123300,72500,1417956.16,43616,1048350,0,0,267960,1122.9899159663864,509.5467927395089,50,150.4,977.9008,878.3359999999999,331,242,22,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0.3251,1205,256827504,0.292,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,2455121,919669.9437426,573531,1775.0491156914895,0,924,0,0,7191170.112,475.9593360995851,870,394.0406639004149
6500,SMITH COUNTY,2443,17716168.536879487,7251.8086520178,605763.1668794863,247.958725697702,13139421.984879486,5378.396227949032,-1793798.7979999995,4576746.552,1873.412424068768,14169400,473280,1109250,216920,1799450,7250,803404.98,35423.5,541140,164350.0568794882,0,195750,447.0064308681667,144.18359380037714,5,122.15,554.0724,583.877,136,153,22,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0.2268,622,163455234,0.239,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,1660431,723516.8301424,293265,1620.5449733933688,0.011598942571985278,675,0,0,4576746.552,471.4871382636656,870,398.5128617363344
6312,SOUTH DELTA,604,5010914.022576509,8296.215269166405,49748.62257650867,82.36526916640469,3657967.2364808517,6056.237146491476,-1143612.1139043423,1352946.7860956576,2239.9781226749296,3503200,212280,210250,49300,471830,0,570496.12,8758,127890,148494.23057650836,132105.67199999996,48140,2189.5894736842106,990.826172564136,0,30.200000000000003,393.4456,301.396,61,29,5,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,0.6514,147,79472422,0.499,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,263819,180659.9220398,169803,1900.5139072847685,0.04238816812528784,166,0.25139999999999996,151.84559999999996,2225227.816,1155.1224489795918,870,-285.1224489795918
5412,SOUTH PANOLA,4313,32342765.91,7498.902367261767,3844687.466000002,891.418378390912,26691886.466,6188.7054175747735,-7530227.886,5650879.444,1310.1969496869929,25015400,1576440,1943000,147900,3667340,73950,2042507.4100000001,62538.5,1140570,0,0,340460,1693.369565217391,565.928509317691,51,215.65,1408.6258,1410.351,453,268,15,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,0.3266,1311,201817123,0.327,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,2421020,1245325.91081956,576931,1310.1969496869929,0,1174,0,0,5650879.444,440.06941266209003,870,429.93058733790997
5712,SOUTH PIKE,1557,11998043.212,7705.872326268464,1374391.3319999985,882.7176184971086,8894657.36,5712.689377007065,-2190842.228,3103385.852,1993.1829492614002,9030600,494160,630750,98600,1223510,0,1007589.195,22576.500000000004,523740,0,62717.51699999994,127310,978.3891213389124,773.1172599158629,0,77.85000000000001,694.8891,516.924,142,87,10,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,0.4463,602,110835209,0.332,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,989675,470358.4380626,301940,1578.7359537572256,0,439,0.04629999999999995,72.08909999999993,3103385.852,501.5614617940199,870,368.4385382059801
5321,STARKVILLE OKTIBBEHA,4894,36650330.21,7488.829221495709,4782549.510000002,977.2271168778097,26754741.0533,5466.845331691868,-21239747.0333,9895589.1567,2021.9838898038415,28385200,1566000,2044500,98600,3709100,149350,2460287.21,70963,1458990,0,0,416440,1058.3584905660373,605.4434374241389,103,244.70000000000002,1696.7498,1150.09,450,282,10,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,0.3467,1677,471472708,0.235,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,2923798,1433001.17863928,633622,1506.6491009399265,0,1436,0,0,13201235.824,377.8306499701849,870,492.1693500298151
6600,STONE COUNTY,2518,18471510.27,7335.78644559174,817002.8579999991,324.4649952343134,14757625.858,5860.852207307386,-3513194.558,3713884.4119999995,1474.9342382843524,14604400,685560,935250,147900,1768710,29000,1043119.27,36511,783000,0,0,206770,1582.9061583577713,470.2738398228172,20,125.9,719.3926,581.658,197,129,15,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0.2857,900,132638729,0.231,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,1228939,704807.74965788,293713,1474.9342382843524,0,713,0,0,3713884.4119999995,326.34777777777776,870,543.6522222222222
6711,SUNFLOWER CONS,2929,23693100.58669899,8089.143252543186,3299910.1666989885,1126.633720279614,17631474.442698993,6019.622547865822,-6357872.646,6061626.143999999,2069.520704677364,16988200,636840,1667500,147900,2452240,0,2413173.81,42470.50000000001,948300,136193.99069899463,428612.286,283910,1216.8200934579445,912.6810212672581,0,146.45000000000002,1664.2578,1772.0449999999998,183,230,15,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,0.5682,1090,216486648,0.605,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,1931441,894237.301444,315043,1610.9796585865483,0.008016975942065354,979,0.16820000000000002,492.65780000000007,6061626.143999999,289.0302752293578,870,580.9697247706422
6900,TATE COUNTY,2014,15339503.6,7616.436742800397,603553.6679999996,299.67908043694115,11940406.668,5928.702417080437,-2534992.8779999996,3399096.932,1687.7343257199602,11681200,751680,978750,98600,1829030,107300,881930.6,29203,638580,0,0,172260,1739.772853185596,471.4462378293665,74,100.7,608.228,398.772,216,135,10,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0.302,734,121396319,0.198,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,1200972,595183.79765752,362274,1687.7343257199602,0,594,0,0,3399096.932,493.56130790190736,870,376.43869209809264
7100,TISHOMINGO,2897,21434971.55,7399.0236624093895,944617.3100000024,326.0674180186397,15946241.198,5504.3980662754575,-4654041.298,5488730.352,1894.6255961339316,16802600,1207560,1276000,147900,2631460,116000,743515.05,42006.5,886530,0,0,212860,1560.9405204460963,-199.30166173797556,80,144.85,512.769,556.224,347,176,15,20490354.24,7072.95624439075,15749313,4741041.24,5488730.352,4741041.24,16077407,5549.674490852606,5436.42147048671,17559412,6061.239903348292,0.177,1019,196026084,0.192,196026.084,67.66519986192613,12070681.648,4166.6143072143595,12818370.76,1791674,845710.76378772,617761,1636.5347739040387,0,734,0,0,5488730.352,606.2423945044161,870,263.7576054955839
7200,TUNICA COUNTY,1671,13234443.301289339,7920.073788922405,1857824.6812893394,1111.8041180666287,9661143.609941218,5781.653865913356,-10888614.418651879,3573299.6913481215,2138.4199230090494,9691800,274920,681500,98600,1055020,36250,1435597.875,24229.500000000004,457620,127925.20128933956,279850.725,126150,-242.40983606557347,957.7970647217892,25,83.55000000000001,990.0675,698.478,79,94,10,11376618.62,6808.269670855776,8744306,2632312.62,5357212.643999999,2632312.62,8664842,5185.423099940155,5232.977857570318,9749306,5834.414123279474,0.5925,526,191329023,0.418,191329.023,114.4997145421903,4392093.356000001,2628.422116098145,7116993.38,1099381,487314.12962356,281292,1575.291813285458,0.013199323272182624,435,0.1925,321.6675,5357212.643999999,534.7756653992395,870,335.22433460076047
4120,TUPELO,7132,52491181.46,7359.952532249019,6089343.68,853.8059001682559,38318562.4658,5372.765348541784,-26015507.9758,14172618.9942,1987.1871837072351,41365600,2255040,2921750,483140,5659930,565500,3039337.46,103414,1184070,0,0,573330,1074.4009090909094,452.69237985327754,390,356.6,2096.0948,1526.248,648,403,49,46401837.78,6506.146632080763,35665419,10736418.78,17528233.996,10736418.78,35179805,4932.670358945597,5000.759814918676,39764514,5575.506730229949,0.2939,1361,626008357,0.214,626008.357,87.77458735277621,22236280.004,3117.8182843522154,29028095.22,4478089,2090451.31658992,599098,1505.3868171620866,0,1977,0,0,17528233.996,440.1895664952241,870,429.8104335047759
5131,UNION CITY,927,7244381.54,7814.866817691478,225991.58000000007,243.78811218985993,6543735.58,7059.045933117583,-912836.76,700645.96,755.8208845738942,5376600,539400,543750,98600,1181750,0,319370.04,13441.5,270570,0,0,82650,1501.0916666666662,213.01701145380434,0,46.35,220.2552,253.99799999999996,155,75,10,7018389.96,7571.078705501618,6317744,700645.96,700645.96,1901840.58,5986271,6457.681769147788,6815.2578209277235,7043854,7598.548004314995,0.2376,311,25023070,0.27399999999999997,25023.07,26.993603020496224,6343208.04,6842.7271197411,5142013.42,821488,272451.93553884,135974,755.8208845738942,0,285,0,0,700645.96,437.2154340836013,870,432.7845659163987
7300,UNION COUNTY,2980,21456734.6,7200.246510067114,1286720.120000001,431.7852751677856,18581564.12,6235.424201342282,-4782128.0600000005,2875170.48,964.8223087248322,17284000,1179720,1029500,207060,2416280,39150,745804.6,43210,701220,0,0,227070,978.741035856574,-232.88545930241798,27,149,514.348,563.2199999999999,339,142,21,20170014.48,6768.461234899329,17294844,2875170.48,2875170.48,5206294.98,17216159,5777.234563758389,5803.638926174496,19282574,6470.662416107382,0.1726,806,102684660,0.18899999999999997,102684.66,34.45793959731544,16407403.52,5505.84010738255,14076279.02,1924952,865588.77022128,97769,964.8223087248322,0,783,0,0,2875170.48,121.3014888337469,870,748.6985111662531
7500,VICKSBURG WARREN,6862,51962467.032,7572.495924220344,4772259.982000001,695.4619618187126,37932600.933359995,5527.92202468085,-25737080.511359997,14029866.09864,2044.573899539493,39799600,2185440,1906750,226780,4318970,110200,4475465.02,99499,2280270,0,297303.0119999997,581160,35.82603938730881,791.2807488948681,76,343.1,3086.5276,2291.908,628,263,23,47190207.05,6877.0339624016315,36271376,10918831.05,17506014.26,10918831.05,34724195,5060.360682016904,5285.831535995337,40440115,5893.3423200233165,0.4498,2621,625214795,0.33399999999999996,625214.795,91.11261949868845,22934100.74,3342.1889740600404,29521283.95,4286225,2033155.14918732,632074,1591.2024264062957,0,2004,0.049799999999999955,341.7275999999997,17506014.26,241.1575734452499,870,628.8424265547501
0618,W. BOLIVAR CONS,938,7733114.173754466,8244.25818097491,-910994.4062455343,-971.2093883214657,5645173.34684076,6018.308472111684,-2175106.1130862944,2087940.8269137058,2225.9497088632256,5440400,379320,326250,98600,804170,7250,803003.04,13601.000000000002,240120,181322.30975446614,155377.824,87870,877.3780487804879,959.0846263718429,5,46.900000000000006,553.7952,476.504,109,45,10,8644108.58,9215.467569296376,6644042,2000066.58,2755138.6799999997,2000066.58,6648896,7088.37526652452,7083.200426439233,7407654,7897.285714285715,0.5904,276,98397810,0.508,98397.81,104.90171641791044,4652515.32,4960.037654584222,5407587.42,660280,271866.57752148,178822,2132.267142857143,0.0333288562889615,303,0.1904,178.5952,2755138.6799999997,647.9057971014493,870,222.09420289855075
6812,W. TALLAHATCHIE,513,4099513.109317799,7991.253624401168,-1005042.8906822009,-1959.1479350530226,2992644.569801993,5833.6151458128525,-1336999.940484194,1106868.539515806,2157.6384785883156,2975400,184440,210250,98600,493290,0,330715.71,7438.500000000001,129630,93833.47331779925,19905.425999999985,49300,-40.68478260869506,739.9378131895942,0,25.650000000000002,228.0798,237.006,53,29,10,5104556,9950.40155945419,3923468,1181088,2144998.688,1181088,3925194,7651.450292397661,7648.085769980507,4374400,8527.095516569201,0.4446,149,76607096,0.462,76607.096,149.3315711500975,2229401.312,4345.8115243664715,3193312,497033,161950.84155528,15745,2302.315789473684,0.03153642310875823,170,0.04459999999999997,22.879799999999985,2144998.688,105.67114093959732,870,764.3288590604027
7400,WALTHALL COUNTY,1684,12740537.071783535,7565.639591320389,-3305.668216465041,-1.962985876761195,9592369.307783535,5696.181299158869,-2503109.566,3148167.764,1869.4582921615201,9767200,549840,696000,98600,1344440,30450,812875.2199999999,24418,548100,81103.85178353477,0,131950,588.7386363636369,569.2617877784586,21,84.2,560.6035999999999,559.0880000000001,158,96,10,12743842.74,7567.60257719715,9795183,2948659.74,3148167.764,2948659.74,9421614,5594.782660332541,5816.616983372922,10920962,6485.131828978622,0.3329,630,112434563,0.332,112434.563,66.76636757719714,7772794.236,4615.673536817102,7972302.26,1189013,493745.01242896,397528,1750.985593824228,0.008303695202671673,455,0,0,3148167.764,630.9968253968254,870,239.00317460317456
8113,WATER VALLEY,1041,7738749.035,7433.956805955811,206616.14300000016,198.47852353506187,6308414.143,6059.955949087416,-1269064.358,1430334.892,1374.0008568683957,6037800,354960,406000,49300,810260,17400,462344.53500000003,15094.500000000002,314070,0,0,81780,1263.6134969325149,469.9388649608935,12,52.050000000000004,318.85830000000004,337.284,102,56,5,7532132.892,7235.47828242075,6101798,1430334.892,1430334.892,1836834.03,5998354,5762.1075888568685,5861.477425552353,6803089,6535.147934678194,0.3063,361,51083389,0.324,51083.389,49.07145917387128,5372754.108,5161.147077809798,4966254.97,604291,312500.62741464,179329,1374.0008568683957,0,282,0,0,1430334.892,496.7562326869806,870,373.2437673130194
7700,WAYNE COUNTY,2900,23132431.866742093,7976.70064370417,397599.2547420934,137.10319129037725,18522228.254742093,6386.975260255895,-3186466.8880000003,4610203.612,1589.7253834482758,16820000,1579920,1145500,226780,2952200,89900,1829175,42050,830850,239251.866742093,88304.99999999993,240700,438.08188976377915,789.332091867935,62,145,1261.5,919.3,454,158,23,22734832.612,7839.597452413793,18124629,4610203.612,4610203.612,5456086.29,17353589,5983.9962068965515,6249.872068965517,20207727,6968.181724137931,0.435,955,164650129,0.317,164650.129,56.775906551724134,15597523.388,5378.456340689655,14751640.71,2674018,833432.5661086,551503,1589.7253834482758,0.01422424891451207,830,0.034999999999999976,101.49999999999993,4610203.612,577.4900523560209,870,292.5099476439791
7800,WEBSTER COUNTY,1739,13071481.589664329,7516.6656639817875,852788.6616643295,490.3902597264687,10896471.66166433,6265.941151043317,-1840411.2219999996,2175009.9280000003,1250.7245129384705,10086200,849120,616250,98600,1563970,15950,559531.945,25215.5,582030,87784.14466432913,0,150800,615.4070796460173,118.21230034821338,11,86.95,385.8841,415.621,244,85,10,12218692.928,7026.275404255319,10043683,2175009.9280000003,2175009.9280000003,3023466.2100000004,10287189,5915.577343300748,5775.550891316849,11198023,6439.346175963197,0.2219,669,77678926,0.239,77678.926,44.668732604945376,9023013.072,5188.621663024727,8174556.789999999,1355347,513915.6978712,353648,1250.7245129384703,0.008703391233995869,520,0,0,2175009.9280000003,528.6218236173393,870,341.37817638266074
3112,WEST JASPER,1411,10874769.532789445,7707.136451303646,617559.9427894447,437.6753669662967,7938581.758936294,5626.209609451662,-2399073.0761468504,2936187.77385315,2080.9268418519846,8183800,772560,551000,147900,1471460,21750,651021.29,20459.5,333210,75328.74278944614,0,117740,543.0862619808313,591.201415053136,15,70.55,448.9802,340.05100000000004,222,76,15,10257209.59,7269.461084337349,7883905,2373304.5900000003,3243860.676,2373304.5900000003,7552672,5352.708717221829,5587.459248759745,8790017,6229.636428065202,0.3182,383,115852167,0.241,115852.167,82.10642593905033,5546156.324,3930.656501771793,6416712.41,1301474,385583.56042916,102635,1682.0018355776049,0.009204616778201587,406,0,0,3243860.676,267.97650130548305,870,602.023498694517
1321,WEST POINT CONS,2609,20123998.884,7713.299687236489,1955882.1939999983,749.6673798390184,14690519.18532,5630.708771682636,-4286120.38132,5433479.69868,2082.590915553852,15132200,824760,1341250,167620,2333630,17400,1576775.24,37830.50000000001,753420,0,38133.14399999996,234610,598.1161731207294,715.566565416589,12,130.45000000000002,1087.4312,819.226,237,185,17,18168116.69,6963.632307397471,13964393,4203723.69,6134930.704,4203723.69,13996944,5364.8692985818325,5352.392870831736,15569347,5967.5534687619775,0.4168,866,219104668,0.314,219104.668,83.98032502874665,9434416.296,3616.104367957072,11365623.31,2071057,798645.83108916,381618,1611.2394365657342,0,809,0.01679999999999998,43.83119999999995,6134930.704,440.6674364896074,870,429.3325635103926
7613,WESTERN LINE,1632,12425809.751785358,7613.854014574362,1516655.8617853578,929.32344472142,9070841.118803311,5558.113430639284,-5606762.637017952,3354968.632982047,2055.7405839350777,9465600,647280,362500,147900,1157680,0,1052574.72,23664.000000000004,487200,39472.199785356825,63608.83199999993,136010,513.0996015936262,779.8968532338283,0,81.60000000000001,725.9136,466.75200000000007,186,50,15,10909153.89,6684.530569852942,8385003,2524150.89,5024405.3719999995,2524150.89,8168065,5004.941789215686,5137.869485294118,9348707,5728.374387254902,0.4448,560,179443049,0.28600000000000003,179443.049,109.95284865196078,4324301.6280000005,2649.694625,6824556.109999999,1028892,486436.98764036,38899,1546.6610845588236,0.00417006843574172,469,0.04479999999999995,73.11359999999992,5024405.3719999995,69.4625,870,800.5375
7900,WILKINSON COUNTY,891,7088741.726708752,7955.93908721521,601571.8467087522,675.1648111209342,5174781.460497389,5807.835533667103,-806077.5337886366,1913960.2662113633,2148.103553548107,5167800,330600,355250,0,685850,7250,604245.015,12919.500000000002,294060,190478.20270875248,52479.008999999984,73660,-285.31944444444434,737.274580182266,5,44.550000000000004,416.7207,322.54200000000003,95,49,0,6487169.88,7280.774276094276,4986174,1500995.88,1917044.864,1500995.88,5232876,5873.037037037037,5596.154882154882,5559244,6239.331088664422,0.4677,338,68465888,0.362,68465.888,76.84162514029181,3642199.136,4087.765584736251,4058248.12,726936,297007.43585424,233847,1684.619393939394,0.03685866378512181,254,0.06769999999999998,60.32069999999998,1917044.864,691.8550295857988,870,178.14497041420123
4911,WINONA-MONTG CONS,1144,9109617.634872742,7962.952478035613,544688.3648727424,476.12619307057867,7087292.042872742,6195.185352161488,-1490417.1779999998,2022325.5920000002,1767.7671258741261,6635200,455880,587250,147900,1191030,0,719255.68,16588,275790,145222.5468727425,33441.40799999997,93090,1158.1145374449338,756.9494427364494,0,57.2,496.0384,358.072,131,81,15,8564929.27,7486.826284965035,6583183,1981746.27,2022325.592,1981746.27,6549279,5724.8942307692305,5754.5305944055945,7339801,6415.909965034965,0.4336,317,72225914,0.313,72225.914,63.13454020979022,5317475.408,4648.142839160839,5358054.73,928138,343779.68954412,270631,1732.2956905594406,0.02188668719446927,321,0.03359999999999996,38.43839999999996,2022325.5920000002,853.7255520504732,870,16.274447949526802
8220,YAZOO CITY,2029,16175842.604,7972.322623952687,2283618.1280000005,1125.4894667323815,14533075.128,7162.678722523411,-1309289.964,1642767.476,809.6439014292755,11768200,595080,638000,98600,1331680,0,1880852.565,29420.5,565500,0,422419.53899999993,177770,-203.6654275092933,971.324404021556,0,101.45,1297.1397,890.731,171,88,10,13892224.476,6846.833157220305,12249457,1642767.476,1642767.476,3687473.97,12508965,6165.088713652045,6037.1892557910305,13657311,6731.0551996057175,0.6393,650,58670267,0.439,58670.267,28.915853622474124,12014543.524,5921.411298176442,9969837.03,1386466,620909.1189648,251512,809.6439014292755,0,613,0.23929999999999996,485.5396999999999,1642767.476,386.94153846153847,870,483.05846153846153
8200,YAZOO COUNTY,1320,10293699.911215208,7798.25750849637,676918.9912152085,512.8174175872791,7514400.935187101,5692.72798120235,-4750417.803971894,2779298.9760281066,2105.5295272940202,7656000,431520,616250,138040,1185810,18850,770959.2000000001,19140,240120,272005.19121520984,3215.5199999999645,127600,725.3452914798199,696.7645251891307,13,66,531.696,376.2,124,85,14,9616780.92,7285.440090909091,7391658,2225122.92,6535404.3440000005,2225122.92,6995746,5299.807575757576,5599.740909090909,8241196,6243.330303030303,0.4028,276,233407298,0.285,233407.298,176.82371060606062,1705791.6559999995,1292.2664060606055,6016073.08,1024058,400492.28901504,47938,1685.6991818181818,0.03552836875851748,440,0.002799999999999969,3.6959999999999593,6535404.3440000005,173.68840579710144,870,696.3115942028985
