dist_id,district,model_5_diff_total,model_5_diff_pp,ell_funding,sparsity_funding,model_5_total_funding,model_5_local_share_total,model_5_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_5_pp_funding,model_5_local_mills_total,model_5_local_pct_total,model_5_local_share_pp,model_5_state_share,model_5_local_diff_total,current_local_pp,model_5_local_diff_pp,model_5_state_diff_total,model_5_state_diff_pp,sped_pp_funding,sped_model_5_pp,sped_pp_diff,at_risk_pp_funding,ed_model_5_pp,ed_pp_diff,cte_pp_funding,cte_model_5_pp,cte_pp_diff
3022,PASCAGOULA,3929511.4299999997,598.5546732673265,717440,0,48371168.29,13060215.4383,5378.667608789033,2803480,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,6565,91.97136281334885,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,97,464,522,446,483,449,459,482,502,466,572,559,456,468,0.3562,1814,608,77,0,62,54,5,55,204,45,186,5,193,5,5,894,1022081136,52236402.87,PASCAGOULA,71.38091465843918,0.259,23446694.79,5947.53333,459,382,55,2338.453,1700.335,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4234.858208682407,92273261,14055,52236402,7956,City,120700,44005,4298928,1924408.33917016,972749,1566.3174196496575,0,328.25,38733500,1624860,2817250,551650,4993760,2759374.54,96833.75,1070260,7368.037820258949,28618271.808000002,13060215.4383,1989.3702114699163,35310952.8517,-39176187.4317,7956.80165575019,-5967.431444280273,-2773765.1482999995,-422.50801954303097,4797.910714285715,5573.392857142857,775.4821428571422,822.9407814354875,1180,357.05921856451255,536.2453142227122,590,53.75468577728782
2423,PASS CHRISTIAN,1477394.765999999,759.9767314814808,24780,0,14350682.336,3874684.23072,5388.887914238682,2803510,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,1944,33.32405716240986,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,53,124,126,152,126,130,125,126,145,171,157,172,148,154,0.2733,661,21,38,0,21,18,5,14,52,11,78,5,64,0,5,304,228928204,12821808.87,PASS CHRIST,58.33623410635808,0.185,5104203.89,1797.82778,137,158,16,531.2952,359.64,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,4142.633966049382,24227782,12462,12821808,6595,Suburb,170700,54279,1145622,578229.0011394001,59475,1532.2070833333337,0,97.2,11469600,484980,1165250,160480,1810710,626928.336,28674,389990,7382.038238683127,6409989.712,3874684.23072,1993.1503244444443,10475998.105279999,-8947124.639279999,6595.580694444444,-4602.43037,-555892.8947200011,-285.9531351440337,3683.672025723473,5822.218649517685,2138.546623794212,1088.3384625710905,1180,91.66153742890947,89.97730711043873,590,500.02269288956126
6120,PEARL,1593832.0620000027,378.04365796963884,218300,0,30622246.552,6761811.672,5659.495939278938,2803520,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,4216,164.80810330995826,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,5,343,315,302,284,300,285,316,326,359,375,349,254,284,0.2454,1193,185,134,0,46,19,5,43,216,5,56,0,175,5,0,707,241493274,15918153.37,PEARL,25.5812664263897,0.202,8569410.22,3639.4581,437,257,10,1034.6064,851.632,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,4307.309418880455,41247152,9783,15918153,3775,Suburb,120700,49944,2972443,1190074.91630636,205305,1593.1144425996206,0,210.8,24874400,1546980,1895375,100300,3542655,1220835.552,62186,703870,7263.341212523719,6761811.672,8268006.56904,1603.8452732447818,23860434.880000003,-9156341.697999999,3775.6530763757114,-2171.8078031309296,-1015752.1199999973,-240.92792220113824,4222.220170454545,5032.180397727273,809.9602272727279,1150.2682723655682,1180,29.731727634431763,172.0913663034367,590,417.9086336965633
5500,PEARL RIVER COUNTY,1183771.6119999997,360.4663861144936,50740,0,23527462.096,3878638.484,5983.198420219244,2803540,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,3284,24.66838722208647,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0,256,262,228,247,207,265,261,236,263,275,273,232,218,0.2133,921,43,65,0,70,14,5,5,146,13,96,5,95,5,0,515,138522803,8511724.03,PEARL RIVER,133.12584930804556,0.154,5974656.55,2896.71186,311,190,18,700.4771999999999,505.736,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,4576.3433252131545,29288806,8918,8511724,2591,Rural,156400,63540,2106212,974628.25924712,279225,1181.071401948843,0,164.20000000000002,19375600,1100940,1401250,180540,2682730,826563.0959999999,48439.00000000001,543390,7164.269822168088,3878638.484,6352414.765920001,1181.071401948843,19648823.612,-4633085.545999999,2591.8769884287453,-1410.8055864799023,-938452.3880000003,-285.7650389768578,4058.2119460500962,5169.036608863198,1110.824662813102,1391.3775626774434,1180,-211.3775626774434,303.1758957654723,590,286.8241042345277
5600,PERRY COUNTY,109871.09221116453,117.76108489942635,0,177176.734211165,7370994.932211164,1990168.6316970144,5767.230761537138,2803570,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,933,1.7813553107133002,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0,80,83,57,66,72,73,71,67,77,70,91,61,5,0.3792,452,0,22,0,5,5,5,0,59,5,33,5,56,0,0,186,105980327,4166449.57,PERRY COUNT,523.7585081363711,0.27699999999999997,4325843.59,876.65,120,70,5,353.79359999999997,258.441,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,4868.6164630225085,10588204,11348,4166449,4465,Rural,85800,46063,736061,278590.13933556003,302157,1800.72115755627,0.032186446892867,46.650000000000006,5504700,424800,516250,50150,991200,417476.448,13761.750000000002,266680,7900.31611169471,2967449.156,1990168.6316970144,2133.0853501575716,5380826.30051415,-2176280.9383029854,4465.647984994641,-2332.5626348370693,-841665.6994858496,-902.1068590416398,3774.6717948717946,5083.076923076923,1308.4051282051282,787.4369104912018,1180,392.56308950879816,668.4889380530974,590,-78.4889380530974
1821,PETAL,1188424.5760000013,270.5884735883428,159300,0,32662243.296,6372631.72,5985.794985428051,2803530,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,4392,46.874878406649714,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,57,343,364,314,306,322,321,303,355,383,385,322,293,264,0.1966,1169,135,131,0,41,53,5,14,232,21,162,5,229,5,5,898,227593990,13747527.52,PETAL,93.69624304725548,0.16,8976629.82,3949.07303,502,370,31,863.4671999999999,702.72,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,4651.6083674863385,41940154,9549,13747527,3130,Suburb,150300,55825,3319103,1246494.8367686,532536,1450.9635063752276,0,219.60000000000002,25912800,1777080,2728750,310930,4816760,1018891.296,64782.00000000001,689710,7436.758491803279,6372631.72,8818805.68992,1450.9635063752276,26289611.576,-7374895.8,3130.1292167577412,-1679.1657103825137,-1696503.4239999987,-386.27127140254925,3675.640088593577,5334.174972314508,1658.5348837209308,1443.5925727909525,1180,-263.59257279095254,455.5483319076133,590,134.45166809238668
5020,PHILADELPHIA,635943.5279999999,767.1212641737029,12980,0,6559725.138,1720536.524,5837.380716525935,2803600,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,829,130.92389752429267,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,42,75,50,73,51,57,52,56,58,77,71,62,46,59,0.5054,61,11,20,0,20,5,5,5,22,5,50,0,67,5,0,195,61447733,3480176.95,PHILADELPHI,6.33192270987946,0.324,2932252.84,715.505196,109,85,10,418.9766,268.596,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,4470.209155609167,8725906,10525,3480176,4198,Town,90100,31753,797542,241464.6573752,0,1653.3650301568157,0,41.45,4891100,385860,626875,100300,1113035,494392.38800000004,12227.75,35990,7912.8168130277445,1720536.524,1771125.7872600001,2075.4360965018095,4839188.614,-1759640.4260000002,4198.042159227985,-2122.606062726176,-237254.38599999994,-286.1934692400482,3909.5196078431372,5456.053921568628,1546.5343137254904,576.3201509945901,1180,603.6798490054099,0,590,590
5520,PICAYUNE,2853807.3320000023,831.771300495483,136880,0,25189538.352,5302805.032,5796.191582628971,2803630,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,3431,18.140619276500654,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,264,249,271,232,254,219,210,241,230,270,278,268,217,157,0.3619,1093,116,46,0,56,16,5,34,146,13,76,5,102,5,5,500,189385894,11216053.57,PICAYUNE,189.1335652716396,0.257,14487290.68,2755.9,304,182,23,1241.6789,881.767,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,4072.516170212766,30649104,8932,11216053,3269,Town,118900,40645,2053953,969073.62338208,418962,1506.2731040512972,0,171.55,20242900,1076160,1342250,230690,2649100,1465181.1020000002,50607.25,644870,7341.7482809676485,5302805.032,6801175.355040001,1545.5566983386766,19886733.32,-5913248.538000001,3269.0333925969107,-1723.4766942582341,745907.3200000003,217.4023083649081,4035.271119842829,5204.518664047151,1169.247544204322,780.4542892547179,1180,399.5457107452821,383.31381518755717,590,206.68618481244283
5820,PONTOTOC CITY,1516655.5799999982,658.8425629887051,293820,0,17632316.38,2437591.8000000003,6600.6622849695905,2803690,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,2302,22.966341525852023,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,35,199,200,168,169,137,178,170,152,213,198,170,146,127,0.233,681,249,38,0,38,5,5,16,178,5,109,5,130,5,5,527,87056850,5004069.66,PONTOTOC CI,100.2336396246985,0.207,6264580.39,2056.68333,346,178,15,536.366,476.5139999999999,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,4836.048948740226,20574749,8937,5004069,2173,Town,117400,45621,1753237,671774.403562,107904,1058.9017376194615,0,115.10000000000001,13581800,1224840,1312750,150450,2688040,632911.88,33954.5,401790,7659.564022589053,2437591.8000000003,4760725.4226,1058.9017376194615,15194724.579999998,-2566477.86,2173.792206776716,-1114.8904691572543,-55391.42000000179,-24.06230234578743,3252.7588126159553,4987.08719851577,1734.3283858998147,1252.4552331094812,1180,-72.45523310948124,158.44933920704847,590,431.55066079295153
5800,PONTOTOC COUNTY,408846.0240000002,117.959037507213,254880,0,24895816.292,3329832.268,6222.153497980381,2803660,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,3466,8.719246463019335,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0,301,295,279,258,251,272,249,266,264,271,255,213,231,0.1934,1030,216,50,0,22,19,5,26,184,16,49,5,174,5,5,552,118922581,7625327.65,PONTOTOC CO,397.5114150861816,0.212,9778673.22,3107.49162,380,154,26,670.3244,734.792,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,4968.205819388343,31388482,9056,7625327,2200,Rural,100600,44126,2551894,1014969.6301316,522068,960.7132914021928,0,173.3,20449400,1345200,1135750,260780,2741730,790982.792,51123.5,607700,7182.866789382573,3329832.268,6721870.39884,960.7132914021928,21565984.024,-4295495.382,2200.036829197923,-1239.3235377957303,-2022784.9759999998,-583.6078984420083,4556.953571428571,4895.946428571428,338.99285714285725,1514.1469266695349,1180,-334.1469266695349,506.8621359223301,590,83.13786407766992
5530,POPLARVILLE,173369.62676444277,90.81698625691115,15340,123457.30476444137,13811173.396764442,3196906.888,5560.118653098189,2803720,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,1909,3.903878108474209,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,17,155,163,128,140,144,140,156,134,154,153,161,123,113,0.2341,398,13,27,0,20,25,5,5,59,5,70,0,75,0,5,295,114175246,6485300.35,POPLARVILLE,489.000923429475,0.2,5764252.08,1642.64045,154,132,10,446.8969,381.8,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,4469.118507071766,18308304,9590,6485300,3397,Rural,124400,46111,1222569,534963.52529664,242338,1652.9616396018855,0.010961218915257911,95.45,11263100,545160,973500,100300,1618960,527338.3420000001,28157.75,234820,7234.768673003899,3196906.888,3729016.8171264,1674.6500199057098,10614266.508764442,-3288393.462,3397.2238606600313,-1722.5738407543215,-1072784.491235558,-561.9614935754626,4130.300675675676,5469.459459459459,1339.1587837837833,1197.0625110548763,1180,-17.062511054876268,608.8894472361809,590,-18.8894472361809
5900,PRENTISS COUNTY,470865.07599999756,206.70108691834776,5900,0,17359018.468,2495185.392,6524.948672519753,2803750,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,2278,6.109987156360961,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,88,172,187,160,146,147,192,177,178,172,198,172,118,157,0.2092,809,5,38,0,30,17,0,17,211,5,101,5,162,0,5,581,89113764,5215941.45,PRENTISS CO,372.83220761412383,0.191,8944435.26,2029.40546,403,178,10,476.5576,435.098,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,5142.423472344161,21531280,9451,5215941,2289,Rural,90000,41292,2125564,668851.19364656,501635,1095.3403827919228,0,113.9,13440200,1426620,1312750,100300,2839670,562337.968,33600.5,477310,7620.289055311676,2495185.392,4686934.9863599995,1095.3403827919228,14863833.075999998,-2720756.058,2289.7021290605794,-1194.3617462686566,-1183345.9240000024,-519.4670430201941,3596.5549915397633,4804.856175972927,1208.301184433164,1403.5054600882663,1180,-223.50546008826632,620.0679851668726,590,-30.06798516687263
6000,QUITMAN COUNTY,10800.671769391745,12.6768447997556,0,145579.55176939166,6598730.511769392,1781657.2381777358,5653.841870412742,2803810,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,852,2.1039318896834636,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,28,75,62,74,63,52,74,62,62,64,53,65,46,47,0.4485,392,0,14,0,5,5,0,5,35,5,25,5,40,0,0,143,77936585,3629841.24,QUITMAN COU,404.9560749460304,0.439,6196847.93,790.722222,80,54,5,382.122,374.028,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,4837.185633802817,9482926,11130,3629841,4260,Town,50900,25283,647440,262512.48480064,196657,1789.0960563380283,0.028960681103165364,42.6,5026800,283200,398250,50150,731600,450903.96,12567,231280,7744.9888635790985,2182224.3800000004,1781657.2381777358,2091.1469931663564,4817073.273591656,-1848184.0018222644,4260.377042253522,-2169.2300490871653,-828518.7264083438,-972.4398197281034,4657.841726618705,5263.309352517986,605.4676258992804,686.9860536703985,1180,493.0139463296015,501.67602040816325,590,88.32397959183675
1212,QUITMAN SEP,1114439.2301228382,699.5852040946875,5900,177029.3221228386,12512276.260122837,3378314.5902331662,5733.811468857296,2803780,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,1593,3.1164488480019727,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,60,124,158,117,95,104,101,105,100,115,147,128,106,94,0.4262,456,5,16,0,13,5,5,31,30,5,99,5,98,5,5,306,121991445,7013617.08,QUITMAN SEP,511.1587186875566,0.349,4387493.74,1352.98889,141,161,15,678.9366,555.957,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,4475.999353421218,17039518,10696,7013617,4402,Rural,76500,37364,1180662,466266.30219812,202630,1655.5066101694918,0.018835511519980273,79.65,9398700,499140,1187375,150450,1836965,801145.188,23496.75,269040,7854.536258708624,3415760.46,3378314.5902331662,2120.7247898513283,9133961.669889672,-3635302.489766834,4402.772806026365,-2282.048016175037,-633527.3301103283,-397.6944947334132,3724.485804416404,5794.842271293375,2070.3564668769714,686.7597095194456,1180,493.24029048055445,444.3640350877193,590,145.6359649122807
6100,RANKIN COUNTY,7024720.960000008,375.2521880341883,475540,0,131380286.68,35472677.40360001,5123.269726303419,2803830,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,18720,24.966375597661873,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,320,1259,1385,1323,1359,1300,1396,1428,1448,1515,1623,1471,1369,1266,0.1383,6512,403,249,5,273,99,28,123,812,56,279,5,835,5,5,2769,1665040971,92575401.94,RANKIN COUN,749.8084744728885,0.121,31538902.57,17365.8096,1920,783,71,2588.976,2265.12,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,4155.686286324786,202461212,10815,92575401,4945,Rural,169700,70439,9818362,5436752.45771212,1682297,1537.034653846154,0,936,110448000,6796800,5774625,712130,13283555,3054991.68,276120,3842080,7018.1777072649575,46621147.18799999,35472677.40360001,1894.907980961539,95907609.2764,-57102724.53639999,4945.267197649572,-3050.3592166880335,-10660126.7236,-569.4512138675218,3539.4239365537132,4788.592285508291,1249.1683489545776,2099.962478490384,1180,-919.962478490384,258.3379914004914,590,331.6620085995086
5620,RICHTON,103659.61519213207,173.6341963017294,0,5756.255192132068,4301203.111192132,753906.496,5941.870377206252,2803870,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,597,4.836576805151973,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0,52,36,39,42,35,45,44,45,54,59,50,49,40,0.2211,210,0,5,0,5,5,5,5,23,0,15,0,36,0,0,99,26925232,1383928.29,RICHTON,123.43440909778778,0.28,2450604.37,535.511111,64,35,0,131.9967,167.16000000000005,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,4694.769396984925,5038004,8438,1383928,2318,Rural,89800,31393,344990,166920.11940296,0,1262.8249514237857,0.0016342319484802736,29.85,3522300,226560,258125,0,484685,155756.106,8805.75,123900,7204.695328630038,753906.496,1161324.840021876,1262.8249514237857,3547296.615192132,-630021.794,2318.13783919598,-1055.3128877721945,-292124.38480786793,-489.3205775676179,3484.747474747475,4895.80808080808,1411.0606060606056,1264.5779735626725,1180,-84.57797356267247,0,590,590
7012,S. TIPPAH,722809.1319999993,290.8688659959753,168740,0,18704381.78,2631052.648,6468.140495774648,2804110,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,2485,9.460592294713305,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,58,205,181,173,160,180,169,175,204,199,200,169,206,160,0.1761,660,143,58,0,49,22,5,29,82,5,83,5,248,0,5,583,93966166,5824874.33,S. TIPPAH,262.6685436374474,0.28300000000000003,7482767.52,2281.03438,379,202,10,437.6085,703.2550000000001,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,5027.683319919517,23196692,9334,5824874,2344,Town,88800,41241,2653744,740471.62666052,350476,1058.7737014084507,0,124.25,14661500,1341660,1489750,100300,2931710,516378.02999999997,36653.75,389400,7526.914197183099,2631052.648,5050183.080600001,1058.7737014084507,16073329.132000001,-3193821.682,2344.013814889336,-1285.2401134808854,-1041455.8679999989,-419.0969287726357,4490.260575296108,4960.592216582064,470.3316412859558,1692.086937663505,1180,-512.0869376635051,531.0242424242424,590,58.9757575757576
6200,SCOTT COUNTY,1746456.607999999,437.8181519177733,450760,0,29335771.376,3454274.768,6488.216748057157,2803900,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,3989,7.679758571859533,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,99,304,340,301,256,240,282,314,308,318,311,291,254,254,0.2263,875,382,56,0,40,11,5,120,157,5,89,0,223,5,5,723,123366956,6490353.79,SCOTT COUNT,519.4173700481481,0.271,15308976.04,3555.0271,420,281,15,902.7107,1081.019,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,4924.42133617448,33511826,8401,6490353,1627,Rural,71400,36305,2813807,1132778.74890376,437383,865.9500546502883,0,199.45000000000002,23535100,1486800,2072375,150450,3709625,1065198.626,58837.75000000001,516250,7354.166802707445,3454274.768,7920658.27152,865.9500546502883,25881496.608,-3036079.022,1627.0628703935824,-761.1128157432942,-1027430.3920000009,-257.56590423665057,3929.8980446927376,5181.040502793296,1251.142458100558,1254.8635447699469,1180,-74.86354476994688,499.8662857142857,590,90.13371428571429
6920,SENATOBIA,784402.722000001,470.82996518607524,28320,0,12396256.832,2798534.872,5760.937551020409,2803930,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,1666,37.70151820945039,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,61,124,140,145,113,113,129,141,129,120,116,121,109,91,0.2839,388,24,18,0,41,13,5,5,105,5,56,5,101,0,5,359,99947674,6807959.98,SENATOBIA,44.18920189750859,0.202,6195274.78,1466.96648,247,102,10,472.9774,336.532,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,4360.235228091236,17067144,10244,6807959,4086,Town,141400,56982,1326033,482636.63574172,65615,1612.689741896759,0,83.30000000000001,9829400,874380,752250,100300,1726930,558113.3319999999,24573.500000000004,228920,7440.730391356543,2798534.872,3346989.3446400003,1679.7928403361345,9597721.96,-4009425.1080000005,4086.410552220889,-2406.6177118847545,-353171.0399999991,-211.98741896758656,3693.685236768802,4810.389972144847,1116.704735376045,1020.4221929879102,1180,159.5778070120898,169.11082474226805,590,420.88917525773195
6400,SIMPSON COUNTY,-183590.7960000001,-61.03417420212918,59000,0,22892590.944,6180999.55488,5555.715222446807,2803990,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,3008,5.106230491739975,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0,229,249,205,225,215,217,238,226,278,247,255,211,211,0.3251,1205,50,46,0,41,23,5,31,141,12,132,5,149,5,5,592,256827504,11132884.07,SIMPSON COU,589.0842579209557,0.292,10928964.51,2737.25007,331,242,22,977.9008,878.3359999999999,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,4799.206868351063,31213342,10376,11132884,3701,Rural,87900,43850,2455121,919669.9437426,573531,1775.0491156914895,0,150.4,17747200,1171740,1784750,220660,3177150,1153922.944,44368,710950,7610.56879787234,7191170.112,6180999.55488,2054.8535754255317,16711591.389119998,-4951884.515120001,3701.0917785904257,-1646.238203164894,-3063770.6108800024,-1018.5407615957456,4126.253781512605,5339.747899159664,1213.4941176470584,940.4532072604911,1180,239.54679273950887,475.9593360995851,590,114.04066390041493
6500,SMITH COUNTY,363672.9905498214,148.86327898068885,5900,167183.6785498242,17474078.360549822,4576746.552,5279.300781232018,2804020,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,2443,3.840105742801472,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0,201,210,161,189,167,187,204,194,214,195,189,149,142,0.2268,622,5,34,0,5,31,5,20,38,17,63,0,93,0,5,309,163455234,6370545.35,SMITH COUNT,636.180398047518,0.239,5750282.46,2303.78212,136,153,22,554.0724,583.877,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,4381.473446582071,21431468,8772,6370545,2607,Rural,102600,43105,1660431,723516.8301424,293265,1620.5449733933688,0.011598942571985278,122.15,14413700,481440,1128375,220660,1830475,653805.432,36034.25,366980,7152.713205300787,4576746.552,4718001.157348452,1873.412424068768,12897331.808549821,-1793798.7979999995,2607.673086369218,-734.2606623004499,-1765599.1914501786,-722.717638743422,5339.006430868168,5885.771704180064,546.7652733118966,1305.8164061996229,1180,-125.81640619962286,471.4871382636656,590,118.5128617363344
6312,SOUTH DELTA,-206641.11606872454,-342.12105309391427,0,151054.47593127575,4754524.283931276,1283721.5566614445,5746.3621312414425,2803960,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,604,0.7611831874712158,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,20,38,42,37,34,41,54,65,40,45,44,55,34,33,0.6514,147,0,5,0,5,5,0,14,28,5,5,0,28,0,0,87,79472422,2496558.9,SOUTH DELTA,793.5014986426513,0.499,3274558.38,543.522222,61,29,5,393.4456,301.396,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,5138.426490066225,6910865,11441,2496558,4133,Rural,65100,28660,263819,180659.9220398,169803,1900.5139072847685,0.04238816812528784,30.200000000000003,3563600,215940,213875,50150,479965,464265.808,8909,86730,7871.728946906086,2225227.816,1283721.5566614445,2125.366815664643,3470802.727269831,-1212837.3433385554,4133.375662251656,-2008.0088465870126,-780717.2727301689,-1292.578266109551,2777.0421052631577,5052.263157894737,2275.221052631579,459.17382743586404,1180,720.826172564136,1155.1224489795918,590,-565.1224489795918
5412,SOUTH PANOLA,3238656.75,750.9058080222585,60180,0,31736735.194,5650879.444,6048.192847206121,2804050,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,4313,11.152024290459767,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,162,372,373,315,316,269,307,334,296,360,301,308,294,271,0.3266,1311,51,60,0,74,12,5,61,226,5,125,5,153,5,5,731,201817123,13181107.33,SOUTH PANOL,386.745929498167,0.327,12557599.67,3535.91111,453,268,15,1408.6258,1410.351,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,4311.463612334802,39241329,9098,13181107,3056,Town,87500,40911,2421020,1245325.91081956,576931,1310.1969496869929,0,215.65,25446700,1603620,1976500,150450,3730570,1662178.4440000001,63616.75,773490,7358.389796893113,5650879.444,8568918.50238,1310.1969496869929,26085855.75,-7530227.886,3056.1343218177603,-1745.9373721307675,612783.75,142.07830976118657,3289.429347826087,5068.709239130435,1779.279891304348,884.071490682309,1180,295.928509317691,440.06941266209003,590,149.93058733790997
5712,SOUTH PIKE,1005368.0079999994,645.708418754014,0,0,11629019.888,3103385.852,5475.680177263969,2804080,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,1557,6.508362141886874,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,32,102,116,105,135,101,107,128,122,126,112,133,95,99,0.4463,602,0,25,0,20,5,5,25,76,5,27,0,46,5,0,231,110835209,5294228.08,SOUTH PIKE,239.23069522812415,0.332,5536574.28,1417,142,87,10,694.8891,516.924,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,4268.434245343609,14653197,9411,5294228,3400,Rural,81300,33446,989675,470358.4380626,301940,1578.7359537572256,0,77.85000000000001,9186300,502680,641625,100300,1244605,819969.138,22965.750000000004,355180,7468.86312652537,3103385.852,3139835.36976,1993.1829492614002,8525634.036,-2190842.228,3400.274938985228,-1407.0919897238277,-578409.9639999997,-371.4900218368657,4140.899581589958,5207.55230125523,1066.6527196652723,676.8827400841371,1180,503.11725991586286,501.5614617940199,590,88.43853820598008
