dist_id,district,total_enroll,model_3_total_funding,model_3_pp_funding,model_3_diff_total,model_3_diff_pp,model_3_state_share,model_3_state_share_pp,model_3_local_diff_total,model_3_local_share_total,model_3_local_share_pp,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,gr_9_12_funding,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gr_9_12_enroll,model_3_local_mills_total,cte_pp_funding,cte_model_3_pp,cte_pp_diff
6920,SENATOBIA,1666,13809651.786,8289.106714285714,2197797.676000001,1319.206288115246,11011116.914,6609.313873949581,-4009425.1080000005,2798534.872,1679.7928403361345,10495800,933660,803250,107100,1844010,45360,893927.286,26239.500000000004,366660,0,0,137655,1442.8328690807798,869.5778070120898,24,83.30000000000001,472.9774,336.532,247,102,10,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,0.2839,388,99947674,0.202,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,1326033,482636.63574172,65615,1612.689741896759,0,0,0,437,2798534.872,169.11082474226805,945,775.889175257732
6400,SIMPSON COUNTY,3008,26690232.40889331,8873.082582743786,3614050.668893311,1201.4796106693166,19499062.29689331,6482.401029552298,-3941713.9580000006,7191170.112,2390.6815531914895,18950400,1251180,1905750,235620,3392550,94500,1848232.512,47376,1138725,927388.8968933077,0,291060,1575.510924369748,949.5467927395089,50,150.4,977.9008,878.3359999999999,331,242,22,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0.3251,1205,256827504,0.292,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,2455121,919669.9437426,573531,1775.0491156914895,0.04893769508260025,0,0,924,7191170.112,475.9593360995851,945,469.0406639004149
6500,SMITH COUNTY,2443,20189077.251231167,8264.051269435598,3078671.8812311664,1260.2013431155,15612330.699231166,6390.6388453668305,-1793798.7979999995,4576746.552,1873.412424068768,15390900,514080,1204875,235620,1954575,9450,1047196.836,38477.25,587790,948063.1652311683,0,212625,945.8006430868163,584.1835938003771,5,122.15,554.0724,583.877,136,153,22,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0.2268,622,163455234,0.239,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,1660431,723516.8301424,293265,1620.5449733933688,0.061598942571985275,0,0,675,4576746.552,471.4871382636656,945,473.5128617363344
6312,SOUTH DELTA,604,5804916.097350346,9610.788240646269,843750.6973503456,1396.9382406462682,4237588.7510657525,7015.875415671776,-929231.5537154065,1567327.3462845935,2594.9128249744927,3805200,230580,228375,53550,512505,0,743612.184,9513,138915,351555.4573503453,191325.45599999998,52290,2617.747368421053,1430.826172564136,0,30.200000000000003,393.4456,301.396,61,29,5,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,0.6514,147,79472422,0.499,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,263819,180659.9220398,169803,1900.5139072847685,0.09238816812528784,0.25139999999999996,151.84559999999996,166,2225227.816,1155.1224489795918,945,-210.1224489795918
5412,SOUTH PANOLA,4313,35590717.512,8251.963253419894,7092639.068000004,1644.4792645490388,29939838.068000004,6941.766303732901,-7530227.886,5650879.444,1310.1969496869929,27171900,1712340,2110500,160650,3983490,96390,2662302.762,67929.75,1238895,0,0,369810,2122.921195652174,1005.928509317691,51,215.65,1408.6258,1410.351,453,268,15,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,0.3266,1311,201817123,0.327,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,2421020,1245325.91081956,576931,1310.1969496869929,0,0,0,1174,5650879.444,440.06941266209003,945,504.93058733790997
5712,SOUTH PIKE,1557,13616453.664140176,8745.313849801012,2992801.784140175,1922.1591420296563,10513067.812140176,6752.130900539612,-2190842.228,3103385.852,1993.1829492614002,9809100,536760,685125,107100,1328985,0,1313340.399,24522.750000000004,568890,342498.24914017465,90832.26599999992,138285,1419.707112970712,1213.1172599158629,0,77.85000000000001,694.8891,516.924,142,87,10,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,0.4463,602,110835209,0.332,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,989675,470358.4380626,301940,1578.7359537572256,0.03491637858113126,0.04629999999999995,72.08909999999993,439,3103385.852,501.5614617940199,945,443.4385382059801
5321,STARKVILLE OKTIBBEHA,4894,40376762.622,8250.257993870046,8508981.922000002,1738.6558892521462,29475036.71406,6022.688335525133,-20233610.28206,10901725.90794,2227.569658344912,30832200,1701000,2220750,107100,4028850,194670,3206857.122,77080.5,1584765,0,0,452340,1489.288409703504,1045.443437424139,103,244.70000000000002,1696.7498,1150.09,450,282,10,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,0.3467,1677,471472708,0.235,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,2923798,1433001.17863928,633622,1506.6491009399265,0,0,0,1436,13201235.824,377.8306499701849,945,567.1693500298152
6600,STONE COUNTY,2518,20986365.072008427,8334.537359812719,3331857.6600084268,1323.2159094552926,17272480.660008427,6859.6031215283665,-3513194.558,3713884.4119999995,1474.9342382843524,15863400,744660,1015875,160650,1921185,37800,1359652.014,39658.5,850500,689574.5580084288,0,224595,2030.0469208211143,910.2738398228172,20,125.9,719.3926,581.658,197,129,15,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0.2857,900,132638729,0.231,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,1228939,704807.74965788,293713,1474.9342382843524,0.043469530996408635,0,0,713,3713884.4119999995,326.34777777777776,945,618.6522222222222
6711,SUNFLOWER CONS,2929,27337672.67196615,9333.449188107255,6944482.251966149,2370.939655843684,21276046.52796615,7263.928483429891,-6357872.646,6061626.143999999,2069.520704677364,18452700,691740,1811250,160650,2663640,0,3145447.242,46131.75000000001,1030050,1070569.8519661494,620748.8280000001,308385,1710.7453271028044,1352.681021267258,0,146.45000000000002,1664.2578,1772.0449999999998,183,230,15,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,0.5682,1090,216486648,0.605,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,1931441,894237.301444,315043,1610.9796585865483,0.058016975942065355,0.16820000000000002,492.65780000000007,979,6061626.143999999,289.0302752293578,945,655.9697247706422
6900,TATE COUNTY,2014,17436783.27965444,8657.787129917795,2700833.3476544395,1341.0294675543391,14037686.34765444,6970.052804197835,-2534992.8779999996,3399096.932,1687.7343257199602,12688200,816480,1063125,107100,1986705,139860,1149550.92,31720.5,693630,560006.8596544388,0,187110,2176.5457063711915,911.4462378293665,74,100.7,608.228,398.772,216,135,10,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0.302,734,121396319,0.198,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,1200972,595183.79765752,362274,1687.7343257199602,0.04413603660522681,0,0,594,3399096.932,493.56130790190736,945,451.43869209809264
7100,TISHOMINGO,2897,24048333.883751936,8301.116287108021,3557979.643751938,1228.1600427172716,18559603.53175194,6406.490690974089,-4654041.298,5488730.352,1894.6255961339316,18251100,1311660,1386000,160650,2858310,151200,969133.41,45627.75,962955,578797.7237519351,0,231210,1982.594795539033,240.69833826202444,80,144.85,512.769,556.224,347,176,15,20490354.24,7072.95624439075,15749313,4741041.24,5488730.352,4741041.24,16077407,5549.674490852606,5436.42147048671,17559412,6061.239903348292,0.177,1019,196026084,0.192,196026.084,67.66519986192613,12070681.648,4166.6143072143595,12818370.76,1791674,845710.76378772,617761,1636.5347739040387,0.03171303229678951,0,0,734,5488730.352,606.2423945044161,945,338.7576054955839
7200,TUNICA COUNTY,1671,15322780.110883249,9169.82651758423,3946161.49088325,2361.556846728454,11185629.480944771,6693.973357836488,-10324763.480061522,4137150.6299384777,2475.8531597477427,10527300,298620,740250,107100,1145970,47250,1871227.575,26318.250000000004,497070,665318.2358832482,405301.05000000005,137025,254.58469945355228,1397.7970647217892,25,83.55000000000001,990.0675,698.478,79,94,10,11376618.62,6808.269670855776,8744306,2632312.62,5357212.643999999,2632312.62,8664842,5185.423099940155,5232.977857570318,9749306,5834.414123279474,0.5925,526,191329023,0.418,191329.023,114.4997145421903,4392093.356000001,2628.422116098145,7116993.38,1099381,487314.12962356,281292,1575.291813285458,0.06319932327218263,0.1925,321.6675,435,5357212.643999999,534.7756653992395,945,410.22433460076047
4120,TUPELO,7132,57799403.172,8104.234881099271,11397565.391999997,1598.0882490185077,42193564.31556,5916.091463202468,-24582288.11356,15605838.85644,2188.1434178968034,44931600,2449440,3173625,524790,6147855,737100,3961619.172,112329,1286145,0,0,622755,1517.9690909090914,892.6923798532775,390,356.6,2096.0948,1526.248,648,403,49,46401837.78,6506.146632080763,35665419,10736418.78,17528233.996,10736418.78,35179805,4932.670358945597,5000.759814918676,39764514,5575.506730229949,0.2939,1361,626008357,0.214,626008.357,87.77458735277621,22236280.004,3117.8182843522154,29028095.22,4478089,2090451.31658992,599098,1505.3868171620866,0,0,0,1977,17528233.996,440.1895664952241,945,504.8104335047759
5131,UNION CITY,927,7938277.578,8563.406233009708,919887.6179999998,992.3275275080896,7237631.618,7807.585348435814,-912836.76,700645.96,755.8208845738942,5840100,585900,590625,107100,1283625,0,416282.328,14600.25,293895,0,0,89775,1925.5708333333332,653.0170114538043,0,46.35,220.2552,253.99799999999996,155,75,10,7018389.96,7571.078705501618,6317744,700645.96,700645.96,1901840.58,5986271,6457.681769147788,6815.2578209277235,7043854,7598.548004314995,0.2376,311,25023070,0.27399999999999997,25023.07,26.993603020496224,6343208.04,6842.7271197411,5142013.42,821488,272451.93553884,135974,755.8208845738942,0,0,0,285,700645.96,437.2154340836013,945,507.7845659163987
7300,UNION COUNTY,2980,23702862.699402295,7953.980771611508,3532848.2194022946,1185.5195367121796,20827692.219402295,6989.158462886676,-4782128.0600000005,2875170.48,964.8223087248322,18774000,1281420,1118250,224910,2624580,51030,972117.72,46935,761670,225884.97940229767,0,246645,1393.6812749003984,207.11454069758202,27,149,514.348,563.2199999999999,339,142,21,20170014.48,6768.461234899329,17294844,2875170.48,2875170.48,5206294.98,17216159,5777.234563758389,5803.638926174496,19282574,6470.662416107382,0.1726,806,102684660,0.18899999999999997,102684.66,34.45793959731544,16407403.52,5505.84010738255,14076279.02,1924952,865588.77022128,97769,964.8223087248322,0.012031798199760182,0,0,783,2875170.48,121.3014888337469,945,823.6985111662531
7500,VICKSBURG WARREN,6862,57545830.44,8386.160075779655,10355623.39,1509.1261133780235,42008456.2212,6121.896855319148,-24229572.3912,15537374.2188,2264.2632204605075,43230600,2373840,2071125,246330,4691295,143640,5833537.164,108076.5,2476845,0,430576.7759999996,631260,443.1838074398247,1231.280748894868,76,343.1,3086.5276,2291.908,628,263,23,47190207.05,6877.0339624016315,36271376,10918831.05,17506014.26,10918831.05,34724195,5060.360682016904,5285.831535995337,40440115,5893.3423200233165,0.4498,2621,625214795,0.33399999999999996,625214.795,91.11261949868845,22934100.74,3342.1889740600404,29521283.95,4286225,2033155.14918732,632074,1591.2024264062957,0,0.049799999999999955,341.7275999999997,2004,17506014.26,241.1575734452499,945,703.8424265547501
0618,W. BOLIVAR CONS,938,8927509.923353989,9517.601197605532,283401.3433539886,302.13362830915685,6517082.244048411,6947.848874252038,-1852619.2606944232,2410427.679305577,2569.752323353494,5909400,412020,354375,107100,873495,9450,1046672.9280000001,14773.500000000002,260820,492423.54335398896,225029.95200000002,95445,1300.0914634146338,1399.084626371843,5,46.900000000000006,553.7952,476.504,109,45,10,8644108.58,9215.467569296376,6644042,2000066.58,2755138.6799999997,2000066.58,6648896,7088.37526652452,7083.200426439233,7407654,7897.285714285715,0.5904,276,98397810,0.508,98397.81,104.90171641791044,4652515.32,4960.037654584222,5407587.42,660280,271866.57752148,178822,2132.267142857143,0.08332885628896149,0.1904,178.5952,303,2755138.6799999997,647.9057971014493,945,297.09420289855075
6812,W. TALLAHATCHIE,513,4693566.685845196,9149.252798918511,-410989.31415480375,-801.1487605356797,3426303.6806669934,6678.954543210513,-1176605.4748217969,1267263.005178203,2470.298255707998,3231900,200340,228375,107100,535815,0,431070.822,8079.750000000001,140805,263517.56584519567,28828.54799999998,53550,421.54347826086996,1179.9378131895942,0,25.650000000000002,228.0798,237.006,53,29,10,5104556,9950.40155945419,3923468,1181088,2144998.688,1181088,3925194,7651.450292397661,7648.085769980507,4374400,8527.095516569201,0.4446,149,76607096,0.462,76607.096,149.3315711500975,2229401.312,4345.8115243664715,3193312,497033,161950.84155528,15745,2302.315789473684,0.08153642310875822,0.04459999999999997,22.879799999999985,170,2144998.688,105.67114093959732,945,839.3288590604027
7400,WALTHALL COUNTY,1684,14552524.367144184,8641.641548185382,1808681.627144184,1074.038970988232,11404356.603144184,6772.183256023862,-2503109.566,3148167.764,1869.4582921615201,10609200,597240,756000,107100,1460340,39690,1059540.8039999998,26523,595350,618555.5631441843,0,143325,1027.753787878788,1009.2617877784584,21,84.2,560.6035999999999,559.0880000000001,158,96,10,12743842.74,7567.60257719715,9795183,2948659.74,3148167.764,2948659.74,9421614,5594.782660332541,5816.616983372922,10920962,6485.131828978622,0.3329,630,112434563,0.332,112434.563,66.76636757719714,7772794.236,4615.673536817102,7972302.26,1189013,493745.01242896,397528,1750.985593824228,0.058303695202671674,0,0,455,3148167.764,630.9968253968254,945,314.00317460317456
8113,WATER VALLEY,1041,8644338.973661678,8303.879897849834,1112206.081661678,1068.4016154290848,7214004.081661678,6929.879040981439,-1269064.358,1430334.892,1374.0008568683957,6558300,385560,441000,53550,880110,22680,602642.187,16395.75,341145,134236.03666167808,0,88830,1692.1411042944783,909.9388649608933,12,52.050000000000004,318.85830000000004,337.284,102,56,5,7532132.892,7235.47828242075,6101798,1430334.892,1430334.892,1836834.03,5998354,5762.1075888568685,5861.477425552353,6803089,6535.147934678194,0.3063,361,51083389,0.324,51083.389,49.07145917387128,5372754.108,5161.147077809798,4966254.97,604291,312500.62741464,179329,1374.0008568683957,0.020468114703761354,0,0,282,1430334.892,496.7562326869806,945,448.2437673130194
7700,WAYNE COUNTY,2900,26488982.027668137,9134.131733678669,3754149.4156681374,1294.534281264876,21878778.415668137,7544.4063502303925,-3186466.8880000003,4610203.612,1589.7253834482758,18270000,1716120,1244250,246330,3206700,117180,2384235,45675,902475,1173377.0276681355,127889.99999999991,261450,838.8692913385821,1229.332091867935,62,145,1261.5,919.3,454,158,23,22734832.612,7839.597452413793,18124629,4610203.612,4610203.612,5456086.29,17353589,5983.9962068965515,6249.872068965517,20207727,6968.181724137931,0.435,955,164650129,0.317,164650.129,56.775906551724134,15597523.388,5378.456340689655,14751640.71,2674018,833432.5661086,551503,1589.7253834482758,0.06422424891451207,0.034999999999999976,101.49999999999993,830,4610203.612,577.4900523560209,945,367.5099476439791
7800,WEBSTER COUNTY,1739,14871136.942342289,8551.545107729897,2652444.0143422894,1525.269703474578,12696127.01434229,7300.820594791426,-1840411.2219999996,2175009.9280000003,1250.7245129384705,10955700,922320,669375,107100,1698795,20790,729320.949,27389.25,632205,643136.7433422887,0,163800,1013.120943952802,558.2123003482134,11,86.95,385.8841,415.621,244,85,10,12218692.928,7026.275404255319,10043683,2175009.9280000003,2175009.9280000003,3023466.2100000004,10287189,5915.577343300748,5775.550891316849,11198023,6439.346175963197,0.2219,669,77678926,0.239,77678.926,44.668732604945376,9023013.072,5188.621663024727,8174556.789999999,1355347,513915.6978712,353648,1250.7245129384703,0.05870339123399587,0,0,520,2175009.9280000003,528.6218236173393,945,416.37817638266074
3112,WEST JASPER,1411,12402868.427926468,8790.126454944342,2145658.837926468,1520.6653706069928,9159007.751926467,6491.146528650933,-2091400.1740000006,3243860.676,2298.979926293409,8889300,839160,598500,160650,1598310,28350,848572.5780000001,22223.25,361935,526287.5999264674,0,127890,948.3578274760384,1031.2014150531359,15,70.55,448.9802,340.05100000000004,222,76,15,10257209.59,7269.461084337349,7883905,2373304.5900000003,3243860.676,2373304.5900000003,7552672,5352.708717221829,5587.459248759745,8790017,6229.636428065202,0.3182,383,115852167,0.241,115852.167,82.10642593905033,5546156.324,3930.656501771793,6416712.41,1301474,385583.56042916,102635,1682.0018355776049,0.05920461677820159,0,0,406,3243860.676,267.97650130548305,945,677.023498694517
1321,WEST POINT CONS,2609,22816729.187135093,8745.39255926987,4648612.497135092,1781.7602518723997,16681798.483135093,6393.943458464964,-3584669.376,6134930.704,2351.4491008049063,16436700,895860,1456875,182070,2534805,22680,2055244.9679999999,41091.75000000001,818370,597775.1571350961,55227.31199999995,254835,1056.3735763097957,1155.5665654165891,12,130.45000000000002,1087.4312,819.226,237,185,17,18168116.69,6963.632307397471,13964393,4203723.69,6134930.704,4203723.69,13996944,5364.8692985818325,5352.392870831736,15569347,5967.5534687619775,0.4168,866,219104668,0.314,219104.668,83.98032502874665,9434416.296,3616.104367957072,11365623.31,2071057,798645.83108916,381618,1611.2394365657342,0.0363683195005747,0.01679999999999998,43.83119999999995,809,6134930.704,440.6674364896074,945,504.3325635103926
7613,WESTERN LINE,1632,14262773.815628922,8739.444739968701,3353619.925628921,2054.9141701157596,10411824.885409113,6379.794660177153,-5110782.339780191,3850948.930219809,2359.6500797915496,10281600,703080,393750,160650,1257480,0,1371976.704,25704.000000000004,529200,556954.9756289221,92123.1359999999,147735,910.7091633466134,1219.8968532338283,0,81.60000000000001,725.9136,466.75200000000007,186,50,15,10909153.89,6684.530569852942,8385003,2524150.89,5024405.3719999995,2524150.89,8168065,5004.941789215686,5137.869485294118,9348707,5728.374387254902,0.4448,560,179443049,0.28600000000000003,179443.049,109.95284865196078,4324301.6280000005,2649.694625,6824556.109999999,1028892,486436.98764036,38899,1546.6610845588236,0.05417006843574172,0.04479999999999995,73.11359999999992,469,5024405.3719999995,69.4625,945,875.5375
7900,WILKINSON COUNTY,891,8132348.192425025,9127.214581846269,1645178.3124250248,1846.440305751993,6215303.328425025,6975.649077918098,-802992.9359999998,1917044.864,2151.5655039281705,5613300,359100,385875,0,744975,9450,787602.123,14033.250000000002,319410,487563.7374250242,76004.08199999998,80010,125.27083333333303,1177.2745801822662,5,44.550000000000004,416.7207,322.54200000000003,95,49,0,6487169.88,7280.774276094276,4986174,1500995.88,1917044.864,1500995.88,5232876,5873.037037037037,5596.154882154882,5559244,6239.331088664422,0.4677,338,68465888,0.362,68465.888,76.84162514029181,3642199.136,4087.765584736251,4058248.12,726936,297007.43585424,233847,1684.619393939394,0.0868586637851218,0.06769999999999998,60.32069999999998,254,1917044.864,691.8550295857988,945,253.14497041420123
4911,WINONA-MONTG CONS,1144,10423649.691947978,9111.581898555925,1858720.4219479784,1624.7556135908908,8401324.099947978,7343.814772681799,-1490417.1779999998,2022325.5920000002,1767.7671258741261,7207200,495180,637875,160650,1293705,0,937512.576,18018,299565,518101.7319479789,48432.383999999955,101115,1610.4273127753308,1196.9494427364493,0,57.2,496.0384,358.072,131,81,15,8564929.27,7486.826284965035,6583183,1981746.27,2022325.592,1981746.27,6549279,5724.8942307692305,5754.5305944055945,7339801,6415.909965034965,0.4336,317,72225914,0.313,72225.914,63.13454020979022,5317475.408,4648.142839160839,5358054.73,928138,343779.68954412,270631,1732.2956905594406,0.07188668719446926,0.03359999999999996,38.43839999999996,321,2022325.5920000002,853.7255520504732,945,91.2744479495268
8220,YAZOO CITY,2029,18131855.805,8936.350815672746,4239631.329,2089.5176584524406,16489088.329,8126.706914243469,-1309289.964,1642767.476,809.6439014292755,12782700,646380,693000,107100,1446480,0,2451594.033,31956.75,614250,0,611780.0219999999,193095,223.1003717472122,1411.324404021556,0,101.45,1297.1397,890.731,171,88,10,13892224.476,6846.833157220305,12249457,1642767.476,1642767.476,3687473.97,12508965,6165.088713652045,6037.1892557910305,13657311,6731.0551996057175,0.6393,650,58670267,0.439,58670.267,28.915853622474124,12014543.524,5921.411298176442,9969837.03,1386466,620909.1189648,251512,809.6439014292755,0,0.23929999999999996,485.5396999999999,613,1642767.476,386.94153846153847,945,558.0584615384615
8200,YAZOO COUNTY,1320,11769631.31459583,8916.387359542296,2152850.39459583,1630.9472686332047,8591830.859654956,6508.962772465876,-4351916.325059126,3177800.454940874,2407.42458707642,8316000,468720,669375,149940,1288035,24570,1004905.4400000001,20790,260820,711253.9145958314,4656.959999999949,138600,1183.7533632286995,1136.7645251891308,13,66,531.696,376.2,124,85,14,9616780.92,7285.440090909091,7391658,2225122.92,6535404.3440000005,2225122.92,6995746,5299.807575757576,5599.740909090909,8241196,6243.330303030303,0.4028,276,233407298,0.285,233407.298,176.82371060606062,1705791.6559999995,1292.2664060606055,6016073.08,1024058,400492.28901504,47938,1685.6991818181818,0.08552836875851749,0.002799999999999969,3.6959999999999593,440,6535404.3440000005,173.68840579710144,945,771.3115942028985
