dist_id,district,model_7_total_funding,model_7_diff_pp,direct_cert_pct,model_7_state_diff_pp,model_7_local_share_total,model_7_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,model_9_state_diff_pp,model_9_state_share_pp,maep_fy24_pp,model_9_diff_pp,model_9_pp_funding,model_9_local_share_total,model_9_diff_total,geoid,total_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_9_total_funding,model_9_local_mills_total,model_9_local_pct_total,model_9_local_share_pp,model_9_state_share,model_9_local_diff_total,current_local_pp,model_9_local_diff_pp,sped_pp_funding,sped_model_9_pp,sped_pp_diff,at_risk_pp_funding,ed_model_9_pp,ed_pp_diff,cte_pp_funding,cte_model_9_pp,cte_pp_diff,model_7_pp_funding,model_7_local_mills_total,model_7_local_pct_total,model_7_local_share_pp,model_7_state_share,model_7_state_share_pp,model_7_local_diff_total,model_7_local_diff_pp,sped_model_7_pp,ed_model_7_pp,cte_model_7_pp
2515,REIMAGINE PREP,5349696.2856,1163.393868000001,0.5837,1163.3938683333336,972201.1348000001,698036.3206000002,3810000,53340,261937.5,0,315277.5,6350,667169.1000000001,9525,140017.5,312317.4856,89039.70000000001,1216.6198276666664,7349.051210666667,6132.431383,1216.619827333334,8969.386435333334,972201.1348,729971.8962000003,.,600,4651659.965,7752.766608,3679458.83,972201.1349,972201.1349,1097159.264,5.8,3192864,5321.44,4063552.83,6772.58805,0,0,0,0,0,0,79,152,136,147,0,0,0,0,514,147,5,5,0,0,5,0,12,0,0,11,0,14,0,0,41,34721469.1,1808680.38,REIMAGINE P,5.8,0.401,2311750.04,481.480447,14,33,0,117806,219727.83,350.22,240.6,34721.4691,57.86911517,3091351.695,5152.252825,2966393.566,4943.989276,NA,NA,NA,NA,NA,NA,NA,97075,202057.7112,0,1620.335225,0.062,0.23370000000000002,140.22,30,793.288,5381631.8612,972201.1348,1453040.6025240002,1620.3352246666668,4409430.7264,-836479.2451999998,3014.4673,-1394.132075333333,2065.425531914894,7077.765957446809,4642.606382978724,576.9450950830906,2010,1328.0549049169097,0,670,952.5,8916.160476000001,972201.1348000001,1444417.9971120001,1620.3352246666668,4377495.1508,7295.825251333334,-836479.2451999998,-1394.132075333333,6708.031914893617,1905.0000000000002,952.5
5620,RICHTON,5115508.791655523,1185.1358223090838,0.2211,1185.1358218852974,753906.496,707526.0856555225,3790950,243840,277812.5,0,521652.5,0,251453.7135,9477.375,200025,341950.2031555236,0,1198.3937525304273,7319.124422530427,6120.73067,1198.3937529542118,8581.949373954212,753906.496,715441.0702506648,2803870,597,4407982.706,7383.555621,3654076.21,753906.496,753906.496,1093462.257,4.836576805,3391068,5680.180905,4049860.21,6783.685444,0,52,36,39,42,35,45,44,45,54,59,50,49,40,597,210,0,5,0,5,5,5,5,23,0,15,0,36,0,0,99,26925232,1383928.29,RICHTON,123.4344091,0.28,2450604.37,535.511111,64,35,0,137206.6,73232.61,131.9967,167.16,26925.232,45.10089112,3295953.714,5520.860492,2956397.953,4952.090374,4827565,8086,1383928,2318,Rural,89800,31393,344990,166920.1194,0,1262.824951,0.07163423195,0,0,29.85,751.74151,5123423.776250665,753906.496,1383324.4195876797,1262.8249514237857,4369517.280250665,-630021.794,2318.13783919598,-1055.3128877721945,3484.747474747475,5559.646464646465,1784.4696969696965,1264.5779735402475,2010,640.4220264597525,0,670,952.5,8568.691443309084,753906.496,1381187.3737469912,1262.8249514237857,4361602.2956555225,7305.866491885297,-630021.794,-1055.3128877721945,5269.217171717171,1905,952.5
7012,S. TIPPAH,21142004.277252246,458.40396772323857,0.1761,458.40396731478813,2631052.648,1139133.857252244,15779750,1443990,1603375,107950,3155315,181610,833644.1925,39449.375,628650,523585.70975224575,0,616.0548959859152,7606.726030985915,6990.671135,616.0548963943666,8665.499732394366,2631052.648,1530896.414999999,2804110,2485,20002870.42,8049.444836,17371817.77,2631052.648,2631052.648,5166742.348,9.460592295,15945273,6416.608853,19136082.77,7700.63693,58,205,181,173,160,180,169,175,204,199,200,169,206,160,2485,660,143,58,0,49,22,5,29,82,5,83,5,248,0,5,583,93966166,5824874.33,S. TIPPAH,262.6685436,0.283,7482767.52,2281.03438,379,202,10,561682.19,1459615.58,437.6085,703.255,93966.166,37.81334648,16505030.12,6641.863228,13969340.42,5621.464959,21175394,8521,5824874,2344,Town,88800,41241,2653744,740471.6267,350476,1058.773701,0.025394077050000005,0,0,124.25,3246.99505,21533766.835,2631052.648,5814117.045450001,1058.7737014084507,18902714.187,-3193821.682,2344.013814889336,-1285.2401134808854,4490.260575296108,5633.21489001692,848.6818950930628,1692.0869377537229,2010,212.91306224627715,531.0242424242424,670,421.4757575757576,8507.848803723238,2631052.648,5708341.154858107,1058.7737014084507,18510951.629252248,7449.075102314788,-3193821.682,-1285.2401134808854,5338.942470389171,1905,952.5
6200,SCOTT COUNTY,33825086.40375613,839.6437287445788,0.2263,839.6437290942913,3454274.768,3349338.8337561265,25330150,1600200,2230437.5,161925,3992562.5,485140,1719663.8835,63325.37500000001,833437.5,1400807.1452561284,0,890.2462267593928,7664.242917759393,6773.996691,890.2462264096812,8530.19297240968,3454274.768,3551192.1969422176,2803900,3989,30475747.57,7639.946746,27021472.8,3454274.768,3454274.768,8044747.146,7.679758572,23516599,5895.361995,29795359.8,7469.380747,99,304,340,301,256,240,282,314,308,318,311,291,254,254,3989,875,382,56,0,40,11,5,120,157,5,89,0,223,5,5,723,123366956,6490353.79,SCOTT COUNT,519.41737,0.271,15308976.04,3555.0271,420,281,15,908789.17,1977643.63,902.7107,1081.019,123366.956,30.92678767,26341085.03,6603.430692,21750612.65,5452.647945,30625393,7677,6490353,1627,Rural,71400,36305,2813807,1132778.749,437383,865.9500547,0.043202414280000004,0,0,199.45000000000002,5106.18571,34026939.76694222,3454274.768,9187273.7370744,865.9500546502883,30572664.99894222,-3036079.022,1627.0628703935824,-761.1128157432942,3929.8980446927376,5883.554469273743,1646.30656424581,1254.8635448765592,2010,650.1364551234408,499.8662857142857,670,452.6337142857143,8479.590474744578,3454274.768,9132773.329014154,865.9500546502883,30370811.635756128,7613.640420094292,-3036079.022,-761.1128157432942,5576.204608938548,1905,952.5
6920,SENATOBIA,13765264.697,424.69677372148817,0.2839,424.6967733853553,2798534.872,707544.8270000014,10579100,941070,809625,107950,1858645,30480,901021.9469999999,26447.750000000004,369570,0,0,802.0889564585841,6960.063146458584,6157.97419,802.0889567947188,8639.855986794719,2798534.872,1336280.2040000018,2803930,1666,13057719.87,7837.76703,10259185,2798534.872,2798534.872,3046940.55,37.70151821,8826781,5298.187875,11284965,6773.688475,61,124,140,145,113,113,129,141,129,120,116,121,109,91,1666,388,24,18,0,41,13,5,5,105,5,56,5,101,0,5,359,99947674,6807959.98,SENATOBIA,44.1892019,0.202,6195274.78,1466.96648,247,102,10,374688.54,959383.46,472.9774,336.532,99947.674,59.99260144,8486430.128,5093.895635,8238024.45,4944.792587,15733072,9443,6807959,4086,Town,141400,56982,1326033,482636.6357,65615,1679.79284,0,0,0,83.30000000000001,2167.7582199999997,14394000.074,2798534.872,3886380.01998,1679.7928403361343,11595465.202,-4009425.108000001,4086.410552220889,-2406.6177118847545,3693.685236768802,5462.646239554318,1483.5988857938723,1020.4221928997031,2010,884.5778071002969,169.11082474226805,670,783.389175257732,8262.463803721488,2798534.872,3716621.4681900004,1679.7928403361345,10966729.825000001,6582.670963385355,-4009425.1080000005,-2406.6177118847545,5177.284122562674,1905,952.5
6400,SIMPSON COUNTY,27409904.03552678,451.23661919374354,0.3251,45.96937300225363,7191170.112,1357319.7555267774,19100800,1261110,1920875,237490,3419475,63500,1862901.024,47752,1147762.5,1767713.5115267776,0,50.35903517411771,6726.043227174117,6675.684192,455.6262813656067,9116.724780365606,7191170.112,1370523.859339744,2803990,3008,26052584.28,8661.098499,20080458.05,5972126.233,7191170.112,5972126.233,5.106230492,17149063,5701.151263,22118986.05,7353.38632,0,229,249,205,225,215,217,238,226,278,247,255,211,211,3008,1205,50,46,0,41,23,5,31,141,12,132,5,149,5,5,592,256827504,11132884.07,SIMPSON COU,589.0842579,0.292,10928964.51,2737.25007,331,242,22,695616.4,1648007.65,977.9008,878.336,256827.504,85.38148404,14927815.94,4962.704767,16146859.82,5367.972013,28869718,9597,11132884,3701,Rural,87900,43850,2455121,919669.9437,573531,1985.414306,0.06893769508,0,0,150.4,4038.14024,27423108.139339745,7191170.112,7404239.197621732,2390.6815531914895,20231938.027339745,-3941713.958000001,3701.0917785904257,-1310.4102253989363,4126.253781512605,6063.781512605042,1620.7630252100835,940.4532072169283,2010,964.5467927830717,475.9593360995851,670,476.5406639004149,9112.335118193743,7191170.112,7400674.0895922305,2390.6815531914895,20218733.92352678,6721.653565002253,-3941713.9580000006,-1310.4102253989363,5747.016806722689,1905,952.5
2505,SMILOW COLLEGIATE,4894388.150625,696.5149523913042,0.5455,622.1705587391307,1076230.4392,400496.0976249995,3651250,140970,119062.5,0,260032.5,6350,597527.0625,9128.125,0,298718.525625,71381.9375,754.0148293913053,6772.118551391305,6018.103722,828.3592230434788,8643.823663043479,1076230.4392,476306.5532499999,.,575,4493892.053,7815.46444,3460409.64,1033482.413,1076230.439,1033482.413,5.5,3040009,5286.972174,3827712.64,6656.891548,0,99,117,122,119,112,0,0,0,0,0,0,0,0,569,0,5,5,0,5,5,0,0,5,0,5,0,27,0,0,59,38436801.4,2050595.21,SMILOW COLL,5.5,0.401,2297325.97,500.322222,37,15,0,128324.4,136250.24,313.6625,230.575,38436.8014,66.84661113,2751482.201,4785.186436,2794230.227,4859.53083,NA,NA,NA,NA,NA,NA,NA,67424,193638.9383,0,1797.360718,0.065,0.1955,112.41250000000001,28.75,723.7275000000001,4970198.60625,1076230.4392,1341953.6236875,1871.705111652174,3893968.16705,-974364.7708,3566.252539130435,-1694.547427478261,1296.6153846153845,5276.25,3704.0096153846152,617.3480677479776,2010,1287.651932252022,NA,NA,NA,8511.979392391304,1076230.4392,1321484.80066875,1871.7051116521739,3818157.711425,6640.2742807391305,-974364.7708,-1694.547427478261,5000.625,1904.9999999999998,NA
2535,SMILOW PREP,5187267.5274,736.626005000001,0.5348,734.7553380666668,1091361.9743599999,441975.6024000002,3810000,60960,119062.5,53975,233997.5,6350,611276.4,9525,142875,302834.8274,70408.80000000003,782.1065837333335,6873.8605007333335,6091.753917,783.9772506666659,8692.797124666666,1091361.97436,470386.3498,.,600,4745291.925,7908.819874,3655052.35,1090239.575,1091361.974,1090239.575,5.8,3182569,5304.281667,4037924.35,6729.873917,0,0,0,0,0,0,136,157,141,143,0,0,0,0,577,150,5,0,0,0,5,0,5,5,0,5,0,11,0,5,20,38977213.37,2015009.09,SMILOW PREP,5.8,0.401,1881336.95,504.305556,16,15,5,130428.08,193326.27,320.88,240.6,38977.21337,64.96202229,2946562.376,4910.937293,2947684.776,4912.807959,NA,NA,NA,NA,NA,NA,NA,86780,202057.7112,0,1817.065958,0.062,0.18480000000000008,110.88000000000005,30,769.202,5215678.2748,1091361.97436,1408233.134196,1818.936623933333,4124316.30044,-923647.1156400002,3358.3484833333337,-1539.4118594000006,2410.5555555555557,6858.194444444444,4089.375,629.6986761406133,2010,1275.3013238593867,0,670,952.5,8645.445879,1091361.9743599999,1400562.232398,1818.936623933333,4095905.55304,6826.509255066667,-923647.1156400002,-1539.4118594000006,6499.930555555556,1905,952.5
6500,SMITH COUNTY,20740993.386111088,493.45538642328665,0.2268,451.62659635451837,4576746.552,1205511.5061110891,15513050,518160,1214437.5,237490,1970087.5,6350,1055507.922,38782.625,592455,1564760.3391110892,0,499.4525305506222,6664.382149550622,6164.929619,541.2813206193905,8537.79457361939,4576746.552,1322350.2633521706,2804020,2443,19535481.88,7996.513253,15060923.06,4474558.816,4576746.552,4474558.816,3.840105743,13389319,5480.68727,16572440.06,6783.643086,0,201,210,161,189,167,187,204,194,214,195,189,149,142,2443,622,5,34,0,5,31,5,20,38,17,63,0,93,0,5,309,163455234,6370545.35,SMITH COUNT,636.180398,0.239,5750282.46,2303.78212,136,153,22,570798.14,1338710.92,554.0724,583.877,163455.234,66.90758657,11995693.51,4910.230662,12097881.24,4952.059453,19521959,7990,6370545,2607,Rural,102600,43105,1660431,723516.8301,293265,1831.583633,0.08159894257,0,0,122.15,3019.8792200000003,20857832.14335217,4576746.552,5631614.678705086,1873.412424068768,16281085.591352168,-1793798.7979999995,2607.673086369218,-734.2606623004499,5339.006430868168,6683.842443729904,995.6800643086808,1305.8164061230987,2010,599.1835938769013,471.4871382636656,670,481.0128617363344,8489.968639423287,4576746.552,5600068.214249995,1873.412424068768,16164246.834111087,6616.556215354518,-1793798.7979999995,-734.2606623004499,6334.686495176848,1905,952.5
6312,SOUTH DELTA,5969843.9308235245,406.19802758861624,0.6514,-93.24511666030958,1611857.8613223517,245343.6088235248,3835400,232410,230187.5,53975,516572.5,0,749513.868,9588.5,140017.5,603152.6068235242,115598.956,-33.13247839011274,7275.321362609887,7308.453841,488.5441074108039,9966.193647410804,1625286.860019754,295080.64103612583,2803960,604,5724500.322,9477.64954,4414306.12,1310194.202,2225227.816,1310194.202,0.761183187,3745880,6201.788079,4852571.12,8034.058146,20,38,42,37,34,41,54,65,40,45,44,55,34,33,604,147,0,5,0,5,5,0,14,28,5,5,0,28,0,0,87,79472422,2496558.9,SOUTH DELTA,793.5014986,0.499,3274558.38,543.522222,61,29,5,137206.6,463844.52,393.4456,301.396,79472.422,131.5768576,2627343.304,4349.906132,3542376.918,5864.862446,6309813,10446,2496558,4133,Rural,65100,28660,263819,180659.922,169803,2169.195699,0.11238816813,0.3014,182.0456,30.200000000000003,845.14824,6019580.9630361255,2225227.816,1625286.860019754,2690.872284800917,4394294.103016372,-871272.039980246,4133.375662251656,-1442.5033774507388,2777.0421052631577,5737.315789473684,2660.5631578947373,459.17382733470646,2010,1445.8261726652936,1155.1224489795918,670,-202.6224489795918,9883.847567588617,2225227.816,1611857.8613223517,2668.6388432489266,4357986.069501173,7215.20872433969,-884701.0386776482,-1464.7368190027291,5437.605263157895,1905,952.5
5412,SOUTH PANOLA,35768814.002693325,940.8098468039243,0.3266,940.8098471169324,5650879.444,4057712.8726933263,27387550,1725930,2127250,161925,4015105,64770,2683432.149,68468.875,1248727.5,300760.478693319,0,1222.5132102763746,7264.7626162763745,6042.249406,1222.5132099633663,8574.959565963367,5650879.444,5272699.478000004,2804050,4313,31711101.13,7352.446356,26060221.69,5650879.444,5650879.444,7745245.566,11.15202429,22396135,5192.704614,28686094.69,6651.076905,162,372,373,315,316,269,307,334,296,360,301,308,294,271,4313,1311,51,60,0,74,12,5,61,226,5,125,5,153,5,5,731,201817123,13181107.33,SOUTH PANOL,386.7459295,0.327,12557599.67,3535.91111,453,268,15,956005.07,2257017.62,1408.6258,1410.351,201817.123,46.7927482,23035215.25,5340.879955,20940849.12,4855.28614,36028306,8353,13181107,3056,Town,87500,40911,2421020,1245325.911,576931,1310.19695,0.0084797571,0,0,215.65,5585.52024,36983800.608,5650879.444,9985626.164160002,1310.1969496869929,31332921.164000005,-7530227.886,3056.1343218177603,-1745.9373721307677,3289.429347826087,5755.991847826087,2165.876358695652,884.0714908104055,2010,1020.9285091895945,440.06941266209003,670,512.43058733791,8293.256202803925,5650879.444,9657579.780727198,1310.1969496869929,30117934.558693327,6983.059253116932,-7530227.886,-1745.9373721307675,5455.305706521739,1905,952.5
5712,SOUTH PIKE,13970869.38868462,1176.3564946471533,0.4463,968.8591753857545,3103385.852,1831587.0586846191,9886950,541020,690562.5,107950,1339532.5,0,1323763.7355,24717.375000000004,573405,727289.4496846173,95211.3285,972.9876862869268,6983.886723286927,6010.899037,1180.4850055483266,8977.069672548327,3103385.852,1838015.150157746,2804080,1557,12139282.33,7796.584667,9358969.8,2780312.526,3103385.852,2780312.526,6.508362142,8151934,5235.667309,10297453.8,6613.650482,32,102,116,105,135,101,107,128,122,126,112,133,95,99,1557,602,0,25,0,20,5,5,25,76,5,27,0,46,5,0,231,110835209,5294228.08,SOUTH PIKE,239.2306952,0.332,5536574.28,1417,142,87,10,352716.78,840693.02,694.8891,516.924,110835.209,71.18510533,7194067.948,4620.467532,7517141.274,4827.964852,13459788,8644,5294228,3400,Rural,81300,33446,989675,470358.4381,301940,1785.68563,0.05491637858,0.0963,149.9391,77.85000000000001,2085.60314,13977297.480157746,3103385.852,3773870.319642592,1993.1829492614,10873911.628157746,-2190842.228,3400.274938985228,-1407.0919897238275,4140.899581589958,5913.661087866109,1463.8389121338914,676.8827401379588,2010,1228.1172598620412,501.5614617940199,670,450.9385382059801,8972.941161647153,3103385.852,3772134.7349448474,1993.1829492614002,10867483.53668462,6979.758212385755,-2190842.228,-1407.0919897238277,5604.738493723849,1905,952.5
5321,STARKVILLE OKTIBBEHA,40705606.288345456,787.3098686096146,0.3467,264.78698023501875,10990513.697853275,3853094.498345457,31076900,1714500,2238375,107950,4060825,130810,3232308.369,77692.25,1597342.5,529728.1693454552,0,432.2805593212088,6239.232972321209,5806.952413,1016.7531276317932,8546.894482631793,11293695.43146,4975989.807999998,2800189,4894,36852511.79,7530.141355,28419225.11,8433286.68,13201235.82,8433286.68,10.68147706,24650767,5036.936453,31234395.11,6382.181265,128,408,418,362,345,295,321,374,363,357,379,402,293,362,4894,1677,103,60,0,107,26,5,37,166,5,149,5,177,0,5,739,471472708,31135336.19,STARKVILLE,458.1763341,0.235,15583249.46,4364.64804,450,282,10,1106067.48,2818917.63,1696.7498,1150.09,471472.708,96.33688353,18033159.29,3684.748526,22801108.43,4658.992323,55629576,11366,31135336,6361,Town,162900,40453,2923798,1433001.179,633622,1723.1889410000001,0.013185229399999993,0,0,244.70000000000002,6326.9099400000005,41828501.598,13201235.824,11293695.43146,2307.6615103105846,30534806.166539997,-19841640.75854,6361.940373927258,-4054.278863616674,3940.4285714285716,5774.460916442048,1532.381401617251,844.5565627884558,2010,1060.4434372115443,377.8306499701849,670,574.6693500298152,8317.451223609614,13201235.824,10990513.697853275,2245.7118303745965,29715092.59049218,6071.739393235019,-20144822.492146727,-4116.228543552662,5472.8099730458225,1905,952.5
6600,STONE COUNTY,21502076.320889343,808.2901223118915,0.2857,808.2901230275384,3713884.4119999995,2035274.5308893435,15989300,750570,1023937.5,161925,1936432.5,25400,1370442.903,39973.25,857250,1283277.6678893417,0,817.5232144993024,7073.6460814993025,6256.122867,817.5232137836556,8548.580319783656,3713884.411999999,2058523.4552152455,2804170,2518,19466801.79,7731.057106,15752917.38,3713884.412,3713884.412,4685887.903,5.6530469,13232967,5255.348292,17355140.38,6892.430651,0,205,233,202,180,186,181,209,186,193,201,190,153,169,2518,900,20,32,0,24,15,5,17,60,5,55,5,113,5,5,327,132638729,7227078.97,STONE COUNT,445.4235113,0.231,10053634.51,2200.52222,197,129,15,580147.82,1232146.56,719.3926,581.658,132638.729,52.6762228,13641255.97,5417.496413,12669252.48,5031.474375,21167701,8406,7227078,2870,Town,112800,45483,1228939,704807.7497,293713,1474.934238,0.06346953100000001,0,0,125.9,3184.0627799999997,21525325.245215245,3713884.411999999,5811837.816208117,1474.9342382843524,17811440.833215244,-3513194.558,2870.1663899920572,-1395.2321517077048,3603.926686217009,5991.686217008798,2074.7609970674484,979.7261602357322,2010,925.2738397642676,326.34777777777776,670,626.1522222222222,8539.347228311892,3713884.4119999995,5805560.606640123,1474.9342382843524,17788191.908889342,7064.412990027538,-3513194.558,-1395.2321517077048,5678.687683284457,1904.9999999999998,952.5
6711,SUNFLOWER CONS,27969039.8761082,1525.059898557255,0.5682,1292.17868987989,6061626.143999999,4466900.4461082,18599150,697230,1825625,161925,2684780,0,3170411.109,46497.87500000001,1038225,2024142.4391081969,405833.4530000002,1315.248501477051,7502.555551477051,6187.30705,1548.129710154416,9572.076256154416,6061626.143999999,4534471.924276285,2800187,2929,23502139.43,8023.946546,18122622.35,5379517.085,6061626.144,5379517.085,4.198302406,15747713,5376.481052,19924137.35,6802.368505,89,190,216,199,160,178,200,211,207,239,250,283,239,207,2929,1090,0,40,0,34,26,5,23,81,5,131,5,68,5,5,420,216486648,12419498.79,SUNFLOWER C,697.6629401,0.605,12902524.02,2679.71508,183,230,15,656815.22,1791176.13,1664.2578,1772.045,216486.648,73.91145374,13862511.21,4732.8478,14544620.27,4965.729008,28094129,9591,12419498,4240,Town,78400,30838,1931441,894237.3014,315043,1836.639496,0.07801697594,0.21820000000000006,639.1078000000002,146.45000000000002,4085.8106200000007,28036611.354276285,6061626.143999999,7569885.065654597,2069.520704677364,21974985.210276283,-6357872.646,4240.183950153636,-2170.663245476272,4512.7126168224295,6618.598130841122,1760.1378504672903,537.3189787063037,2010,1367.6810212936962,289.0302752293578,670,663.4697247706422,9549.006444557255,6061626.143999999,7551640.766549215,2069.520704677364,21907413.732108198,7479.48573987989,-6357872.646,-2170.663245476272,6272.85046728972,1905,952.5
6900,TATE COUNTY,17851024.704133898,762.1715255381814,0.302,762.1715258182212,3399096.932,1535013.454133898,12788900,822960,1071562.5,107950,2002472.5,93980,1158674.3399999999,31972.25,699135,1075890.6141338989,0,774.1377751875943,7187.699999187595,6413.562224,774.1377749075555,8875.434324907555,3399096.932,1559113.480363816,2804230,2014,16316011.25,8101.29655,12916914.32,3399096.932,3399096.932,3839367.686,5.586396339,11083581,5503.267627,14219880.32,7060.516544,0,160,169,152,135,135,157,161,171,164,170,162,164,98,2014,734,74,34,0,24,13,5,5,111,5,73,5,81,0,5,357,121396319,5934089.81,TATE COUNTY,360.5186381,0.198,7219167.87,1776.33056,216,135,10,465146.72,1114914.6,608.228,398.772,121396.319,60.27622592,10820783.39,5372.782218,10380512.63,5154.177077,17270942,8575,5934089,2946,Rural,105500,48404,1200972,595183.7977,362274,1687.734326,0.06413603661,0,0,100.7,2641.7533999999996,17875124.730363816,3399096.932,4826283.67719823,1687.7343257199602,14476027.798363816,-2534992.8779999996,2946.4199652432967,-1258.6856395233365,3326.792243767313,5852.75623268698,2220.222991689751,978.5537622404756,2010,926.4462377595244,493.56130790190736,670,458.93869209809264,8863.468075538181,3399096.932,4819776.670116153,1687.7343257199602,14451927.772133898,7175.733749818221,-2534992.8779999996,-1258.6856395233365,5547.015235457064,1905,952.5
7100,TISHOMINGO,24580592.10380338,372.678609174106,0.177,335.52194404017337,5488730.352,1079649.9338033795,18395950,1322070,1397000,161925,2880995,101600,976824.9450000001,45989.875,970597.5,1208634.7838033813,0,343.48374879609764,6598.179875796098,6254.696127,380.6404139300312,8492.80547193003,5488730.352,1102715.2821812965,2804260,2897,23500942.17,8112.165058,18119854.68,5381087.494,5488730.352,5381087.494,6.82869677,16077407,5549.674491,19929953.68,6879.51456,0,259,252,228,180,200,243,207,218,217,272,252,205,5,2897,1019,80,45,0,47,5,5,24,102,5,92,5,198,5,5,527,196026084,10142771.65,TISHOMINGO,424.2390748,0.192,12096886,2574.30972,347,176,15,668268.58,1702273.1,512.769,556.224,196026.084,67.66519986,14441223.33,4984.888964,14548866.19,5022.045629,25892084,8937,10142771,3501,Rural,88100,37681,1791674,845710.7638,617761,1857.468931,0.0517130323,0,0,144.85,3680.6231999999995,24603657.4521813,5488730.352,6642987.512088951,1894.6255961339316,19114927.100181296,-4654041.298,3501.1293234380396,-1606.503727304108,3330.2490706319704,5650.167286245353,2024.7602230483271,1649.301661761924,2010,255.69833823807608,606.2423945044161,670,346.2576054955839,8484.843667174106,5488730.352,6636759.868026913,1894.6255961339316,19091861.751803383,6590.2180710401735,-4654041.298,-1606.503727304108,5355.009293680298,1905,952.5
7200,TUNICA COUNTY,15672376.455905119,1460.274610584751,0.5925,739.3152440668691,4231541.643094382,2440118.875905119,10610850,300990,746125,107950,1155065,31750,1886078.5875,26527.125000000004,501015,1203777.6309051171,257313.11250000005,769.6189352200117,6877.0031602200115,6107.384225,1501.786516273989,9420.552274273989,4250270.569584196,2509485.270311836,2804290,1671,13232257.58,7918.765758,10205439.04,3026818.541,5357212.644,3026818.541,3.680067673,8664842,5185.4231,11210439.04,6708.820491,55,136,138,130,148,90,158,121,105,122,124,112,99,100,1671,526,25,28,0,14,5,5,23,34,5,28,5,31,0,5,177,191329023,14461914.11,TUNICA COUN,454.0677369,0.418,6049221.15,1462.53893,79,94,10,370948.67,1090184.37,990.0675,698.478,191329.023,114.4997145,5853226.396,3502.828484,8183620.499,4897.438958,23206220,13887,14461914,8654,Rural,107100,39370,1099381,487314.1296,281292,1811.381532,0.08319932327,0.24250000000000005,405.2175000000001,83.55000000000001,2278.5195,15741742.850311836,5357212.643999999,4250270.569584196,2543.5491140539775,11491472.28072764,-10211643.540415805,8654.646385397966,-6111.097271343988,6007.546448087432,6659.726775956284,304.28415300546476,492.20293525441446,2010,1412.7970647455854,534.7756653992395,670,417.72433460076047,9379.04036858475,5357212.643999999,4231541.643094382,2532.340899517883,11440834.812810738,6846.699469066869,-10230372.466905616,-6122.305485880082,6311.830601092896,1905,952.5
4120,TUPELO,57382781.094,561.5992120370165,0.2939,102.55171156702181,15493350.89538,4005325.5739999935,45288200,2468880,3198812.5,528955,6196647.5,495300,3993060.5939999996,113220.5,1296352.5,0,0,379.6175670661805,6150.513724066181,5770.896157,941.1414798440836,8425.361265844083,16224212.66796,6712221.027999997,2804320,7132,53377455.52,7484.219786,41158031.39,12219424.13,17528234,12219424.13,98.67409918,35179805,4932.670359,45257126.39,6345.643072,277,573,590,532,493,447,517,545,499,566,546,534,462,435,7132,1361,390,106,0,100,41,5,33,328,39,213,5,220,5,5,1101,626008357,40188126.97,TUPELO,72.27833909,0.214,17584101.65,6037.34831,648,403,49,1578927.68,3913684.71,2096.0948,1526.248,626008.357,87.77458735,27728892.39,3887.954626,33037702.26,4632.319443,75853545,10635,40188126,5634,Town,149500,51258,4478089,2090451.317,599098,1713.323629,0,0,0,356.6,9036.65844,60089676.548,17528233.996,16224212.66796,2274.8475417779027,43865463.88004,-23963914.302039996,5634.9028280987095,-3360.0552863208068,4070.99,5943.813636363637,1562.3259090909096,997.3076203423625,2010,907.6923796576375,440.1895664952241,670,512.3104335047759,8045.818998037016,17528233.996,15493350.89538,2172.3711294699942,41889430.19862,5873.447868567022,-24694776.07462,-3462.5316986287153,5633.315909090909,1905,952.5
