dist_id,district,total_enroll,model_4_total_funding,model_4_pp_funding,model_4_diff_total,model_4_diff_pp,model_4_state_share,model_4_state_share_pp,model_4_local_share_total,model_4_local_share_pp,model_4_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,local_diff_pp,local_funding_28_mill,local_funding_27_pct,totalEnrollment,direct_cert_pct,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
6100,RANKIN COUNTY,18720,143044816.78,7641.282947649573,523763.3372000158,27.978810747864372,104422716.24939999,5578.136551784188,38622100.530600004,2063.146395865385,46621147.18799999,118872000,7315200,6215062.5,766445,14296707.5,511810,4931999.28,297180,4135120,0,0,32635242.8028,109885810.64,5869.9685170940165,120871269.64,6456.7985918803415,142521053.4428,7613.304136901708,1614.399963950973,-194.962478490384,403,936,2588.976,2265.12,1920,783,71,3201.664380192308,46621147.18799999,32635242.8028,18720,0.1383,6512,1665040971,0.121,4271168.85,10032364.79,1665040.971,88.94449631410257,74250122.45199999,3966.35269508547,88236026.83719999,9818362,5436752.45771212,1682297,1743.3356198076922,0,0,0,22526.7428,258.3379914004914
2515,REIMAGINE PREP,600,4990706.3,8317.843833333332,339046.3350757882,565.0772251263134,4018505.165075788,6697.508608459646,972201.1349242119,1620.3352248736865,972201.1349242119,3810000,53340,261937.5,0,315277.5,6350,667169.1,9525,93345,89039.70000000001,0,972201.134924212,3679458.83,6132.4313833333335,4063552.83,6772.58805,4651659.964924212,7752.766608207019,4642.606382978724,1328.0549048721375,5,30,350.21999999999997,240.6,14,33,0,NA,972201.134924212,1097159.2641,514,0.5837,147,34721469.10443614,0.401,117806,219727.83,34721.46910443614,57.869115174060234,3091351.695075788,5152.252825126314,2966393.5659,97075,202057.71121568,0,1620.3352248736865,0,0.23370000000000002,140.22,785.9380000000001,0
5620,RICHTON,597,4714575.728038103,7897.111772258129,306593.0220381031,513.5561508175933,3960669.232038103,6634.286820834343,753906.496,1262.8249514237857,753906.496,3790950,243840,277812.5,0,521652.5,0,251453.7135,9477.375,133350,0,7692.139538104177,753906.496,3654076.21,6120.73067001675,4049860.21,6783.685443886097,4407982.706,7383.555621440536,1784.4696969696965,640.4220264373275,0,29.85,131.9967,167.16000000000005,64,35,0,1055.1750485762143,753906.496,1093462.2567,597,0.2211,210,26925232,0.28,137206.6,73232.61,26925.232,45.10089112227806,3295953.7139999997,5520.860492462311,2956397.9533,344990,166920.11940296,0,1262.8249514237857,0.0016342319484802736,0,0,741.24151,0
7012,S. TIPPAH,2485,20408868.5675,8212.824373239437,405998.1494999975,163.37953702213417,17777815.9195,7154.050671830986,2631052.648,1058.7737014084507,2631052.648,15779750,1443990,1603375,107950,3155315,181610,833644.1925,39449.375,419100,0,0,2631052.648,17371817.77,6990.671134808853,19136082.770000003,7700.636929577466,20002870.418,8049.4448362173025,848.6818950930628,212.91306233649493,143,124.25,437.6085,703.2550000000001,379,202,10,1285.2262985915493,2631052.648,5166742.347900001,2485,0.1761,660,93966166,0.28300000000000003,561682.19,1459615.58,93966.166,37.813346478873235,16505030.122000003,6641.863228169015,13969340.422100002,2653744,740471.62666052,350476,1058.7737014084507,0,0,0,3213.99505,531.0242424242424
6200,SCOTT COUNTY,3989,32146466.7585,8058.778330032589,1670719.1904999986,418.8315844823255,28692191.9905,7192.828275382301,3454274.768,865.9500546502883,3454274.768,25330150,1600200,2230437.5,161925,3992562.5,485140,1719663.8835,63325.37500000001,555625,0,0,3454274.768,27021472.8,6773.996690899975,29795359.8,7469.3807470544,30475747.568,7639.946745550264,1646.30656424581,650.1364552300531,382,199.45000000000002,902.7107,1081.019,420,281,15,761.0499453497117,3454274.768,8044747.146000001,3989,0.2263,875,123366956,0.271,908789.17,1977643.63,123366.956,30.92678766608173,26341085.032,6603.430692404112,21750612.654,2813807,1132778.74890376,437383,865.9500546502883,0,0,0,5062.43571,499.8662857142857
6920,SENATOBIA,1666,13642074.697,8188.520226290517,584354.8250000011,350.7531962785124,10843539.825000001,6508.727385954382,2798534.872,1679.7928403361345,2798534.872,10579100,941070,809625,107950,1858645,30480,901021.9469999999,26447.750000000004,246380,0,0,2798534.872,10259185,6157.974189675871,11284965,6773.688475390156,13057719.872,7837.767030012004,1483.5988857938723,884.5778070120898,24,83.30000000000001,472.9774,336.532,247,102,10,2406.2071596638652,2798534.872,3046940.5500000003,1666,0.2839,388,99947674,0.202,374688.54,959383.46,99947.674,59.99260144057623,8486430.128,5093.895635054022,8238024.449999999,1326033,482636.63574172,65615,1679.7928403361343,0,0,0,2148.35822,169.11082474226805
6400,SIMPSON COUNTY,3008,25259603.024,8397.474409574468,-792981.2594999969,-263.62408892952044,18439510.20752,6130.156318989362,6820092.8164800005,2267.3180905851063,7191170.112,19100800,1261110,1920875,237490,3419475,63500,1862901.024,47752,765175,0,0,5972126.233499999,20080458.049999997,6675.684192154255,22118986.049999997,7353.386319813829,26052584.283499997,8661.098498503989,1620.7630252100835,964.5467927395089,50,150.4,977.9008,878.3359999999999,331,242,22,1715.5856936502662,7191170.112,5972126.233499999,3008,0.3251,1205,256827504,0.292,695616.4,1648007.65,256827.504,85.38148404255318,14927815.937999995,4962.70476662234,16146859.816499997,2455121,919669.9437426,573531,1985.4143063497336,0,0,0,3977.89024,475.9593360995851
2505,SMILOW COLLEGIATE,575,4595669.625,7992.468913043478,101777.57220000029,177.0044733913055,3519439.1857551043,6120.763801313225,1076230.4392448957,1871.7051117302533,1076230.4392448957,3651250,140970,119062.5,0,260032.5,6350,597527.0624999999,9128.125,0,71381.9375,0,1033482.4128,3460409.6399999997,6018.1037217391295,3827712.64,6656.891547826086,4493892.0528,7815.464439652173,3704.0096153846152,1287.6519323711311,5,28.75,313.66249999999997,230.575,37,15,0,NA,1076230.4392448957,1033482.4128,569,0.5455,0,38436801.40160342,0.401,128324.4,136250.24,38436.80140160342,66.84661113322335,2751482.200755104,4785.186436095833,2794230.2271999996,67424,193638.93826264,0,1797.3607179130431,0,0.1955,112.41250000000001,723.7275000000001,NA
2535,SMILOW PREP,600,4836807.7,8061.346166666667,91515.77550000045,152.52629249999973,3745445.725581187,6242.4095426353115,1091361.9744188136,1818.936624031356,1091361.9744188136,3810000,60960,119062.5,53975,233997.5,6350,611276.4000000001,9525,95250,70408.80000000003,0,1090239.5745,3655052.35,6091.753916666667,4037924.35,6729.873916666666,4745291.9245,7908.819874166667,4089.375,1275.3013238105214,5,30,320.88000000000005,240.6,16,15,5,NA,1091361.9744188136,1090239.5745,577,0.5348,150,38977213.37210049,0.401,130428.08,193326.27,38977.21337210049,64.96202228683414,2946562.3755811863,4910.937292635311,2947684.7755,86780,202057.71121568,0,1817.0659575,0,0.18480000000000008,110.88000000000005,761.702,0
6500,SMITH COUNTY,2443,19198881.45568533,7858.731664218309,-336600.420514673,-137.78158842188896,14622134.903685328,5985.319240149541,4576746.552,1873.412424068768,4576746.552,15513050,518160,1214437.5,237490,1970087.5,6350,1055507.922,38782.625,394970,0,220133.40868533077,4474558.8162,15060923.06,6164.929619320508,16572440.06,6783.6430863692185,19535481.8762,7996.513252640198,995.6800643086808,599.1835938003771,5,122.15,554.0724,583.877,136,153,22,775.4163666803111,4576746.552,4474558.8162,2443,0.2268,622,163455234,0.239,570798.14,1338710.92,163455.234,66.90758657388457,11995693.508,4910.230662300451,12097881.2438,1660431,723516.8301424,293265,1831.583633319689,0.011598942571985278,0,0,2988.77922,471.4871382636656
6312,SOUTH DELTA,604,5545524.676341408,9181.332245598358,-178975.646058592,-296.3172947989933,4048233.0137292277,6702.372539286801,1497291.6626121802,2478.9597063115566,2225227.816,3835400,232410,230187.5,53975,516572.5,0,749513.868,9588.5,93345,115598.956,225505.8523414081,1310194.2023999998,4414306.12,7308.453841059602,4852571.119999999,8034.058145695363,5724500.3224,9477.649540397351,2660.5631578947373,1445.826172564136,0,30.200000000000003,393.4456,301.396,61,29,5,1963.804300662252,2225227.816,1310194.2023999998,604,0.6514,147,79472422,0.499,137206.6,463844.52,79472.422,131.57685761589406,2627343.303999999,4349.90613245033,3542376.9175999993,263819,180659.9220398,169803,2169.195699337748,0.04238816812528784,0.3014,182.0456,837.7982400000001,1155.1224489795918
5412,SOUTH PANOLA,4313,35051811.024000004,8127.013916995132,3340709.8900000006,774.5675608625088,29400931.580000006,6816.816967308139,5650879.444,1310.1969496869929,5650879.444,27387550,1725930,2127250,161925,4015105,64770,2683432.149,68468.875,832485,0,0,5650879.444,26060221.69,6042.24940644563,28686094.69,6651.076904706701,31711101.134000003,7352.446356132623,2165.876358695652,1020.928509317691,51,215.65,1408.6258,1410.351,453,268,15,1745.8030503130071,5650879.444,7745245.566300001,4313,0.3266,1311,201817123,0.327,956005.07,2257017.62,201817.123,46.79274820310688,23035215.246,5340.879955019707,20940849.1237,2421020,1245325.91081956,576931,1310.1969496869929,0,0,0,5519.970240000001,440.06941266209003
5712,SOUTH PIKE,1557,13052444.939000001,8383.073178548491,913162.6130000018,586.4885118818247,9949059.087000001,6389.890229287092,3103385.852,1993.1829492614002,3103385.852,9886950,541020,690562.5,107950,1339532.5,0,1323763.7355,24717.375000000004,382270,95211.3285,0,2780312.526,9358969.8,6010.899036608863,10297453.8,6613.650481695568,12139282.326,7796.584666666667,1463.8389121338914,1228.1172599158629,0,77.85000000000001,694.8891,516.924,142,87,10,1614.3143699421964,3103385.852,2780312.526,1557,0.4463,602,110835209,0.332,352716.78,840693.02,110835.209,71.18510533076429,7194067.947999999,4620.467532434168,7517141.273999998,989675,470358.4380626,301940,1785.6856300578036,0,0.0963,149.9391,2055.5031400000003,501.5614617940199
5321,STARKVILLE OKTIBBEHA,4894,39643430.619,8100.414920106253,2790918.8293000013,570.2735654474864,28939704.35187,5913.302891677565,10703726.26713,2187.1120284286885,13201235.824,31076900,1714500,2238375,107950,4060825,130810,3232308.369,77692.25,1064895,0,0,8433286.6797,28419225.11,5806.95241315897,31234395.11,6382.181264814058,36852511.7897,7530.141354658766,1532.381401617251,1060.443437424139,103,244.70000000000002,1696.7498,1150.09,450,282,10,4637.811058500204,13201235.824,8433286.6797,4894,0.3467,1677,471472708,0.235,1106067.48,2818917.63,471472.708,96.33688353085412,18033159.286,3684.7485259501423,22801108.430299997,2923798,1433001.17863928,633622,1723.1889414997956,0,0,0,6243.05994,377.8306499701849
6600,STONE COUNTY,2518,19933048.653,7916.2226580619545,466246.86100000143,185.165552422558,16219164.241,6441.288419777601,3713884.4119999995,1474.9342382843524,3713884.4119999995,15989300,750570,1023937.5,161925,1936432.5,25400,1370442.903,39973.25,571500,0,0,3713884.411999999,15752917.38,6256.122867355044,17355140.38,6892.430651310564,19466801.792,7731.0571056393965,2074.7609970674484,925.273839822817,20,125.9,719.3926,581.658,197,129,15,1395.0657617156476,3713884.411999999,4685887.9026,2518,0.2857,900,132638729,0.231,580147.82,1232146.56,132638.729,52.676222795869734,13641255.967999998,5417.496413026211,12669252.4774,1228939,704807.74965788,293713,1474.9342382843524,0,0,0,3139.0627799999997,326.34777777777776
6711,SUNFLOWER CONS,2929,25804047.580622636,8809.84895207328,2301908.1461226344,785.9024056410499,19742421.436622635,6740.328247395915,6061626.143999999,2069.520704677364,6061626.143999999,18599150,697230,1825625,161925,2684780,0,3170411.109,46497.87500000001,692150,405833.4530000002,205225.14362263182,5379517.0845,18122622.35,6187.307050187778,19924137.35,6802.36850460908,23502139.4345,8023.94654643223,1760.1378504672903,1367.681021267258,0,146.45000000000002,1664.2578,1772.0449999999998,183,230,15,2403.360503755548,6061626.143999999,5379517.0845,2929,0.5682,1090,216486648,0.605,656815.22,1791176.13,216486.648,73.91145373847729,13862511.205999998,4732.8477999317165,14544620.265499998,1931441,894237.301444,315043,1836.639496244452,0.008016975942065354,0.21820000000000006,639.1078000000002,4031.3106200000007,289.0302752293578
6900,TATE COUNTY,2014,16542089.09,8213.54969712016,226077.83799999952,112.25314697120211,13142992.158,6525.815371400198,3399096.932,1687.7343257199602,3399096.932,12788900,822960,1071562.5,107950,2002472.5,93980,1158674.3399999999,31972.25,466090,0,0,3399096.932,12916914.32,6413.562224428997,14219880.32,7060.516544190666,16316011.252,8101.296550148957,2220.222991689751,926.4462378293665,74,100.7,608.228,398.772,216,135,10,1258.2656742800398,3399096.932,3839367.686400001,2014,0.302,734,121396319,0.198,465146.72,1114914.6,121396.319,60.27622591857001,10820783.388,5372.782218470706,10380512.6336,1200972,595183.79765752,362274,1687.7343257199602,0,0,0,2605.0534,493.56130790190736
7100,TISHOMINGO,2897,23048424.82,7955.963003106662,-452517.3535999991,-156.202055091474,17559694.468000002,6061.3374069727315,5488730.352,1894.6255961339316,5488730.352,18395950,1322070,1397000,161925,2880995,101600,976824.9450000001,45989.875,647065,0,0,5381087.493600001,18119854.68,6254.69612702796,19929953.68,6879.514559889541,23500942.1736,8112.165058198136,2024.7602230483271,255.69833826202444,80,144.85,512.769,556.224,347,176,15,1643.5310688298237,5488730.352,5381087.493600001,2897,0.177,1019,196026084,0.192,668268.58,1702273.1,196026.084,67.66519986192613,14441223.328,4984.888963755609,14548866.1864,1791674,845710.76378772,617761,1857.4689311701763,0,0,0,3629.6731999999997,606.2423945044161
7200,TUNICA COUNTY,1671,14490365.185203627,8671.672761941129,1258107.6044036262,752.9070044306563,10577966.585198648,6330.321116217025,3912398.6000049794,2341.351645724105,5357212.643999999,10610850,300990,746125,107950,1155065,31750,1886078.5875,26527.125000000004,334010,257313.11250000005,188771.36020362578,3026818.5408,10205439.04,6107.384225014961,11210439.04,6708.820490724117,13232257.5808,7918.765757510472,304.28415300546476,1412.7970647217892,25,83.55000000000001,990.0675,698.478,79,94,10,6842.618467504488,5357212.643999999,3026818.5408,1671,0.5925,526,191329023,0.418,370948.67,1090184.37,191329.023,114.4997145421903,5853226.396,3502.8284835427885,8183620.4992,1099381,487314.12962356,281292,1811.3815324955117,0.013199323272182624,0.24250000000000005,405.2175000000001,2252.2194999999997,534.7756653992395
4120,TUPELO,7132,56950663.594,7985.230453449242,3573208.078699991,501.01066723219174,41573984.42362,5829.218231017948,15376679.17038,2156.0122224312954,17528233.996,45288200,2468880,3198812.5,528955,6196647.5,495300,3993060.5939999996,113220.5,864235,0,0,12219424.1253,41158031.39,5770.896156758273,45257126.39,6345.643072069546,53377455.515300006,7484.219786217051,1562.3259090909096,907.6923798532775,390,356.6,2096.0948,1526.248,648,403,49,3920.6763705412222,17528233.996,12219424.1253,7132,0.2939,1361,626008357,0.214,1578927.68,3913684.71,626008.357,87.77458735277621,27728892.394,3887.954626191812,33037702.2647,4478089,2090451.31658992,599098,1713.3236294587775,0,0,0,8968.60844,440.1895664952241
5131,UNION CITY,927,7812049.781,8427.238167206042,47211.191000000574,50.92900862998977,7111403.821,7671.417282632147,700645.96,755.8208845738942,700645.96,5886450,590550,595312.5,107950,1293812.5,0,419586.156,14716.125,197485,0,0,700645.96,7064192.63,7620.488274002158,7790302.63,8403.778457389428,7764838.59,8376.309158576052,1968.0187500000002,668.0170114538043,0,46.35,220.2552,253.99799999999996,155,75,10,984.1791154261058,700645.96,2103381.7101000003,927,0.2376,311,25023070,0.27399999999999997,212004.06,534444.57,25023.07,26.993603020496224,7089656.67,7647.957572815534,5686920.9199,821488,272451.93553884,135974,755.8208845738942,0,0,0,1230.24406,437.2154340836013
7300,UNION COUNTY,2980,23141650.44,7765.654510067115,836292.6300000027,280.6351107382552,20266479.96,6800.832201342282,2875170.48,964.8223087248322,2875170.48,18923000,1291590,1127125,226695,2645410,34290,979832.94,47307.5,511810,0,0,2875170.48,19430187.33,6520.197090604026,21417917.33,7187.220580536912,22305357.81,7485.019399328859,1435.175298804781,222.11454069758202,27,149,514.348,563.2199999999999,339,142,21,1604.177691275168,2875170.48,5782837.6791,2980,0.1726,806,102684660,0.18899999999999997,675280.84,1460062.49,102684.66,34.45793959731544,18542746.85,6222.39827181208,15635079.6509,1924952,865588.77022128,97769,964.8223087248322,0,0,0,3644.3543999999997,121.3014888337469
7500,VICKSBURG WARREN,6862,56486717.354,8231.815411541826,2276964.4116999954,331.82226926551994,41235303.66842,6009.225250425532,15251413.685580002,2222.590161116293,17506014.26,43573700,2392680,2087562.5,248285,4728527.5,96520,5879835.078,108934.25,1664335,434865.526,0,12411175.4523,41798577.49,6091.3112051879925,45967316.49,6698.821989215972,54209752.94230001,7899.993142276306,483.9195842450763,1246.280748894868,76,343.1,3086.5276,2291.908,628,263,23,3986.3180629116873,17506014.26,12411175.4523,6862,0.4498,2621,625214795,0.33399999999999996,1524232.04,4002969.45,625214.795,91.11261949868845,28461302.23,4147.668643252696,33556141.0377,4286225,2033155.14918732,632074,1808.681937088313,0,0.0998,684.8276,8895.546040000001,241.1575734452499
0618,W. BOLIVAR CONS,938,8505740.624267891,9067.953757215235,-1296971.544032108,-1382.6988742346566,6209190.655715561,6619.606242767122,2296549.9685523305,2448.3475144481135,2755138.6799999997,5956300,415290,357187.5,107950,880427.5,6350,1054979.8560000001,14890.750000000002,175260,143189.45200000005,274343.0662678906,2246383.8783,7556328.29,8055.787089552239,8319940.29,8869.87237739872,9802712.1683,10450.652631449891,1342.3628048780492,1414.0846263718431,5,46.900000000000006,553.7952,476.504,109,45,10,2149.1344581023454,2755138.6799999997,2246383.8783,938,0.5904,276,98397810,0.508,218315.09,693971.2,98397.81,104.90171641791044,5564801.61,5932.624317697228,6073556.4117,660280,271866.57752148,178822,2394.8655418976546,0.0333288562889615,0.24040000000000006,225.49520000000007,1296.2830800000002,647.9057971014493
6812,W. TALLAHATCHIE,513,4503362.900548395,8778.48518625418,-1210878.0751516055,-2360.3861114066403,3287454.9174003284,6408.294185965553,1215907.9831480666,2370.191000288629,2144998.688,3257550,201930,230187.5,107950,540067.5,0,434492.01900000003,8143.875000000001,94615,30816.423000000006,137678.08354839374,1310706.0657000002,4403534.91,8583.888713450293,4854466.91,9462.898460038989,5714240.9757,11138.87129766082,467.766304347826,1194.9378131895942,0,25.650000000000002,228.0798,237.006,53,29,10,2208.0174157894735,2144998.688,1310706.0657000002,513,0.4446,149,76607096,0.462,126688.2,353378.71,76607.096,149.3315711500975,2709468.222,5281.614467836257,3543760.8443,497033,161950.84155528,15745,2554.9825842105265,0.03153642310875823,0.09460000000000002,48.52980000000001,687.50942,105.67114093959732
7400,WALTHALL COUNTY,1684,13800383.82012507,8195.00226848282,-497300.41387492977,-295.3090343675376,10652216.056125069,6325.5439763213,3148167.764,1869.4582921615201,3148167.764,10693400,601980,762000,107950,1471930,26670,1067949.8579999998,26733.5,400050,0,113650.46212507096,3148167.764,11149516.47,6620.853010688837,12275295.47,7289.367856294537,14297684.234,8490.311302850358,1071.655303030303,1024.2617877784587,21,84.2,560.6035999999999,559.0880000000001,158,96,10,1485.54170783848,3148167.764,3314329.7769000004,1684,0.3329,630,112434563,0.332,391284.23,963049.24,112434.563,66.76636757719714,9127127.706,5419.909564133017,8960965.6931,1189013,493745.01242896,397528,1869.45829216152,0.008303695202671673,0,0,2155.3910800000003,630.9968253968254
8113,WATER VALLEY,1041,8365870.9365,8036.37938184438,46119.46449999977,44.30303986551371,6935536.0445,6662.378524975985,1430334.892,1374.0008568683957,1430334.892,6610350,388620,444500,53975,887095,15240,607425.0615000001,16525.875,229235,0,0,1430334.892,6889416.58,6618.075485110471,7590707.58,7291.745994236311,8319751.472,7992.076341978866,1734.993865030675,924.9388649608935,12,52.050000000000004,318.85830000000004,337.284,102,56,5,1218.9991431316043,1430334.892,2049491.0466,1041,0.3063,361,51083389,0.324,237949.43,549669.15,51083.389,49.07145917387128,6160372.688,5917.745137367916,5541216.5334,604291,312500.62741464,179329,1374.0008568683957,0,0,0,1317.45999,496.7562326869806
7700,WAYNE COUNTY,2900,25292762.352839436,8721.642190634288,208438.180839438,71.87523477221839,20682558.740839437,7131.916807186012,4610203.612,1589.7253834482758,4610203.612,18415000,1729740,1254125,248285,3232150,78740,2403157.5,46037.5,606425,156527.50000000006,354724.85283943627,4610203.612,20474120.56,7060.041572413793,22557218.56,7778.351227586207,25084324.172,8649.76695586207,878.9480314960629,1244.332091867935,62,145,1261.5,919.3,454,158,23,1098.2746165517242,4610203.612,6090449.0112,2900,0.435,955,164650129,0.317,665229.93,1684261.63,164650.129,56.775906551724134,17947014.948,6188.6258441379305,16466769.5488,2674018,833432.5661086,551503,1589.7253834482758,0.01422424891451207,0.08500000000000002,246.50000000000006,3927.25,577.4900523560209
7800,WEBSTER COUNTY,1739,14077896.591533082,8095.397694958644,433366.56353308074,249.20446436634938,11902886.66353308,6844.673182020173,2175009.9280000003,1250.7245129384705,2175009.9280000003,11042650,929640,674687.5,107950,1712277.5,13970,735109.2104999999,27606.625,424815,0,121468.25603308227,2175009.9280000003,11469520.1,6595.468717653824,12623860.1,7259.264002300172,13644530.028,7846.193230592295,1052.8923303834808,573.2123003482131,11,86.95,385.8841,415.621,244,85,10,1058.2754870615297,2175009.9280000003,3408442.227,1739,0.2219,669,77678926,0.239,391284.23,1034552.87,77678.926,44.668732604945376,10448850.171999998,6008.539489361701,9215417.873,1355347,513915.6978712,353648,1250.7245129384703,0.008703391233995869,0,0,2197.8627300000003,528.6218236173393
3112,WEST JASPER,1411,11818600.395733247,8376.045638365164,190808.1392332483,135.22901433965126,8627578.28888527,6114.51331600657,3191022.106847977,2261.5323223585947,3243860.676,8959850,845820,603250,161925,1610995,19050,855307.2810000001,22399.625,243205,0,107793.4897332466,2664688.3065,8963103.95,6352.306130403968,9869215.95,6994.483309709425,11627792.256499998,8240.816624025512,988.8849840255589,1046.2014150531359,15,70.55,448.9802,340.05100000000004,222,76,15,1892.489506378455,3243860.676,2664688.3065,1411,0.3182,383,115852167,0.241,317187.99,762010.96,115852.167,82.10642593905033,6625355.273999999,4695.503383416017,7204527.643499999,1301474,385583.56042916,102635,1888.510493621545,0.009204616778201587,0,0,1844.22156,267.97650130548305
1321,WEST POINT CONS,2609,21910865.373,8398.18527136834,1176028.5560999997,450.75835802989604,15994931.722289998,6130.675248098888,5915933.650710001,2267.510023269452,6134930.704,16567150,902970,1468437.5,183515,2554922.5,15240,2071556.436,41417.87500000001,549910,110668.56200000003,0,4749404.3469,15985432.47,6127.0342928325035,17590386.47,6742.194890762744,20734836.8169,7947.426913338444,1102.199316628702,1170.5665654165891,12,130.45000000000002,1087.4312,819.226,237,185,17,1904.607379494059,6134930.704,4749404.3469,2609,0.4168,866,219104668,0.314,592302.41,1428737.06,219104.668,83.98032502874665,11455455.766,4390.745789957838,12840982.123099998,2071057,798645.83108916,381618,1820.392620505941,0,0.06680000000000003,174.28120000000007,3450.52998,440.6674364896074
7613,WESTERN LINE,1632,13549544.43061087,8302.416930521365,898674.88511087,550.6586305826395,9891167.434345935,6060.764359280597,3658376.996264935,2241.652571240769,5024405.3719999995,10363200,708660,396875,161925,1267460,0,1382865.408,25908.000000000004,355600,98243.136,56267.88661086851,2894436.8955,9756432.65,5978.206280637255,10720136.65,6568.711182598039,12650869.5455,7751.758299938726,950.4701195219122,1234.8968532338286,0,81.60000000000001,725.9136,466.75200000000007,186,50,15,3717.447980698529,5024405.3719999995,2894436.8955,1632,0.4448,560,179443049,0.28600000000000003,370714.92,1000714.73,179443.049,109.95284865196078,5695731.278000001,3490.0314203431376,7825699.7545,1028892,486436.98764036,38899,1773.5520193014706,0.00417006843574172,0.0948,154.71359999999999,2124.9254399999995,69.4625
7900,WILKINSON COUNTY,891,7780906.716779644,8732.779704578725,229224.29727964383,257.2663269131808,5863861.852779644,6581.214200650554,1917044.864,2151.5655039281705,1917044.864,5657850,361950,388937.5,0,750887.5,6350,793852.9335,14144.625000000002,214630,66592.89450000002,276598.7637796426,1727309.5695,5824372.85,6536.894332210998,6397442.85,7180.070538720538,7551682.4195,8475.513377665544,166.3298611111104,1192.2745801822662,5,44.550000000000004,416.7207,322.54200000000003,95,49,0,1113.3809545454546,1917044.864,1727309.5695,891,0.4677,338,68465888,0.362,202888.12,635310.73,68465.888,76.84162514029181,4480397.986,5028.505034792368,4670133.280499999,726936,297007.43585424,233847,1938.6190454545456,0.03685866378512181,0.11770000000000003,104.87070000000003,1181.7807799999998,691.8550295857988
4911,WINONA-MONTG CONS,1144,10007859.570467202,8748.128995163637,462224.7284672018,404.0425948139873,7985533.978467202,6980.3618692895125,2022325.5920000002,1767.7671258741261,2022325.5920000002,7264400,499110,642937.5,161925,1303972.5,0,944953.152,18161,201295,60730.38400000001,214347.53446720183,2022325.592,7523309.25,6576.319274475524,8279927.25,7237.698645104895,9545634.842,8344.08640034965,1655.65859030837,1211.9494427364493,0,57.2,496.0384,358.072,131,81,15,1302.232874125874,2022325.592,2235580.3575,1144,0.4336,317,72225914,0.313,261791.12,678335.13,72225.914,63.13454020979022,6257601.658,5469.9315192307695,6044346.8925,928138,343779.68954412,270631,1767.767125874126,0.02188668719446927,0.08360000000000001,95.6384,1542.2853599999999,853.7255520504732
8220,YAZOO CITY,2029,17630859.963,8689.43320009857,2239004.776999999,1103.5016150813208,15988092.487,7879.789298669295,1642767.476,809.6439014292755,1642767.476,12884150,651510,698500,107950,1457960,0,2471051.1285,32210.375,412750,372738.4595,0,1642767.476,13749087.71,6776.287683587974,15156941.71,7470.153627402661,15391855.186,7585.93158501725,265.7769516728622,1426.3244040215563,0,101.45,1297.1397,890.731,171,88,10,644.3560985707245,1642767.476,4092374.2617,2029,0.6393,650,58670267,0.439,463043.04,1036587.67,58670.267,28.915853622474124,13514174.234,6660.509725973386,11064567.448299998,1386466,620909.1189648,251512,809.6439014292755,0,0.2893,586.9897,2776.51338,386.94153846153847
8200,YAZOO COUNTY,1320,11339160.253389664,8590.272919234594,373213.2864896655,282.73733824974624,8277586.984974455,6270.899231041254,3061573.2684152094,2319.3736881933405,6535404.3440000005,8382000,472440,674687.5,151130,1298257.5,16510,1012880.88,20955,175260,44256.960000000014,389039.9133896628,2511953.4968999997,8453993.469999999,6404.540507575756,9303531.47,7048.129901515151,10965946.966899998,8307.535580984848,1229.5941704035868,1151.7645251891308,13,66,531.696,376.2,124,85,14,3801.004926590909,6535404.3440000005,2511953.4968999997,1320,0.4028,276,233407298,0.285,291943.85,770391.62,233407.298,176.82371060606062,2768127.1259999983,2097.0660045454533,6791577.973099999,1024058,400492.28901504,47938,1902.9950734090908,0.03552836875851748,0.052800000000000014,69.69600000000001,1724.4283999999998,173.68840579710144
