dist_id,district,total_enroll,geoid,local_diff_pp,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,assessed_value,local_revenue,sq_miles,stpov_rate,federal_revenue,total_ada,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,direct_cert_pct,ell_enroll,vocational_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,sped_enroll,sparsity_multiplier,students_sq_mile,matt_wsf_pp,matt_wsf_total
7012,S. TIPPAH,2485,2804110,1285.2262985915493,20002870.418,8049.4448362173025,17371817.77,2631052.648,2631052.648,5166742.347900001,9.460592294713305,15945273,6416.608853118712,6990.671134808853,19136082.770000003,7700.636929577466,58,205,181,173,160,180,169,175,204,199,200,169,206,160,2485,93966166,5824874.33,262.6685436374474,0.28300000000000003,7482767.52,2281.03438,561682.19,1459615.58,437.6085,703.2550000000001,93966.166,37.813346478873235,16505030.122000003,6641.863228169015,13969340.422100002,5621.46495859155,21175394,8521,5824874,2344,Town,88800,41241,2653744,740471.62666052,350476,1058.7737014084507,0.18,153,601,396,174,5,575,0,9.165,8506,21137042
6200,SCOTT COUNTY,3989,2803900,761.0499453497117,30475747.568,7639.946745550264,27021472.8,3454274.768,3454274.768,8044747.146000001,7.679758571859533,23516599,5895.361995487591,6773.996690899975,29795359.8,7469.3807470544,99,304,340,301,256,240,282,314,308,318,311,291,254,254,3989,123366956,6490353.79,519.4173700481481,0.271,15308976.04,3555.0271,908789.17,1977643.63,902.7107,1081.019,123366.956,30.92678766608173,26341085.032,6603.430692404112,21750612.654,5452.647945349711,30625393,7677,6490353,1627,Rural,71400,36305,2813807,1132778.74890376,437383,865.9500546502883,0.23,89,848,431,288,20,739,0.007,7.29,8439,33664785
6920,SENATOBIA,1666,2803930,2406.2071596638652,13057719.872,7837.767030012004,10259185,2798534.872,2798534.872,3046940.5500000003,37.70151820945039,8826781,5298.18787515006,6157.974189675871,11284965,6773.688475390156,61,124,140,145,113,113,129,141,129,120,116,121,109,91,1666,99947674,6807959.98,44.18920189750859,0.202,6195274.78,1466.96648,374688.54,959383.46,472.9774,336.532,99947.674,59.99260144057623,8486430.128,5093.895635054022,8238024.449999999,4944.792587034814,15733072,9443,6807959,4086,Town,141400,56982,1326033,482636.63574172,65615,1679.7928403361343,0.28,21,346,249,110,10,369,0,34.079,8593,14316180
6400,SIMPSON COUNTY,3008,2803990,1715.5856936502662,26052584.283499997,8661.098498503989,20080458.049999997,5972126.233499999,7191170.112,5972126.233499999,5.106230491739975,17149063,5701.151263297872,6675.684192154255,22118986.049999997,7353.386319813829,0,229,249,205,225,215,217,238,226,278,247,255,211,211,3008,256827504,11132884.07,589.0842579209557,0.292,10928964.51,2737.25007,695616.4,1648007.65,977.9008,878.3359999999999,256827.504,85.38148404255318,14927815.937999995,4962.70476662234,16146859.816499997,5367.972013464095,28869718,9597,11132884,3701,Rural,87900,43850,2455121,919669.9437426,573531,1985.4143063497336,0.33,49,1124,325,244,16,585,0.031,4.868,9037,27181850
2505,SMILOW COLLEGIATE,575,.,NA,4493892.0528,7815.464439652173,3460409.6399999997,1033482.4128,1076230.4392448957,1033482.4128,Inf,3040009,5286.972173913044,6018.1037217391295,3827712.64,6656.891547826086,0,99,117,122,119,112,0,0,0,0,0,0,0,0,569,38436801.40160342,2050595.21,0,0.401,2297325.97,500.322222,128324.4,136250.24,313.66249999999997,230.575,38436.80140160342,66.84661113322335,2751482.200755104,4785.186436095833,2794230.2271999996,4859.530829913043,NA,NA,NA,NA,NA,NA,NA,67424,193638.93826264,0,1797.3607179130431,0.55,7,0,48,15,0,63,0.029,5.142,8705,5005301
2535,SMILOW PREP,600,.,NA,4745291.9245,7908.819874166667,3655052.35,1090239.5745,1091361.9744188136,1090239.5745,Inf,3182569,5304.281666666667,6091.753916666667,4037924.35,6729.873916666666,0,0,0,0,0,0,136,157,141,143,0,0,0,0,577,38977213.37210049,2015009.09,0,0.401,1881336.95,504.305556,130428.08,193326.27,320.88000000000005,240.6,38977.21337210049,64.96202228683414,2946562.3755811863,4910.937292635311,2947684.7755,4912.8079591666665,NA,NA,NA,NA,NA,NA,NA,86780,202057.71121568,0,1817.0659575,0.53,2,135,32,20,0,52,0.029,5.054,8717,5229944
6500,SMITH COUNTY,2443,2804020,775.4163666803111,19535481.8762,7996.513252640198,15060923.06,4474558.8162,4576746.552,4474558.8162,3.840105742801472,13389319,5480.687269750307,6164.929619320508,16572440.06,6783.6430863692185,0,201,210,161,189,167,187,204,194,214,195,189,149,142,2443,163455234,6370545.35,636.180398047518,0.239,5750282.46,2303.78212,570798.14,1338710.92,554.0724,583.877,163455.234,66.90758657388457,11995693.508,4910.230662300451,12097881.2438,4952.059453049529,19521959,7990,6370545,2607,Rural,102600,43105,1660431,723516.8301424,293265,1831.583633319689,0.23,0,539,128,157,25,310,0.042,3.824,8469,20689847
6312,SOUTH DELTA,604,2803960,1963.804300662252,5724500.3224,9477.649540397351,4414306.12,1310194.2023999998,2225227.816,1310194.2023999998,0.7611831874712158,3745880,6201.788079470199,7308.453841059602,4852571.119999999,8034.058145695363,20,38,42,37,34,41,54,65,40,45,44,55,34,33,604,79472422,2496558.9,793.5014986426513,0.499,3274558.38,543.522222,137206.6,463844.52,393.4456,301.396,79472.422,131.57685761589406,2627343.303999999,4349.90613245033,3542376.9175999993,5864.862446357615,6309813,10446,2496558,4133,Rural,65100,28660,263819,180659.9220398,169803,2169.195699337748,0.65,0,138,54,23,2,79,0.074,0.638,9663,5836334
5412,SOUTH PANOLA,4313,2804050,1745.8030503130071,31711101.134000003,7352.446356132623,26060221.69,5650879.444,5650879.444,7745245.566300001,11.152024290459767,22396135,5192.704613957802,6042.24940644563,28686094.69,6651.076904706701,162,372,373,315,316,269,307,334,296,360,301,308,294,271,4313,201817123,13181107.33,386.745929498167,0.327,12557599.67,3535.91111,956005.07,2257017.62,1408.6258,1410.351,201817.123,46.79274820310688,23035215.246,5340.879955019707,20940849.1237,4855.286140435892,36028306,8353,13181107,3056,Town,87500,40911,2421020,1245325.91081956,576931,1310.1969496869929,0.33,58,1164,462,289,13,764,0,10.609,8538,36825170
5712,SOUTH PIKE,1557,2804080,1614.3143699421964,12139282.326,7796.584666666667,9358969.8,2780312.526,3103385.852,2780312.526,6.508362141886874,8151934,5235.6673089274245,6010.899036608863,10297453.8,6613.650481695568,32,102,116,105,135,101,107,128,122,126,112,133,95,99,1557,110835209,5294228.08,239.23069522812415,0.332,5536574.28,1417,352716.78,840693.02,694.8891,516.924,110835.209,71.18510533076429,7194067.947999999,4620.467532434168,7517141.273999998,4827.964851637764,13459788,8644,5294228,3400,Rural,81300,33446,989675,470358.4380626,301940,1785.6856300578036,0.45,13,574,147,86,13,246,0.019,6.087,8981,13982775
5321,STARKVILLE OKTIBBEHA,4894,2800189,4637.811058500204,36852511.7897,7530.141354658766,28419225.11,8433286.6797,13201235.824,8433286.6797,10.681477055165503,24650767,5036.936452799346,5806.95241315897,31234395.11,6382.181264814058,128,408,418,362,345,295,321,374,363,357,379,402,293,362,4894,471472708,31135336.19,458.17633410851994,0.235,15583249.46,4364.64804,1106067.48,2818917.63,1696.7498,1150.09,471472.708,96.33688353085412,18033159.286,3684.7485259501423,22801108.430299997,4658.992323314262,55629576,11366,31135336,6361,Town,162900,40453,2923798,1433001.17863928,633622,1723.1889414997956,0.35,113,1472,436,284,10,730,0,10.37,8456,41384978
6600,STONE COUNTY,2518,2804170,1395.0657617156476,19466801.792,7731.0571056393965,15752917.38,3713884.411999999,3713884.411999999,4685887.9026,5.653046900359136,13232967,5255.348292295473,6256.122867355044,17355140.38,6892.430651310564,0,205,233,202,180,186,181,209,186,193,201,190,153,169,2518,132638729,7227078.97,445.4235113174158,0.231,10053634.51,2200.52222,580147.82,1232146.56,719.3926,581.658,132638.729,52.676222795869734,13641255.967999998,5417.496413026211,12669252.4774,5031.474375456712,21167701,8406,7227078,2870,Town,112800,45483,1228939,704807.74965788,293713,1474.9342382843524,0.29,24,951,209,116,6,331,0.024,5.637,8440,21252933
6711,SUNFLOWER CONS,2929,2800187,2403.360503755548,23502139.4345,8023.94654643223,18122622.35,5379517.0845,6061626.143999999,5379517.0845,4.198302405793465,15747713,5376.481051553431,6187.307050187778,19924137.35,6802.36850460908,89,190,216,199,160,178,200,211,207,239,250,283,239,207,2929,216486648,12419498.79,697.6629401345922,0.605,12902524.02,2679.71508,656815.22,1791176.13,1664.2578,1772.0449999999998,216486.648,73.91145373847729,13862511.205999998,4732.8477999317165,14544620.265499998,4965.7290083646285,28094129,9591,12419498,4240,Town,78400,30838,1931441,894237.301444,315043,1836.639496244452,0.57,18,1069,179,238,12,429,0.042,3.843,9552,27976714
6900,TATE COUNTY,2014,2804230,1258.2656742800398,16316011.252,8101.296550148957,12916914.32,3399096.932,3399096.932,3839367.686400001,5.586396339477319,11083581,5503.267626613704,6413.562224428997,14219880.32,7060.516544190666,0,160,169,152,135,135,157,161,171,164,170,162,164,98,2014,121396319,5934089.81,360.5186380650601,0.198,7219167.87,1776.33056,465146.72,1114914.6,608.228,398.772,121396.319,60.27622591857001,10820783.388,5372.782218470706,10380512.6336,5154.177077259186,17270942,8575,5934089,2946,Rural,105500,48404,1200972,595183.79765752,362274,1687.7343257199602,0.3,79,699,238,125,13,376,0.023,5.717,8797,17717682
7100,TISHOMINGO,2897,2804260,1643.5310688298237,23500942.1736,8112.165058198136,18119854.68,5381087.493600001,5488730.352,5381087.493600001,6.828696770321049,16077407,5549.674490852606,6254.69612702796,19929953.68,6879.514559889541,0,259,252,228,180,200,243,207,218,217,272,252,205,5,2897,196026084,10142771.65,424.23907481014106,0.192,12096886,2574.30972,668268.58,1702273.1,512.769,556.224,196026.084,67.66519986192613,14441223.328,4984.888963755609,14548866.1864,5022.045628719365,25892084,8937,10142771,3501,Rural,88100,37681,1791674,845710.76378772,617761,1857.4689311701763,0.18,64,1000,357,177,9,543,0.015,6.541,8443,24460213
7200,TUNICA COUNTY,1671,2804290,6842.618467504488,13232257.5808,7918.765757510472,10205439.04,3026818.5408,5357212.643999999,3026818.5408,3.6800676727817376,8664842,5185.423099940155,6107.384225014961,11210439.04,6708.820490724117,55,136,138,130,148,90,158,121,105,122,124,112,99,100,1671,191329023,14461914.11,454.0677369492238,0.418,6049221.15,1462.53893,370948.67,1090184.37,990.0675,698.478,191329.023,114.4997145421903,5853226.396,3502.8284835427885,8183620.4992,4897.438958228606,23206220,13887,14461914,8654,Rural,107100,39370,1099381,487314.12962356,281292,1811.3815324955117,0.59,18,385,69,94,7,170,0.048,3.199,9270,15490624
4120,TUPELO,7132,2804320,3920.6763705412222,53377455.515300006,7484.219786217051,41158031.39,12219424.1253,17528233.996,12219424.1253,98.6740991765866,35179805,4932.670358945597,5770.896156758273,45257126.39,6345.643072069546,277,573,590,532,493,447,517,545,499,566,546,534,462,435,7132,626008357,40188126.97,72.27833909318608,0.214,17584101.65,6037.34831,1578927.68,3913684.71,2096.0948,1526.248,626008.357,87.77458735277621,27728892.394,3887.954626191812,33037702.2647,4632.319442610768,75853545,10635,40188126,5634,Town,149500,51258,4478089,2090451.31658992,599098,1713.3236294587775,0.29,413,1588,650,421,43,1114,0,73.494,8393,59858406
5131,UNION CITY,927,2804380,984.1791154261058,7764838.59,8376.309158576052,7064192.63,700645.96,700645.96,2103381.7101000003,13.04866411396549,5986271,6457.681769147788,7620.488274002158,7790302.63,8403.778457389428,20,72,84,53,58,68,68,73,66,67,74,69,77,65,927,25023070,1613482.72,71.04175507191323,0.27399999999999997,3247612.47,811.234637,212004.06,534444.57,220.2552,253.99799999999996,25023.07,26.993603020496224,7089656.67,7647.957572815534,5686920.9199,6134.758273894283,7931226,8555,1613482,1740,Rural,80900,39848,821488,272451.93553884,135974,755.8208845738942,0.24,1,259,155,80,4,239,0,13.196,8766,8126044
7300,UNION COUNTY,2980,2804350,1604.177691275168,22305357.81,7485.019399328859,19430187.33,2875170.48,2875170.48,5782837.6791,8.796820180023982,17216159,5777.234563758389,6520.197090604026,21417917.33,7187.220580536912,79,281,272,221,227,207,215,195,205,252,213,235,188,147,2980,102684660,7657298.54,338.75877180791434,0.18899999999999997,6419076.1,2696.8,675280.84,1460062.49,514.348,563.2199999999999,102684.66,34.45793959731544,18542746.85,6222.39827181208,15635079.6509,5246.671023791946,24952142,8373,7657298,2569,Rural,98100,46559,1924952,865588.77022128,97769,964.8223087248322,0.17,31,715,349,141,12,502,0,8.473,8080,24078852
7500,VICKSBURG WARREN,6862,2804470,3986.3180629116873,54209752.94230001,7899.993142276306,41798577.49,12411175.4523,17506014.26,12411175.4523,11.66108155388985,34724195,5060.360682016904,6091.3112051879925,45967316.49,6698.821989215972,287,507,580,531,445,440,436,524,491,508,574,535,479,416,6862,625214795,39766946.61,588.4531351820453,0.33399999999999996,19995701.65,5866.89831,1524232.04,4002969.45,3086.5276,2291.908,625214.795,91.11261949868845,28461302.23,4147.668643252696,33556141.0377,4890.140052127659,76038322,11081,39766946,5795,Rural,128400,45113,4286225,2033155.14918732,632074,1808.681937088313,0.45,70,2244,625,330,21,976,0,10.883,8655,59389787
0618,W. BOLIVAR CONS,938,2800185,2149.1344581023454,9802712.1683,10450.652631449891,7556328.29,2246383.8783,2755138.6799999997,2246383.8783,1.6671143711038507,6648896,7088.37526652452,8055.787089552239,8319940.29,8869.87237739872,0,62,63,63,78,52,74,84,63,75,103,67,59,74,938,98397810,4263046.94,562.6488597653439,0.508,4751804.68,826.616667,218315.09,693971.2,553.7952,476.504,98397.81,104.90171641791044,5564801.61,5932.624317697228,6073556.4117,6475.006835501066,10907088,11628,4263046,4544,Rural,60800,23709,660280,271866.57752148,178822,2394.8655418976546,0.59,0,251,94,46,2,142,0.066,1.416,9606,9010609
6812,W. TALLAHATCHIE,513,2804650,2208.0174157894735,5714240.9757,11138.87129766082,4403534.91,1310706.0657000002,2144998.688,1310706.0657000002,1.8463576891241769,3925194,7651.450292397661,8583.888713450293,4854466.91,9462.898460038989,5,26,37,46,39,25,39,39,36,49,54,50,29,37,513,76607096,2443868.48,277.8443218352466,0.462,2606776.83,489.938889,126688.2,353378.71,228.0798,237.006,76607.096,149.3315711500975,2709468.222,5281.614467836257,3543760.8443,6907.91587582846,6367336,12411,2443868,4763,Rural,69000,24367,497033,161950.84155528,15745,2554.9825842105265,0.44,0,137,66,24,3,93,0.062,1.793,9244,4742386
7400,WALTHALL COUNTY,1684,2804440,1485.54170783848,14297684.234,8490.311302850358,11149516.47,3148167.764,3148167.764,3314329.7769000004,4.169630479732833,9421614,5594.782660332541,6620.853010688837,12275295.47,7289.367856294537,17,133,140,116,128,129,116,155,125,140,119,136,111,89,1684,112434563,5651277.33,403.8727192218485,0.332,5317377.92,1552.78977,391284.23,963049.24,560.6035999999999,559.0880000000001,112434.563,66.76636757719714,9127127.706,5419.909564133017,8960965.6931,5321.238535095012,15446460,9172,5651277,3355,Rural,95800,30961,1189013,493745.01242896,397528,1869.45829216152,0.33,18,673,164,100,9,273,0.038,4.201,8858,14916423
8113,WATER VALLEY,1041,2804500,1218.9991431316043,8319751.472,7992.076341978866,6889416.58,1430334.892,1430334.892,2049491.0466,7.953188529623865,5998354,5762.1075888568685,6618.075485110471,7590707.58,7291.745994236311,20,78,109,83,73,74,79,73,67,78,74,82,62,64,1041,51083389,2699399.25,130.89089943266222,0.324,3223381.18,947.589888,237949.43,549669.15,318.85830000000004,337.284,51083.389,49.07145917387128,6160372.688,5917.745137367916,5541216.5334,5322.9745757925075,8801197,8454,2699399,2593,Town,87000,42193,604291,312500.62741464,179329,1374.0008568683957,0.31,9,311,107,49,2,158,0,7.961,8307,8647502
7700,WAYNE COUNTY,2900,2804530,1098.2746165517242,25084324.172,8649.76695586207,20474120.56,4610203.612,4610203.612,6090449.0112,3.577575108548793,17353589,5983.9962068965515,7060.041572413793,22557218.56,7778.351227586207,0,263,241,232,215,208,199,243,215,203,252,235,181,162,2900,164650129,7796670.5,810.6049242880482,0.317,16482650.55,2654.66192,665229.93,1684261.63,1261.5,919.3,164650.129,56.775906551724134,17947014.948,6188.6258441379305,16466769.5488,5678.196396137931,25921299,8938,7796670,2688,Town,85800,37706,2674018,833432.5661086,551503,1589.7253834482758,0.44,76,921,433,174,21,628,0.046,3.423,9439,27372390
7800,WEBSTER COUNTY,1739,2804560,1058.2754870615297,13644530.028,7846.193230592295,11469520.1,2175009.9280000003,2175009.9280000003,3408442.227,4.129660876600413,10287189,5915.577343300748,6595.468717653824,12623860.1,7259.264002300172,40,132,149,117,113,121,125,123,112,132,147,139,142,92,1739,77678926,4015421.15,421.0999527475888,0.239,4977047.02,1492.00559,391284.23,1034552.87,385.8841,415.621,77678.926,44.668732604945376,10448850.171999998,6008.539489361701,9215417.873,5299.262721679126,14059104,8084,4015421,2309,Rural,84000,45730,1355347,513915.6978712,353648,1250.7245129384703,0.22,10,613,291,84,9,384,0.039,4.067,8802,15306488
3112,WEST JASPER,1411,2804590,1892.489506378455,11627792.256499998,8240.816624025512,8963103.95,2664688.3065,3243860.676,2664688.3065,4.079538322179841,7552672,5352.708717221829,6352.306130403968,9869215.95,6994.483309709425,40,118,104,97,96,111,96,102,98,121,117,91,96,102,1411,115852167,5335260.850000001,345.87247099226977,0.241,3560080.1,1234.84358,317187.99,762010.96,448.9802,340.05100000000004,115852.167,82.10642593905033,6625355.273999999,4695.503383416017,7204527.643499999,5105.97281608788,13219165,9368,5335260,3781,Rural,83900,39537,1301474,385583.56042916,102635,1888.510493621545,0.32,0,365,225,72,9,306,0.04,3.98,8944,12620594
1321,WEST POINT CONS,2609,2800191,1904.607379494059,20734836.8169,7947.426913338444,15985432.47,4749404.3469,6134930.704,4749404.3469,6.36316804994253,13996944,5364.8692985818325,6127.0342928325035,17590386.47,6742.194890762744,62,189,206,189,159,151,184,172,180,241,218,242,183,166,2609,219104668,9719600.08,410.015888237238,0.314,12580623.9,2301.40556,592302.41,1428737.06,1087.4312,819.226,219104.668,83.98032502874665,11455455.766,4390.745789957838,12840982.123099998,4921.802270256802,23683993,9077,9719600,3725,Town,89900,31833,2071057,798645.83108916,381618,1820.392620505941,0.42,16,784,269,199,14,482,0.02,5.961,9040,23584878
7613,WESTERN LINE,1632,2804680,3717.447980698529,12650869.5455,7751.758299938726,9756432.65,2894436.8955,5024405.3719999995,2894436.8955,4.582993156425828,8168065,5004.941789215686,5978.206280637255,10720136.65,6568.711182598039,67,113,125,89,105,120,124,124,142,129,126,143,114,86,1632,179443049,8961731.27,356.09915710036967,0.28600000000000003,7532207.86,1428.52514,370714.92,1000714.73,725.9136,466.75200000000007,179443.049,109.95284865196078,5695731.278000001,3490.0314203431376,7825699.7545,4795.159163296568,17346734,10629,8961731,5491,Town,88300,37851,1028892,486436.98764036,38899,1773.5520193014706,0.44,21,571,198,48,4,250,0.041,3.875,8966,14631729
7900,WILKINSON COUNTY,891,2804710,1113.3809545454546,7551682.4195,8475.513377665544,5824372.85,1727309.5695,1917044.864,1727309.5695,1.3141336214878194,5232876,5873.037037037037,6536.894332210998,6397442.85,7180.070538720538,16,59,58,71,55,45,76,74,51,95,85,73,47,49,891,68465888,2720037.8,678.0132441868725,0.362,3755479.77,870.443243,202888.12,635310.73,416.7207,322.54200000000003,68465.888,76.84162514029181,4480397.986,5028.505034792368,4670133.280499999,5241.451493265992,7706211,8648,2720037,3052,Rural,70300,27313,726936,297007.43585424,233847,1938.6190454545456,0.47,5,267,92,39,0,131,0.068,1.165,9249,8240901
4911,WINONA-MONTG CONS,1144,2800196,1302.232874125874,9545634.842,8344.08640034965,7523309.25,2022325.592,2022325.592,2235580.3575,2.8113312805530732,6549279,5724.8942307692305,6576.319274475524,8279927.25,7237.698645104895,16,100,92,79,85,80,84,71,75,105,89,101,56,75,1144,72225914,3512742.77,406.9246509343933,0.313,6588468.59,1034.85556,261791.12,678335.13,496.0384,358.072,72225.914,63.13454020979022,6257601.658,5469.9315192307695,6044346.8925,5283.520010926573,10095925,8825,3512742,3070,Town,84800,39840,928138,343779.68954412,270631,1767.767125874126,0.43,14,280,134,92,7,233,0.054,2.65,9441,10800732
8220,YAZOO CITY,2029,2804770,644.3560985707245,15391855.186,7585.93158501725,13749087.71,1642767.476,1642767.476,4092374.2617,201.22958124722948,12508965,6165.088713652045,6776.287683587974,15156941.71,7470.153627402661,20,120,148,134,193,100,171,210,108,167,173,170,165,105,2029,58670267,2952057.44,10.083010596276017,0.439,7187346.48,1909.6,463043.04,1036587.67,1297.1397,890.731,58670.267,28.915853622474124,13514174.234,6660.509725973386,11064567.448299998,5453.212148003942,15201514,7492,2952057,1454,Town,70900,24688,1386466,620909.1189648,251512,809.6439014292755,0.64,0,717,169,98,9,276,0,180.516,9146,18556369
8200,YAZOO COUNTY,1320,2804800,3801.004926590909,10965946.966899998,8307.535580984848,8453993.469999999,2511953.4968999997,6535404.3440000005,2511953.4968999997,1.4471631241482514,6995746,5299.807575757576,6404.540507575756,9303531.47,7048.129901515151,55,97,79,73,97,73,90,96,92,102,112,126,91,111,1320,233407298,7529716.78,912.1293777969258,0.285,5294693.25,1151.67975,291943.85,770391.62,531.696,376.2,233407.298,176.82371060606062,2768127.1259999983,2097.0660045454533,6791577.973099999,5145.13482810606,14921374,11304,7529716,5704,Rural,109300,42070,1024058,400492.28901504,47938,1902.9950734090908,0.4,10,436,143,77,15,235,0.068,1.236,9354,12347662
