dist_id,district,total_enroll,model_8_total_funding,model_8_pp_funding,model_8_diff_total,model_8_diff_pp,model_8_state_share,model_8_state_share_pp,model_8_local_share_total,model_8_local_share_pp,model_8_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,direct_cert_pct,local_diff_pp,local_funding_28_mill,local_funding_27_pct,totalEnrollment,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,cte_pp_funding
6100,RANKIN COUNTY,18720,150929176.76,8062.456023504273,8408123.317200005,449.15188660256445,110178299.0348,5885.59289715812,40750877.7252,2176.863126346154,46621147.18799999,125424000,7718400,6557625,808690,15084715,540020,5203841.76,313560,4363040,0,0,32635242.8028,109885810.64,5869.9685170940165,120871269.64,6456.7985918803415,142521053.4428,7613.304136901708,1898.468997837058,-89.96247849038423,403,936,2588.976,2265.12,1920,783,71,0.1383,3201.664380192308,46621147.18799999,32635242.8028,18720,6512,1665040971,0.121,4271168.85,10032364.79,1665040.971,88.94449631410257,74250122.45199999,3966.35269508547,88236026.83719999,9818362,5436752.45771212,1682297,1743.3356198076922,0,0,0,22526.7428,258.3379914004914
2515,REIMAGINE PREP,600,5265784.600000001,8776.3076666666675,614124.635075789,1023.5410584596484,4293583.465075789,7155.972441792982,972201.1349242119,1620.3352248736865,972201.1349242119,4020000,56280,276375,0,332655,6700,703942.2,10050,98490,93947.40000000001,0,972201.134924212,3679458.83,6132.4313833333335,4063552.83,6772.58805,4651659.964924212,7752.766608207019,5012.340425531915,1433.0549048721375,5,30,350.21999999999997,240.6,14,33,0,0.5837,NA,972201.134924212,1097159.2641,514,147,34721469.10443614,0.401,117806,219727.83,34721.46910443614,57.869115174060234,3091351.695075788,5152.252825126314,2966393.5659,97075,202057.71121568,0,1620.3352248736865,0,0.23370000000000002,140.22,785.9380000000001,0
5620,RICHTON,597,4974434.232733117,8332.385649469208,566451.5267331172,948.8300280286721,4220527.736733117,7069.560698045422,753906.496,1262.8249514237857,753906.496,3999900,257280,293125,0,550405,0,265313.367,9999.75,140700,0,8116.115733117793,753906.496,3654076.21,6120.73067001675,4049860.21,6783.685443886097,4407982.706,7383.555621440536,2074.89898989899,745.4220264373278,0,29.85,131.9967,167.16000000000005,64,35,0,0.2211,1055.1750485762143,753906.496,1093462.2567,597,210,26925232,0.28,137206.6,73232.61,26925.232,45.10089112227806,3295953.7139999997,5520.860492462311,2956397.9533,344990,166920.11940296,0,1262.8249514237857,0.0016342319484802736,0,0,741.24151,0
7012,S. TIPPAH,2485,21533766.835,8665.499732394366,1530896.4169999994,616.0548961770637,18902714.187,7606.726030985915,2631052.648,1058.7737014084507,2631052.648,16649500,1523580,1691750,113900,3329230,191620,879593.085,41623.75,442200,0,0,2631052.648,17371817.77,6990.671134808853,19136082.770000003,7700.636929577466,20002870.418,8049.4448362173025,1142.9543147208124,317.91306233649493,143,124.25,437.6085,703.2550000000001,379,202,10,0.1761,1285.2262985915493,2631052.648,5166742.347900001,2485,660,93966166,0.28300000000000003,561682.19,1459615.58,93966.166,37.813346478873235,16505030.122000003,6641.863228169015,13969340.422100002,2653744,740471.62666052,350476,1058.7737014084507,0,0,0,3213.99505,531.0242424242424
6200,SCOTT COUNTY,3989,33918319.257,8502.96296239659,3442571.6889999993,863.0162168463266,30464044.489,7637.0129077463025,3454274.768,865.9500546502883,3454274.768,26726300,1688400,2353375,170850,4212625,511880,1814448.507,66815.75,586250,0,0,3454274.768,27021472.8,6773.996690899975,29795359.8,7469.3807470544,30475747.568,7639.946745550264,1953.6564245810055,755.1364552300531,382,199.45000000000002,902.7107,1081.019,420,281,15,0.2263,761.0499453497117,3454274.768,8044747.146000001,3989,875,123366956,0.271,908789.17,1977643.63,123366.956,30.92678766608173,26341085.032,6603.430692404112,21750612.654,2813807,1132778.74890376,437383,865.9500546502883,0,0,0,5062.43571,499.8662857142857
6920,SENATOBIA,1666,14394000.074000001,8639.855986794719,1336280.2020000014,802.0889567827144,11595465.202000001,6960.063146458584,2798534.872,1679.7928403361345,2798534.872,11162200,992940,854250,113900,1961090,32160,950684.574,27905.500000000004,259960,0,0,2798534.872,10259185,6157.974189675871,11284965,6773.688475390156,13057719.872,7837.767030012004,1768.9610027855156,989.5778070120898,24,83.30000000000001,472.9774,336.532,247,102,10,0.2839,2406.2071596638652,2798534.872,3046940.5500000003,1666,388,99947674,0.202,374688.54,959383.46,99947.674,59.99260144057623,8486430.128,5093.895635054022,8238024.449999999,1326033,482636.63574172,65615,1679.7928403361343,0,0,0,2148.35822,169.11082474226805
6400,SIMPSON COUNTY,3008,26651864.608,8860.327329787233,599280.324500002,199.2288312832443,19460694.496,6469.645776595745,7191170.112,2390.6815531914895,7191170.112,20153600,1330620,2026750,250580,3607950,67000,1965580.608,50384,807350,0,0,5972126.233499999,20080458.049999997,6675.684192154255,22118986.049999997,7353.386319813829,26052584.283499997,8661.098498503989,1937.5277310924366,1069.5467927395089,50,150.4,977.9008,878.3359999999999,331,242,22,0.3251,1715.5856936502662,7191170.112,5972126.233499999,3008,1205,256827504,0.292,695616.4,1648007.65,256827.504,85.38148404255318,14927815.937999995,4962.70476662234,16146859.816499997,2455121,919669.9437426,573531,1985.4143063497336,0,0,0,3977.89024,475.9593360995851
2505,SMILOW COLLEGIATE,575,4848974.25,8432.998695652173,355082.1972000003,617.5342560000008,3772743.8107551043,6561.293583921921,1076230.4392448957,1871.7051117302533,1076230.4392448957,3852500,148740,125625,0,274365,6700,630461.6249999999,9631.25,0,75316.375,0,1033482.4128,3460409.6399999997,6018.1037217391295,3827712.64,6656.891547826086,4493892.0528,7815.464439652173,3979.6346153846152,1392.6519323711311,5,28.75,313.66249999999997,230.575,37,15,0,0.5455,NA,1076230.4392448957,1033482.4128,569,0,38436801.40160342,0.401,128324.4,136250.24,38436.80140160342,66.84661113322335,2751482.200755104,4785.186436095833,2794230.2271999996,67424,193638.93826264,0,1797.3607179130431,0,0.1955,112.41250000000001,723.7275000000001,NA
2535,SMILOW PREP,600,5103403.399999999,8505.672333333332,358111.4754999997,596.8524591666646,4012041.425581186,6686.735709301976,1091361.9744188136,1818.936624031356,1091361.9744188136,4020000,64320,125625,56950,246895,6700,644968.8000000002,10050,100500,74289.60000000003,0,1090239.5745,3655052.35,6091.753916666667,4037924.35,6729.873916666666,4745291.9245,7908.819874166667,4447.638888888889,1380.3013238105214,5,30,320.88000000000005,240.6,16,15,5,0.5348,NA,1091361.9744188136,1090239.5745,577,150,38977213.37210049,0.401,130428.08,193326.27,38977.21337210049,64.96202228683414,2946562.3755811863,4910.937292635311,2947684.7755,86780,202057.71121568,0,1817.0659575,0,0.18480000000000008,110.88000000000005,761.702,0
6500,SMITH COUNTY,2443,20257087.520171925,8291.890102403571,721605.6439719237,295.3768497633737,15680340.968171924,6418.477678334803,4576746.552,1873.412424068768,4576746.552,16368100,546720,1281375,250580,2078675,6700,1113685.524,40920.25,416740,0,232266.74617192376,4474558.8162,15060923.06,6164.929619320508,16572440.06,6783.6430863692185,19535481.8762,7996.513252640198,1344.836012861736,704.1835938003771,5,122.15,554.0724,583.877,136,153,22,0.2268,775.4163666803111,4576746.552,4474558.8162,2443,622,163455234,0.239,570798.14,1338710.92,163455.234,66.90758657388457,11995693.508,4910.230662300451,12097881.2438,1660431,723516.8301424,293265,1831.583633319689,0.011598942571985278,0,0,2988.77922,471.4871382636656
6312,SOUTH DELTA,604,5851183.516769676,9687.389928426615,126683.19436967559,209.74038802926407,4271363.967241863,7071.794647751429,1579819.5495278125,2615.595280675186,2225227.816,4046800,245220,242875,56950,545045,0,790825.6560000001,10117.000000000002,98490,121970.55200000001,237935.30876967474,1310194.2023999998,4414306.12,7308.453841059602,4852571.119999999,8034.058145695363,5724500.3224,9477.649540397351,2960.2736842105264,1550.8261725641362,0,30.200000000000003,393.4456,301.396,61,29,5,0.6514,1963.804300662252,2225227.816,1310194.2023999998,604,147,79472422,0.499,137206.6,463844.52,79472.422,131.57685761589406,2627343.303999999,4349.90613245033,3542376.9175999993,263819,180659.9220398,169803,2169.195699337748,0.04238816812528784,0.3014,182.0456,837.7982400000001,1155.1224489795918
5412,SOUTH PANOLA,4313,36983800.608,8574.959565963367,5272699.473999999,1222.513209830744,31332921.164000005,7264.7626162763745,5650879.444,1310.1969496869929,5650879.444,28897100,1821060,2244500,170850,4236410,68340,2831337.858,72242.75,878370,0,0,5650879.444,26060221.69,6042.24940644563,28686094.69,6651.076904706701,31711101.134000003,7352.446356132623,2466.5625,1125.928509317691,51,215.65,1408.6258,1410.351,453,268,15,0.3266,1745.8030503130071,5650879.444,7745245.566300001,4313,1311,201817123,0.327,956005.07,2257017.62,201817.123,46.79274820310688,23035215.246,5340.879955019707,20940849.1237,2421020,1245325.91081956,576931,1310.1969496869929,0,0,0,5519.970240000001,440.06941266209003
5712,SOUTH PIKE,1557,13771871.038,8845.132330122029,1632588.7120000012,1048.5476634553625,10668485.186,6851.94938086063,3103385.852,1993.1829492614002,3103385.852,10431900,570840,728625,113900,1413365,0,1396727.091,26079.750000000004,403340,100459.197,0,2780312.526,9358969.8,6010.899036608863,10297453.8,6613.650481695568,12139282.326,7796.584666666667,1772.7615062761506,1333.1172599158629,0,77.85000000000001,694.8891,516.924,142,87,10,0.4463,1614.3143699421964,3103385.852,2780312.526,1557,602,110835209,0.332,352716.78,840693.02,110835.209,71.18510533076429,7194067.947999999,4620.467532434168,7517141.273999998,989675,470358.4380626,301940,1785.6856300578036,0,0.0963,149.9391,2055.5031400000003,501.5614617940199
5321,STARKVILLE OKTIBBEHA,4894,41828501.598,8546.894482631793,4975989.808299996,1016.7531279730265,30534806.166539997,6239.232972321209,11293695.43146,2307.6615103105846,13201235.824,32789800,1809000,2361750,113900,4284650,138020,3410467.098,81974.5,1123590,0,0,8433286.6797,28419225.11,5806.95241315897,31234395.11,6382.181264814058,36852511.7897,7530.141354658766,1834.0323450134765,1165.443437424139,103,244.70000000000002,1696.7498,1150.09,450,282,10,0.3467,4637.811058500204,13201235.824,8433286.6797,4894,1677,471472708,0.235,1106067.48,2818917.63,471472.708,96.33688353085412,18033159.286,3684.7485259501423,22801108.430299997,2923798,1433001.17863928,633622,1723.1889414997956,0,0,0,6243.05994,377.8306499701849
6600,STONE COUNTY,2518,21031720.626,8352.549891183478,1564918.8339999989,621.4927855440819,17317836.213999998,6877.615652899125,3713884.4119999995,1474.9342382843524,3713884.4119999995,16870600,791940,1080375,170850,2043165,26800,1445979.126,42176.5,603000,0,0,3713884.411999999,15752917.38,6256.122867355044,17355140.38,6892.430651310564,19466801.792,7731.0571056393965,2387.759530791789,1030.273839822817,20,125.9,719.3926,581.658,197,129,15,0.2857,1395.0657617156476,3713884.411999999,4685887.9026,2518,900,132638729,0.231,580147.82,1232146.56,132638.729,52.676222795869734,13641255.967999998,5417.496413026211,12669252.4774,1228939,704807.74965788,293713,1474.9342382843524,0,0,0,3139.0627799999997,326.34777777777776
6711,SUNFLOWER CONS,2929,27226317.919712067,9295.431177778104,3724178.4852120653,1271.4846313458738,21164691.775712065,7225.910473100739,6061626.143999999,2069.520704677364,6061626.143999999,19624300,735660,1926250,170850,2832760,0,3345158.1780000003,49060.75000000001,730300,428202.2260000002,216536.7657120682,5379517.0845,18122622.35,6187.307050187778,19924137.35,6802.36850460908,23502139.4345,8023.94654643223,2105.8855140186924,1472.681021267258,0,146.45000000000002,1664.2578,1772.0449999999998,183,230,15,0.5682,2403.360503755548,6061626.143999999,5379517.0845,2929,1090,216486648,0.605,656815.22,1791176.13,216486.648,73.91145373847729,13862511.205999998,4732.8477999317165,14544620.265499998,1931441,894237.301444,315043,1836.639496244452,0.008016975942065354,0.21820000000000006,639.1078000000002,4031.3106200000007,289.0302752293578
6900,TATE COUNTY,2014,17453857.78,8666.265034756703,1137846.5280000009,564.9684846077462,14054760.848000001,6978.530709036743,3399096.932,1687.7343257199602,3399096.932,13493800,868320,1130625,113900,2112845,99160,1222538.2799999998,33734.5,491780,0,0,3399096.932,12916914.32,6413.562224428997,14219880.32,7060.516544190666,16316011.252,8101.296550148957,2525.9639889196674,1031.4462378293663,74,100.7,608.228,398.772,216,135,10,0.302,1258.2656742800398,3399096.932,3839367.686400001,2014,734,121396319,0.198,465146.72,1114914.6,121396.319,60.27622591857001,10820783.388,5372.782218470706,10380512.6336,1200972,595183.79765752,362274,1687.7343257199602,0,0,0,2605.0534,493.56130790190736
7100,TISHOMINGO,2897,24318810.44,8394.480648947187,817868.266400002,282.3155907490509,18830080.088,6499.855052813255,5488730.352,1894.6255961339316,5488730.352,19409900,1394940,1474000,170850,3039790,107200,1030665.6900000001,48524.75,682730,0,0,5381087.493600001,18119854.68,6254.69612702796,19929953.68,6879.514559889541,23500942.1736,8112.165058198136,2319.918215613383,360.69833826202444,80,144.85,512.769,556.224,347,176,15,0.177,1643.5310688298237,5488730.352,5381087.493600001,2897,1019,196026084,0.192,668268.58,1702273.1,196026.084,67.66519986192613,14441223.328,4984.888963755609,14548866.1864,1791674,845710.76378772,617761,1857.4689311701763,0,0,0,3629.6731999999997,606.2423945044161
7200,TUNICA COUNTY,1671,15289046.730844771,9149.63897716623,2056789.150044771,1230.8732196557585,11161004.113516683,6679.2364533313485,4128042.6173280887,2470.4025238348827,5357212.643999999,11195700,317580,787250,113900,1218730,33500,1990035.675,27989.250000000004,352420,271495.72500000003,199176.0808447705,3026818.5408,10205439.04,6107.384225014961,11210439.04,6708.820490724117,13232257.5808,7918.765757510472,652.1803278688521,1517.7970647217892,25,83.55000000000001,990.0675,698.478,79,94,10,0.5925,6842.618467504488,5357212.643999999,3026818.5408,1671,526,191329023,0.418,370948.67,1090184.37,191329.023,114.4997145421903,5853226.396,3502.8284835427885,8183620.4992,1099381,487314.12962356,281292,1811.3815324955117,0.013199323272182624,0.24250000000000005,405.2175000000001,2252.2194999999997,534.7756653992395
4120,TUPELO,7132,60089676.548,8425.361265844083,6712221.032699995,941.1414796270328,43865463.88004,6150.513724066181,16224212.667960001,2274.8475417779027,17528233.996,47784400,2604960,3375125,558110,6538195,522600,4213150.5479999995,119461.00000000001,911870,0,0,12219424.1253,41158031.39,5770.896156758273,45257126.39,6345.643072069546,53377455.515300006,7484.219786217051,1872.823636363637,1012.6923798532775,390,356.6,2096.0948,1526.248,648,403,49,0.2939,3920.6763705412222,17528233.996,12219424.1253,7132,1361,626008357,0.214,1578927.68,3913684.71,626008.357,87.77458735277621,27728892.394,3887.954626191812,33037702.2647,4478089,2090451.31658992,599098,1713.3236294587775,0,0,0,8968.60844,440.1895664952241
5131,UNION CITY,927,8242635.202,8891.731609492988,477796.61199999973,515.4224509169362,7541989.242,8135.910724919094,700645.96,755.8208845738942,700645.96,6210900,623100,628125,113900,1365125,0,442712.952,15527.25,208370,0,0,700645.96,7064192.63,7620.488274002158,7790302.63,8403.778457389428,7764838.59,8376.309158576052,2265.1541666666662,773.0170114538043,0,46.35,220.2552,253.99799999999996,155,75,10,0.2376,984.1791154261058,700645.96,2103381.7101000003,927,311,25023070,0.27399999999999997,212004.06,534444.57,25023.07,26.993603020496224,7089656.67,7647.957572815534,5686920.9199,821488,272451.93553884,135974,755.8208845738942,0,0,0,1230.24406,437.2154340836013
7300,UNION COUNTY,2980,24417174.48,8193.682711409396,2111816.670000002,708.6633120805363,21542004,7228.860402684564,2875170.48,964.8223087248322,2875170.48,19966000,1362780,1189250,239190,2791220,36180,1033839.4799999999,49915,540020,0,0,2875170.48,19430187.33,6520.197090604026,21417917.33,7187.220580536912,22305357.81,7485.019399328859,1725.6334661354585,327.114540697582,27,149,514.348,563.2199999999999,339,142,21,0.1726,1604.177691275168,2875170.48,5782837.6791,2980,806,102684660,0.18899999999999997,675280.84,1460062.49,102684.66,34.45793959731544,18542746.85,6222.39827181208,15635079.6509,1924952,865588.77022128,97769,964.8223087248322,0,0,0,3644.3543999999997,121.3014888337469
7500,VICKSBURG WARREN,6862,59600158.467999995,8685.537520839405,5390405.525699988,785.5443785630996,43508115.68164,6340.4423902127655,16092042.78636,2345.0951306266393,17506014.26,45975400,2524560,2202625,261970,4989155,101840,6203920.476,114938.50000000001,1756070,458834.492,0,12411175.4523,41798577.49,6091.3112051879925,45967316.49,6698.821989215972,54209752.94230001,7899.993142276306,769.0700218818383,1351.280748894868,76,343.1,3086.5276,2291.908,628,263,23,0.4498,3986.3180629116873,17506014.26,12411175.4523,6862,2621,625214795,0.33399999999999996,1524232.04,4002969.45,625214.795,91.11261949868845,28461302.23,4147.668643252696,33556141.0377,4286225,2033155.14918732,632074,1808.681937088313,0,0.0998,684.8276,8895.546040000001,241.1575734452499
0618,W. BOLIVAR CONS,938,8974560.973636987,9567.762232022375,-828151.1946630124,-882.890399427517,6551429.510755001,6984.4664293763335,2423131.4628819865,2583.295802646041,2755138.6799999997,6284600,438180,376875,113900,928955,6700,1113128.352,15711.500000000002,184920,151081.78400000007,289464.337636987,2246383.8783,7556328.29,8055.787089552239,8319940.29,8869.87237739872,9802712.1683,10450.652631449891,1638.2621951219517,1519.0846263718427,5,46.900000000000006,553.7952,476.504,109,45,10,0.5904,2149.1344581023454,2755138.6799999997,2246383.8783,938,276,98397810,0.508,218315.09,693971.2,98397.81,104.90171641791044,5564801.61,5932.624317697228,6073556.4117,660280,271866.57752148,178822,2394.8655418976546,0.0333288562889615,0.24040000000000006,225.49520000000007,1296.2830800000002,647.9057971014493
6812,W. TALLAHATCHIE,513,4751579.753334526,9262.338700457165,-962661.2223654743,-1876.5325972036553,3468653.2199342037,6761.50725133373,1282926.533400322,2500.831449123435,2144998.688,3437100,213060,242875,113900,569835,0,458440.398,8592.75,99830,32514.966000000004,145266.6393345257,1310706.0657000002,4403534.91,8583.888713450293,4854466.91,9462.898460038989,5714240.9757,11138.87129766082,791.326086956522,1299.9378131895942,0,25.650000000000002,228.0798,237.006,53,29,10,0.4446,2208.0174157894735,2144998.688,1310706.0657000002,513,149,76607096,0.462,126688.2,353378.71,76607.096,149.3315711500975,2709468.222,5281.614467836257,3543760.8443,497033,161950.84155528,15745,2554.9825842105265,0.03153642310875823,0.09460000000000002,48.52980000000001,687.50942,105.67114093959732
7400,WALTHALL COUNTY,1684,14561034.896824878,8646.695306903133,263350.66282487847,156.3840040527757,11412867.132824877,6777.237014741613,3148167.764,1869.4582921615201,3148167.764,11282800,635160,804000,113900,1553060,28140,1126813.2359999998,28207,422100,0,119914.66082487802,3148167.764,11149516.47,6620.853010688837,12275295.47,7289.367856294537,14297684.234,8490.311302850358,1378.965909090909,1129.2617877784587,21,84.2,560.6035999999999,559.0880000000001,158,96,10,0.3329,1485.54170783848,3148167.764,3314329.7769000004,1684,630,112434563,0.332,391284.23,963049.24,112434.563,66.76636757719714,9127127.706,5419.909564133017,8960965.6931,1189013,493745.01242896,397528,1869.45829216152,0.008303695202671673,0,0,2155.3910800000003,630.9968253968254
8113,WATER VALLEY,1041,8826981.933,8479.329426512968,507230.4610000001,487.2530845341016,7396647.041,7105.328569644573,1430334.892,1374.0008568683957,1430334.892,6974700,410040,469000,56950,935990,16080,640905.1830000001,17436.75,241870,0,0,1430334.892,6889416.58,6618.075485110471,7590707.58,7291.745994236311,8319751.472,7992.076341978866,2034.9631901840485,1029.9388649608936,12,52.050000000000004,318.85830000000004,337.284,102,56,5,0.3063,1218.9991431316043,1430334.892,2049491.0466,1041,361,51083389,0.324,237949.43,549669.15,51083.389,49.07145917387128,6160372.688,5917.745137367916,5541216.5334,604291,312500.62741464,179329,1374.0008568683957,0,0,0,1317.45999,496.7562326869806
7700,WAYNE COUNTY,2900,26686851.616381768,9202.362626338541,1602527.4443817697,552.5956704764722,22076648.00438177,7612.637242890265,4610203.612,1589.7253834482758,4610203.612,19430000,1825080,1323250,261970,3410300,83080,2535615,48575,639850,165155.00000000006,374276.61638176744,4610203.612,20474120.56,7060.041572413793,22557218.56,7778.351227586207,25084324.172,8649.76695586207,1159.4992125984254,1349.332091867935,62,145,1261.5,919.3,454,158,23,0.435,1098.2746165517242,4610203.612,6090449.0112,2900,955,164650129,0.317,665229.93,1684261.63,164650.129,56.775906551724134,17947014.948,6188.6258441379305,16466769.5488,2674018,833432.5661086,551503,1589.7253834482758,0.01422424891451207,0.08500000000000002,246.50000000000006,3927.25,577.4900523560209
7800,WEBSTER COUNTY,1739,14853843.647759315,8541.6007175154191,1209313.6197593138,695.4074869231245,12678833.719759315,7290.87620457695,2175009.9280000003,1250.7245129384705,2175009.9280000003,11651300,980880,711875,113900,1806655,14740,775627.041,29128.25,448230,0,128163.35675931515,2175009.9280000003,11469520.1,6595.468717653824,12623860.1,7259.264002300172,13644530.028,7846.193230592295,1331.29203539823,678.2123003482134,11,86.95,385.8841,415.621,244,85,10,0.2219,1058.2754870615297,2175009.9280000003,3408442.227,1739,669,77678926,0.239,391284.23,1034552.87,77678.926,44.668732604945376,10448850.171999998,6008.539489361701,9215417.873,1355347,513915.6978712,353648,1250.7245129384703,0.008703391233995869,0,0,2197.8627300000003,528.6218236173393
3112,WEST JASPER,1411,12470019.31518311,8837.717445204189,842227.0586831123,596.9008211786768,9226158.639183111,6538.737518910781,3243860.676,2298.979926293409,3243860.676,9453700,892440,636500,170850,1699790,20100,902450.202,23634.25,256610,0,113734.86318311059,2664688.3065,8963103.95,6352.306130403968,9869215.95,6994.483309709425,11627792.256499998,8240.816624025512,1272.5750798722047,1151.2014150531359,15,70.55,448.9802,340.05100000000004,222,76,15,0.3182,1892.489506378455,3243860.676,2664688.3065,1411,383,115852167,0.241,317187.99,762010.96,115852.167,82.10642593905033,6625355.273999999,4695.503383416017,7204527.643499999,1301474,385583.56042916,102635,1888.510493621545,0.009204616778201587,0,0,1844.22156,267.97650130548305
1321,WEST POINT CONS,2609,23118550.866,8861.077372939824,2383714.0491000004,913.6504596013801,16983620.162,6509.628272134918,6134930.704,2351.4491008049063,6134930.704,17480300,952740,1549375,193630,2695745,16080,2185736.712,43700.75000000001,580220,116768.40400000005,0,4749404.3469,15985432.47,6127.0342928325035,17590386.47,6742.194890762744,20734836.8169,7947.426913338444,1422.9794988610483,1275.5665654165887,12,130.45000000000002,1087.4312,819.226,237,185,17,0.4168,1904.607379494059,6134930.704,4749404.3469,2609,866,219104668,0.314,592302.41,1428737.06,219104.668,83.98032502874665,11455455.766,4390.745789957838,12840982.123099998,2071057,798645.83108916,381618,1820.392620505941,0,0.06680000000000003,174.28120000000007,3450.52998,440.6674364896074
7613,WESTERN LINE,1632,14296369.714187844,8760.030462124903,1645500.1686878446,1008.2721621861774,10436349.891357126,6394.82223735118,3860019.822830718,2365.2082247737244,5024405.3719999995,10934400,747720,418750,170850,1337320,0,1459086.336,27336.000000000004,375200,103658.112,59369.26618784552,2894436.8955,9756432.65,5978.206280637255,10720136.65,6568.711182598039,12650869.5455,7751.758299938726,1228.796812749004,1339.8968532338283,0,81.60000000000001,725.9136,466.75200000000007,186,50,15,0.4448,3717.447980698529,5024405.3719999995,2894436.8955,1632,560,179443049,0.28600000000000003,370714.92,1000714.73,179443.049,109.95284865196078,5695731.278000001,3490.0314203431376,7825699.7545,1028892,486436.98764036,38899,1773.5520193014706,0.00417006843574172,0.0948,154.71359999999999,2124.9254399999995,69.4625
7900,WILKINSON COUNTY,891,8209775.590932851,9214.114019004322,658093.1714328509,738.6006413387786,6292730.726932851,7062.5485150761515,1917044.864,2151.5655039281705,1917044.864,5969700,381900,410375,0,792275,6700,837608.6070000001,14924.250000000002,226460,70263.36900000002,291844.3649328513,1727309.5695,5824372.85,6536.894332210998,6397442.85,7180.070538720538,7551682.4195,8475.513377665544,453.74305555555566,1297.2745801822662,5,44.550000000000004,416.7207,322.54200000000003,95,49,0,0.4677,1113.3809545454546,1917044.864,1727309.5695,891,338,68465888,0.362,202888.12,635310.73,68465.888,76.84162514029181,4480397.986,5028.505034792368,4670133.280499999,726936,297007.43585424,233847,1938.6190454545456,0.03685866378512181,0.11770000000000003,104.87070000000003,1181.7807799999998,691.8550295857988
4911,WINONA-MONTG CONS,1144,10559473.877500828,9230.309333479745,1013839.0355008282,886.222933130095,8537148.285500828,7462.542207605619,2022325.5920000002,1767.7671258741261,2022325.5920000002,7664800,526620,678375,170850,1375845,0,997037.184,19162,212390,64077.728,226161.96550082715,2022325.592,7523309.25,6576.319274475524,8279927.25,7237.698645104895,9545634.842,8344.08640034965,1972.2775330396476,1316.9494427364493,0,57.2,496.0384,358.072,131,81,15,0.4336,1302.232874125874,2022325.592,2235580.3575,1144,317,72225914,0.313,261791.12,678335.13,72225.914,63.13454020979022,6257601.658,5469.9315192307695,6044346.8925,928138,343779.68954412,270631,1767.767125874126,0.02188668719446927,0.08360000000000001,95.6384,1542.2853599999999,853.7255520504732
8220,YAZOO CITY,2029,18602639.645999998,9168.378337111877,3210784.459999997,1582.4467520946273,16959872.169999998,8358.734435682602,1642767.476,809.6439014292755,1642767.476,13594300,687420,737000,113900,1538320,0,2607250.797,33985.75,435500,393283.099,0,1642767.476,13749087.71,6776.287683587974,15156941.71,7470.153627402661,15391855.186,7585.93158501725,564.5130111524168,1531.324404021556,0,101.45,1297.1397,890.731,171,88,10,0.6393,644.3560985707245,1642767.476,4092374.2617,2029,650,58670267,0.439,463043.04,1036587.67,58670.267,28.915853622474124,13514174.234,6660.509725973386,11064567.448299998,1386466,620909.1189648,251512,809.6439014292755,0,0.2893,586.9897,2776.51338,386.94153846153847
8200,YAZOO COUNTY,1320,11964153.338222165,9063.752528956185,998206.3713221662,756.2169479713375,8733831.93690218,6616.539346138015,3230321.401319985,2447.2131828181705,6535404.3440000005,8844000,498480,711875,159460,1369815,17420,1068708.96,22110,184920,46696.32000000001,410483.0582221639,2511953.4968999997,8453993.469999999,6404.540507575756,9303531.47,7048.129901515151,10965946.966899998,8307.535580984848,1550.479820627802,1256.7645251891304,13,66,531.696,376.2,124,85,14,0.4028,3801.004926590909,6535404.3440000005,2511953.4968999997,1320,276,233407298,0.285,291943.85,770391.62,233407.298,176.82371060606062,2768127.1259999983,2097.0660045454533,6791577.973099999,1024058,400492.28901504,47938,1902.9950734090908,0.03552836875851748,0.052800000000000014,69.69600000000001,1724.4283999999998,173.68840579710144
