dist_id,district,total_enroll,model_7_total_funding,model_7_pp_funding,model_7_diff_total,model_7_diff_pp,model_7_state_share,model_7_state_share_pp,model_7_local_share_total,model_7_local_share_pp,model_7_local_mills_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,conc_pov_funding,sparsity_funding,local_share_expected_total,maep_rev_fy24,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,maep_expected_local_total,maep_expected_local_pp,sped_pp_diff,ed_pp_diff,ell_enroll,gifted_enroll,econ_dis_enroll,stpov_enroll,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,direct_cert_pct,model_9_state_diff_pp,model_9_state_share_pp,model_9_diff_pp,model_9_pp_funding,model_9_local_share_total,model_9_diff_total,local_funding_28_mill,local_funding_27_pct,totalEnrollment,vocational_enroll,assessed_value,stpov_rate,ada_addon_fy24,teacher_addon_fy24,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,sparsity_weighted_enroll,model_9_total_funding,model_9_local_mills_total,model_9_local_pct_total,model_9_local_share_pp,model_9_state_share,model_9_local_diff_total,model_9_local_diff_pp,sped_model_9_pp,ed_model_9_pp,cte_pp_funding,cte_model_9_pp
4800,MONROE COUNTY,2119,18226359.2079922,8601.396511558376,428586.4179922007,202.25880855837568,14503179.3559922,6844.350805093062,3723179.852,1757.0457064653137,3723179.852,13455650,1002030,1039812.5,161925,2203767.5,6350,585724.4445,33639.125,804862.5,0,1136365.6384922015,3723179.852,14074592.94,6642.091996,15484093.94,7307.264719,17797772.79,8399.137703,982.3435207823959,-126.79422207723815,5,105.95,307.4669,326.326,263,131,15,0.1451,198.8371431027008,6840.929139102701,198.83714256801431,8597.974845568015,3723179.852,421335.90775862336,3723179.852,4180705.364,2119,845,132970709,0.154,490390.86,1320409.08,132970.709,62.75163237,11760914.09,5550.219013,11303388.58,1801989,624709.4709,515714,1757.045706,0.06649304073,0,0,2691.33757,18219108.697758622,3723179.852,4919159.348394829,1757.0457064653135,14495928.845758624,-1857001.568,-876.3575120339783,5685.171149144254,2010,610.312426035503,670
3020,MOSS POINT,1569,13888660.945,8851.919021669853,-1461615.8149999995,-931.5588373301471,10138722.48985,6461.900885818993,3749938.4551500003,2390.0181358508607,4780407.772,9963150,487680,889000,53975,1430655,88900,1590118.74,24907.875,609600,181329.33000000007,0,3517914.351,11832362.41,7541.339968,13029312.41,8304.21441,15350276.76,9783.477859,602.2040816326526,1352.0056495205508,70,78.45,834.708,465.993,128,112,5,0.532,-823.0240255525814,6718.315942447419,-580.3053350994269,9203.172523900574,3898739.9763,-910499.0700000004,4780407.772,3517914.351,1569,640,170728849,0.297,362300.21,1055633.2,170728.849,108.813798,8248904.638,5257.428068,9511398.059,1283115,461588.8083,330910,2242.137891,0,0.18200000000000005,285.5580000000001,2187.1907,14439777.69,4780407.772,3898739.9763,2484.856581453155,10541037.7137,-5918528.9437,-3772.166312109624,6161.265306122449,2010,517.046875,670
617,N. BOLIVAR CONS,780,7497784.582093359,9612.544336017127,-43165.707906641066,-55.34065098287283,6481130.202093359,8309.141284735077,1016654.38,1303.4030512820514,1016654.38,4953000,274320,285750,53975,614045,6350,891985.77,12382.5,326707.5,123973.59,569340.2220933593,1016654.38,6524295.91,8364.481936,7192635.91,9221.32809,7540950.29,9667.884987,1427.061946902655,1378.6949149356947,5,39,468.234,471.9,72,36,5,0.6003,-53.93091821030248,8310.551017789698,-53.93091792824998,9613.95406907175,1016654.38,-42066.11612403579,1016654.38,1942011.696,780,343,36309085,0.605,181851.33,527345.58,36309.085,46.55010897,6175981.53,7917.925038,5250624.214,452787,246433.9352,232073,1303.403051,0.08217432261999999,0.25029999999999997,195.23399999999998,1091.0936000000002,7498884.173875964,1016654.38,2024698.7269465104,1303.4030512820514,6482229.793875964,-1253221.83,-1606.694653846154,5733.5398230088495,2010,676.5976676384839,670
7011,N. TIPPAH,1286,11046526.920484599,8589.834308308396,1011853.9604845978,786.8226723083962,9713850.0364846,7553.538131014463,1332676.884,1036.2961772939348,1332676.884,8166100,918210,515937.5,53975,1488122.5,0,434599.842,20415.25,370522.5,0,566766.8284845982,1332676.884,8701996.08,6766.715459,9588523.08,7456.083266,10034672.96,7803.011636,1906.9887459807073,246.89265456981002,0,64.3,228.1364,330.502,241,65,5,0.1774,813.5864361121494,7580.301895112149,813.5864364060844,8616.598072406085,1332676.884,1046272.1611142232,1332676.884,2588901.232,1286,389,47595603,0.257,292645.07,695852.01,47595.603,37.01057776,8255846.196,6419.787089,6999621.848,895049,378274.6406,59502,1036.296177,0.05408204229,0,0,1650.3559199999997,11080945.121114224,1332676.884,2991855.1827008408,1036.2961772939348,9748268.237114225,-1953051.846,-1518.7028351477447,5048.697749196142,2010,152.96143958868893,670
130,"NATCHEZ-ADAMS",2842,26025269.678960867,9157.378493652663,2956831.6589608677,1040.4052276526627,18998446.865641434,6684.886300366444,7026822.813319434,2472.492193286219,8975601.04,18046700,1207770,1492250,161925,2861945,16510,2554329.918,45116.75,842010,219808.80600000007,1438849.2049608652,5282505.572,17785932.45,6258.245056,19564835.45,6884.178554,23068438.02,8116.973266,1149.707692307692,1288.2283779849226,13,142.1,1340.8556,1008.91,317,188,15,0.4718,451.08813913153426,6709.333195131534,1073.8941245911435,9190.867390591144,7052520.183496209,3052007.1040600315,8975601.04,5282505.572,2842,884,320557180,0.355,654711.54,1653340.91,320557.18,112.7928149,10589234.41,3725.979736,14282329.88,2264097,827001.6833,271731,1858.72821,0.05852211006,0.12180000000000002,346.15560000000005,3871.87724,26120445.12406003,8975601.04,7052520.183496209,2481.5341954596092,19067924.94056382,-7708828.506503791,-2712.46604732716,5807.096153846154,2010,307.38800904977376,670
5000,NESHOBA COUNTY,3038,26618500.629011236,8761.85010829863,880149.4290112369,289.71343929862996,23119863.389011234,7610.224947008306,3498637.24,1151.6251612903227,3498637.24,19291300,1497330,1127125,226695,2851150,6350,1636095.153,48228.25,1219200,0,1566177.2260112364,3498637.24,22239713.96,7320.511508,24551399.96,8081.435142,25738351.2,8472.136669,405.71043165467563,852.8953545154839,5,151.9,858.8426,853.678,393,142,21,0.2827,280.2927939920737,7600.804301992073,280.29279428239533,8752.429463282395,3498637.24,851529.5094519183,3498637.24,6628877.989,3038,1280,124951330,0.281,692577.75,1433615.21,124951.33,41.12947005,21052762.72,6929.80998,17922521.97,2625575,903592.2892,304320,1151.625161,0.06251624653,0,0,3945.2477799999997,26589880.70945192,3498637.24,7179267.791552018,1151.6251612903227,23091243.46945192,-2346520.58,-772.3899210006582,5410.6115107913665,2010,237.75,670
4111,NETTLETON,1112,9103547.469155038,8186.643407513523,314481.81115503795,282.8073845135232,7848502.601155038,7058.005936290502,1255044.868,1128.6374712230215,1255044.868,7061200,483870,460375,53975,998220,13970,561577.236,17653,391477.5,0,59449.73315503741,1255044.868,7534020.79,6775.198552,8295780.79,7460.234523,8789065.658,7903.836023,1379.105263157895,752.7011739156394,11,55.6,294.7912,246.864,127,58,5,0.2651,553.8135379280584,7329.012089928058,553.8135381510801,8457.64956115108,1255044.868,615840.654000001,1255044.868,2239860.813,1112,411,44823031,0.222,258518.73,647574.06,44823.031,40.30848112,7040735.922,6331.597052,6055919.977,736190,339687.5537,96437,1128.637471,0.006573318300000004,0,0,1424.26736,9404906.312,1255044.868,2539324.7042400003,1128.6374712230215,8149861.444000001,-1236921.402,-1112.33939028777,5543.368421052632,2010,234.63990267639903,670
7320,NEW ALBANY,2114,17309924.867,8188.233144276253,682342.1169999987,322.77299627625325,14303816.895,6766.233157521287,3006107.972,1421.9999867549668,3006107.972,13423900,971550,976312.5,53975,2001837.5,241300,886380.117,33559.75,722947.5,0,0,3006107.972,13621474.78,6443.460161,15000366.78,7095.726954,16627582.75,7865.460148,826.2127937336818,577.4593878158935,190,105.7,465.2914,475.65,255,123,5,0.2201,653.8162070227072,7097.276368022707,653.8162067776739,8519.276354777674,3006107.972,1382167.4640000015,3006107.972,4050099.031,2114,759,107360999,0.225,482677.38,1141325.4,107360.999,50.78571381,11994258.81,5673.726967,10950267.75,1685398,617693.23,414684,1421.999987,0,0,0,2725.9724199999996,18009750.214,3006107.972,4862632.55778,1421.9999867549668,15003642.242000002,-5082009.258,-2403.977889309366,5514.817232375979,2010,546.3557312252965,670
5100,NEWTON COUNTY,1688,14457011.764089672,8564.580428963076,908916.7140896711,538.457768963076,12394501.384089671,7342.714090100516,2062510.3800000001,1221.8663388625594,2062510.3800000001,10718800,426720,1008062.5,107950,1542732.5,0,628336.056,26797,490537.5,0,1049808.708089672,2062510.38,11485584.67,6804.256321,12654967.67,7497.018762,13548095.05,8026.12266,1090.030120481927,395.6461066011145,0,84.4,329.8352,396.68,112,127,10,0.1954,569.1821959752097,7373.4385169752095,569.1821958377686,8595.304855837769,2062510.38,960779.5466541536,2062510.38,3416841.271,1688,515,73661085,0.235,386375.64,924635.03,73661.085,43.63808353,10592457.29,6275.1524230000005,9238126.399,1271315,497838.0433,194110,1221.866339,0.07830184294999999,0,0,2111.3705600000003,14508874.596654154,2062510.38,3917396.1410966218,1221.8663388625594,12446364.216654154,-2439407.2199999997,-1445.1464573459714,6537.208835341366,2010,376.9126213592233,670
5130,NEWTON MUNICIPAL,816,7439009.941508559,9116.433751848725,475433.9775085589,582.6396778487251,5430477.257301248,6654.996638849569,2008532.684207311,2461.4371129991555,2037048.356,5181600,262890,476250,161925,901065,0,648995.4,12954.000000000002,235267.5,34975.80000000001,424152.2415085588,1593802.764,5369773.2,6580.604412,5902973.2,7234.035784,6963575.964,8533.794074,1747.9027777777774,1183.3566038511212,0,40.800000000000004,340.68,283.152,69,60,15,0.4175,100.80612361106888,6681.410535611069,618.8230980699573,9152.617172069957,2016504.6153504532,504959.64840908535,2037048.356,1593802.764,816,247,72751727,0.347,185357.46,545151.74,72751.727,89.15652819,3865924.844,4737.652995,4309170.436,649367,245849.4722,167684,1953.189662,0.06046483901,0.0675,55.080000000000005,1104.7019999999998,7468535.612409085,2037048.356,2016504.6153504532,2471.2066364588886,5452030.997058632,-1530799.834649547,-1875.9801895215037,6602.291666666667,2010,678.8825910931174,670
5411,NORTH PANOLA,1219,11305888.789157225,9274.724191269257,1647380.1631572247,1351.4193302692574,8850751.993157225,7260.66611415687,2455136.796,2014.0580771123873,2455136.796,7740650,342900,603250,53975,1000125,6350,1151576.5005,19351.625,445770,112936.08350000002,829129.5801572247,2209869.346,7448639.28,6110.450599,8184701.28,6714.275045,9658508.626,7923.304861,598.812865497076,1299.0647652009811,5,60.95,604.5021,498.571,90,76,5,0.4959,1165.0425351677986,7275.493134167798,1366.2463502801866,9289.551211280186,2455136.796,1665454.3005505465,2455136.796,2209869.346,1219,468,87683457,0.409,277685.58,766625.7,87683.457,71.93064561,5729564.484,4700.216968,5974831.934,897728,366289.1219,287541,1812.854262,0.07913989084,0.14590000000000003,177.85210000000004,1649.8833399999999,11323962.926550549,2455136.796,3057469.990168648,2014.0580771123873,8868826.130550547,-2215172.614,-1817.204769483183,6171.0526315789475,2010,614.4038461538462,670
5711,NORTH PIKE,2245,18347922.41,8172.793946547884,652431.3999999985,290.6153225478838,15979364.19,7117.756877505568,2368558.22,1055.0370690423163,2368558.22,14255750,1074420,904875,107950,2087245,0,1371118.035,35639.375,598170,0,0,2368558.22,15326932.79,6827.141555,16901632.79,7528.566944,17695491.01,7882.178624,823.4113300492609,1003.7381563243749,0,112.25,719.747,594.925,282,114,10,0.3206,647.3738124832962,7474.515367483296,647.3738125256114,8529.552436525611,2368558.22,1453354.2099999972,2368558.22,4563440.853,2245,628,84591365,0.265,517504.94,1108270.85,84591.365,37.67989532,14533074.57,6473.529875,12338191.94,1752940,648680.5082,289277,1055.037069,0,0,0,2889.4366,19148845.22,2368558.22,5170188.2094,1055.0370690423165,16780287,-3204633.82,-1427.4538173719377,5424.35960591133,2010,460.63216560509557,670
5200,NOXUBEE COUNTY,1397,13390657.401322091,9585.295204954968,2271019.3713220917,1625.6402059549673,11141447.83732209,7975.266884267781,2249209.5640000002,1610.028320687187,2249209.5640000002,8870950,316230,682625,161925,1160780,34290,1486061.544,22177.375000000004,415290,184870.59800000003,1216237.8843220929,2249209.564,8870428.47,6349.626679,9783962.47,7003.552233,11119638.03,7959.654999,826.788043478261,1383.7343787495925,27,69.85000000000001,780.0848,544.83,83,86,15,0.5584,1675.3471170522753,8024.973796052275,1675.3471177394622,9635.002116739464,2249209.564,2340459.927085031,2249209.564,2641669.867,1397,436,80328913,0.39,314383.08,607567.39,80328.913,57.50101145,7534752.906,5393.523913,7142292.603,1008651,406631.3879,178319,1610.028321,0.09990109858,0.20840000000000003,291.13480000000004,1917.23142,13460097.95708503,2249209.564,3634226.4484129585,1610.028320687187,11210888.393085027,-1981645.296,-1418.5005697924123,6656.304347826087,2010,408.98853211009174,670
3021,OCEAN SPRINGS,5861,46252416.893,7891.557224535062,854144.7430000007,145.73361953506264,36696464.837,6261.126912984132,9555952.056,1630.43031155093,9555952.056,37217350,2091690,3000375,604520,5696585,134620,1335358.518,93043.375,1775460,0,0,9555952.056,35842320.09,6115.393293,39463825.09,6733.292116,45398272.15,7745.823605,1957.625635808749,-557.9972027557023,106,293.05,700.9756,650.571,549,378,56,0.1196,474.1597952102029,6589.553088210203,474.1597947611335,8219.983399761133,9555952.056,2779050.5560000017,9555952.056,10655232.77,5861,1864,341284002,0.111,1360846.33,2971475.76,341284.002,58.22965398,29907873.03,5102.861804,28808592.32,3772239,1726500.942,666214,1630.430312,0,0,0,7283.845179999999,48177322.706,9555952.056,13007877.13062,1630.43031155093,38621370.65,-12498547.314,-2132.493996587613,6114.5167853509665,2010,357.4109442060086,670
921,OKOLONA,511,4831155.456481172,9454.315961802684,112089.2204811722,219.35268180268395,4044748.2404811718,7915.358591939671,786407.216,1538.9573698630138,786407.216,3244850,201930,325437.5,53975,581342.5,0,414691.83,8112.125,215265,24660.860000000004,342233.1414811712,786407.216,3932659.02,7696.00591,4326340.02,8466.418826,4719066.236,9234.96328,1591.772727272727,1205.3497248330164,0,25.55,217.686,160.965,53,41,5,0.426,216.1760442484183,7912.181954248418,216.17604411143293,9451.139324111433,786407.216,110465.9586209422,786407.216,1168111.805,511,226,28085972,0.315,118974.71,388343.31,28085.972,54.96276321,3539932.804,6927.461456,3158228.215,423757,152304.0698,245521,1538.95737,0.07623948856,0.07600000000000001,38.836000000000006,706.9168999999999,4829532.194620942,786407.216,1303973.6925476545,1538.9573698630138,4043124.9786209418,-1001834.074,-1960.536348336595,6195.80808080808,2010,1086.3761061946902,670
3620,OXFORD,4766,37209179.963,7807.213588543852,3423620.1330000013,718.3424525438522,27162701.372989997,5699.265919637011,10046478.59001,2107.94766890684,17257134.832,30264100,1760220,1516062.5,259080,3535362.5,477520,1571614.713,75660.25,1284922.5,0,0,7737939.744,26047620.09,5465.300061,28659036.09,6013.226204,33785559.83,7088.871136,1932.8175775480063,229.31803432410334,376,238.3,824.9946,729.198,462,191,24,0.1731,478.8795847364663,5944.179645736466,1053.840707474612,8142.711843474612,10478204.45442,5022604.816,17257134.83,7737939.744,4766,1349,616326244,0.153,1053475.51,2272725.58,616326.244,129.3172984,11401901.26,2392.34185,20921096.35,2226845,1382428.573,478640,1623.571075,0,0,0,5859.71338,38808164.646,17257134.832,10478204.45442,2198.5321977381454,28329960.19158,-28284383.10558,-5934.6166818254305,5509.93353028065,2010,354.81097108969607,670
3022,PASCAGOULA,6565,54147203.745000005,8247.860433358721,2240391.295000002,341.2629543587209,39527458.73385,6020.9381163518665,14619745.011150002,2226.922317006855,28618271.808000002,41687750,1748790,3032125,593725,5374640,772160,4454752.965,104219.375,1727835,25846.40500000016,0,11869954.18,40036858.27,6098.531343,43962793.27,6696.541244,51906812.45,7906.597479,1200.5714285714284,1082.0592186372787,608,328.25,2338.453,1700.335,459,382,55,0.3562,186.69696799771555,6285.228310997715,703.304316887281,8609.901795887281,15261481.4283,4617192.839999996,28618271.81,11869954.18,6565,1814,1022081136,0.259,1500390.35,4377684.92,1022081.136,155.6863878,15344521.46,2337.322386,32092839.09,4298928,1924408.339,972749,1808.066136,0,0.006200000000000039,40.70300000000025,8527.118699999999,56524005.29,28618271.808,15261481.4283,2324.6734848895658,41262523.8617,-36974921.4417,-5632.128170860624,6329.107142857143,2010,536.2453142227122,670
2423,PASS CHRISTIAN,1944,15992465.856,8226.577086419753,1199831.5760000013,617.1973144197527,11674500.07488,6005.40127308642,4317965.78112,2221.1758133333337,6409989.712,12344400,521970,1254125,172720,1948815,26670,1012117.356,30861,629602.5,0,0,3386660.657,11405973.62,5867.270381,12543187.62,6452.257006,14792634.28,7609.379772,2582.614147909968,816.6615375030681,21,97.2,531.2952,359.64,137,158,16,0.2733,385.98522957613113,6253.255610576131,956.7238041316868,8566.103576131687,4496176.445040001,1859871.0720000009,6409989.712,3386660.657,1944,661,228928204,0.185,431487.86,1079808.76,228928.204,117.7614218,6133197.908,3154.937195,9156526.963,1145622,578229.0011,59475,1742.109392,0,0,0,2518.49856,16652505.352,6409989.712,4496176.445040001,2312.8479655555557,12156328.90696,-8325632.424959999,-4282.732728888888,6611.672025723473,2010,89.97730711043873,670
6120,PEARL,4216,33993594.192,8062.996724857685,1902783.5219999999,451.32436385768506,27231782.520000003,6459.151451612904,6761811.672,1603.8452732447818,6761811.672,26771600,1664970,2039937.5,107950,3812857.5,234950,1970925.1919999998,66929,1136332.5,0,0,6761811.672,25328999,6007.827087,27893342,6616.067837,32090810.67,7611.672361,1193.77059659091,754.7317279305444,185,210.8,1034.6064,851.632,437,257,10,0.2454,800.9466777058833,6808.773764705883,800.9466769506644,8412.619037950664,6761811.672,3376791.1939999983,6761811.672,7531202.34,4216,1193,241493274,0.202,949460.29,2067694.71,241493.274,57.28018833,21131530.33,5012.222564,20362139.66,2972443,1190074.916,205305,1603.845273,0,0,0,5353.321919999999,35467601.864,6761811.672,9576252.50328,1603.8452732447818,28705790.192,-9156341.698,-2171.8078031309296,5714.509943181818,2010,172.0913663034367,670
5500,PEARL RIVER COUNTY,3284,26059150.066,7935.185769183922,1403429.3159999996,427.3536271839221,22180511.582,6754.114367235079,3878638.484,1181.071401948843,3878638.484,20853400,1184910,1508125,194310,2887345,54610,1334409.066,52133.50000000001,877252.5,0,0,3878638.484,20777082.27,6326.76074,22899306.27,6972.992165,24655720.75,7507.832142,1505.0732177263972,513.6224373898253,43,164.20000000000002,700.4772,505.736,311,190,18,0.2133,770.7750967844086,7097.535836784408,770.7750967332513,8278.607238733252,3878638.484,2531225.4219999984,3878638.484,6182812.693,3284,921,138522803,0.154,759427.99,1552602.28,138522.803,42.1811215,19020667.79,5791.920763,16716493.58,2106212,974628.2592,279225,1181.071402,0,0,0,4103.8031599999995,27186946.172,3878638.484,7340475.46644,1181.071401948843,23308307.687999997,-4633085.545999999,-1410.8055864799023,5869.922928709056,2010,303.1758957654723,670
5600,PERRY COUNTY,933,8958536.025969196,9601.860692357124,629718.689969196,674.9396463571247,6539731.298957514,7009.3583054207,2418804.727011683,2592.502386936423,2967449.156,5924550,457200,555625,53975,1066800,0,673976.8080000001,14811.375000000002,430530,17299.686,830568.1569691948,1907062.796,6421754.54,6882.909475,7063195.54,7570.413226,8328817.336,8926.921046,1696.0974358974358,1117.563089609309,0,46.650000000000006,353.7936,258.441,120,70,5,0.3792,118.54844690976734,7001.457921909768,664.117203191463,9591.038249191462,2416078.4453538214,619621.3504956337,2967449.156,1907062.796,933,452,105980327,0.277,216445.16,624258.38,105980.327,113.5909185,4095746.384,4389.867507,5156132.744,736061,278590.1393,302157,2044.011571,0.10218644688999999,0.029200000000000004,27.243600000000004,1279.9949399999998,8948438.686495634,2967449.156,2416078.4453538214,2589.5803272816947,6532360.241141813,-1750371.1246461784,-1876.067657712946,5772.307692307692,2010,668.4889380530974,670
1821,PETAL,4392,36072890.516,8213.317512750456,1507632.0960000008,343.2677817504564,29700258.796000004,6762.354006375229,6372631.72,1450.9635063752276,6372631.72,27889200,1912620,2936875,334645,5184140,171450,1644905.016,69723,1113472.5,0,0,6372631.72,28192626.7,6419.086225,31077554.7,7075.94597,34565258.42,7870.049731,2065.378737541528,461.407426941058,135,219.60000000000002,863.4672,702.72,502,370,31,0.1966,706.8047932149357,7125.891018214936,706.8047935901623,8576.854524590162,6372631.72,3104286.651999995,6372631.72,8390939.769,4392,1169,227593990,0.16,1004389.68,2087050.02,227593.99,51.82012523,24704922.98,5624.982464,22686614.93,3319103,1246494.837,532536,1450.963506,0,0,0,5680.77016,37669545.072,6372631.72,10170777.16944,1450.9635063752276,31296913.352,-7374895.8,-1679.1657103825137,6057.452934662237,2010,455.5483319076133,670
5020,PHILADELPHIA,829,7427265.689,8959.307224366707,623897.8270000005,752.5908653667066,5706729.165,6883.871127864897,1720536.524,2075.4360965018095,1720536.524,5264150,415290,674687.5,107950,1197927.5,13970,798150.4230000001,13160.375,58102.5,81804.891,0,1557638.262,5245729.6,6327.779976,5769030.6,6959.023643,6803367.862,8206.716359,1962.6740196078435,1328.679848946218,11,41.45,418.9766,268.596,109,85,10,0.5054,1025.261054156815,7353.0410301568145,1221.760767658625,9428.477126658623,1720536.524,1012839.676,1720536.524,1557638.262,829,61,61447733,0.324,183721.27,508866.33,61447.733,74.12271773,4048494.076,4883.587546,4211392.338,797542,241464.6574,0,1878.936384,0,0.15539999999999998,128.82659999999998,1169.6481400000002,7816207.538,1720536.524,2110376.0352600003,2075.4360965018095,6095671.0139999995,-1759640.4260000002,-2122.606062726176,6195.857843137255,2010,0,670
5520,PICAYUNE,3431,28272194.281,8240.219842902943,3536338.761,1030.7020579029431,22969389.248999998,6694.663144564266,5302805.032,1545.5566983386766,5302805.032,21786850,1158240,1444625,248285,2851150,147320,2365398.3045,54467.125,1041082.5,25926.351500000048,0,5302805.032,19433050.49,5663.961087,21406168.49,6239.046485,24735855.52,7209.517785,1566.202357563851,1124.54571073085,116,171.55,1241.6789,881.767,304,182,23,0.3619,1378.167787963568,7042.128874963568,1378.1677883022458,8587.685573302246,5302805.032,4728493.682000004,5302805.032,5779665.492,3431,1093,189385894,0.257,727405.32,1537937.17,189385.894,55.19845351,16103363.46,4693.489787,15626503,2053953,969073.6234,418962,1545.556698,0,0.011900000000000022,40.828900000000075,4452.314060000001,29464349.202000003,5302805.032,7955374.284540001,1545.5566983386766,24161544.17,-5913248.538000001,-1723.476694258234,5910.216110019646,2010,383.31381518755717,670
5820,PONTOTOC CITY,2302,19533963.98,8485.648992180713,1525692.0500000007,662.7680491807132,17096372.18,7426.747254561251,2437591.8000000003,1058.9017376194615,2437591.8000000003,14617700,1318260,1412875,161925,2893060,316230,1021777.23,36544.25,648652.5,0,0,2437591.8,15570680.13,6763.979205,17142727.13,7446.88407,18008271.93,7822.880943,2114.6994434137296,652.5447668196716,249,115.10000000000001,536.366,476.514,346,178,15,0.233,1031.3780321850563,7795.357237185056,1031.3780318045174,8854.258974804517,2437591.8000000003,2374232.2300000004,2437591.8,4628536.325,2302,681,87056850,0.207,531061.98,1361549.15,87056.85,37.8179192,14705135.33,6387.982333,12514190.8,1753237,671774.4036,107904,1058.901738,0,0,0,3076.2148,20382504.16,2437591.8000000003,5503276.1232,1058.9017376194615,17944912.36,-2566477.86,-1114.8904691572543,5663.30241187384,2010,158.44933920704847,670
5800,PONTOTOC COUNTY,3466,28451090.75933918,8208.623992884934,1358104.1093391813,391.8361548849334,25121258.49133918,7247.910701482741,3329832.268,960.7132914021928,3329832.268,22009100,1447800,1222375,280670,2950845,274320,1276967.9819999998,55022.75,981075,0,903760.027339178,3329832.268,23763154.38,6856.074547,26194785.38,7557.641483,27092986.65,7816.787838,712.4125000000004,390.8530735267875,216,173.3,670.3244,734.792,380,154,26,0.1934,469.604990218696,7325.679537218696,469.6049906208882,8286.392828620888,3329832.268,1627650.8940000013,3329832.268,7072592.053,3466,1030,118922581,0.212,803371.5,1802644.88,118922.581,34.31118898,22864953.11,6596.928192,19122193.33,2551894,1014969.63,522068,960.7132914,0.03280753537000001,0,0,4338.1623199999995,28720637.544,3329832.268,7754572.13688,960.7132914021928,25390805.276,-4295495.382,-1239.3235377957303,5559.803571428572,2010,506.8621359223301,670
5530,POPLARVILLE,1909,16367740.709161077,8573.986751786839,1347829.4291610774,706.039513786839,13170833.821161076,6899.33673188113,3196906.888,1674.6500199057098,3196906.888,12122150,586740,1047750,107950,1742440,16510,851338.5945,30305.375,379095,0,1225901.7396610766,3196906.888,11823004.39,6193.297218,13027755.39,6824.387318,15019911.28,7867.947238,1756.3209459459458,707.9374889376052,13,95.45,446.8969,381.8,154,132,10,0.2341,771.1576053671488,6964.4548233671485,771.1576052728587,8639.104843272858,3196906.888,1472139.8658078872,3196906.888,3517493.955,1909,398,114175246,0.2,437097.67,903606.72,114175.246,59.80892928,9830848.502,5149.737298,9510261.435,1222569,534963.5253,242338,1674.65002,0.08096121892,0,0,2384.54157,16492051.145807886,3196906.888,4452853.80936813,1674.6500199057098,13295144.257807886,-3288393.462,-1722.5738407543215,6211.081081081081,2010,608.8894472361809,670
5900,PRENTISS COUNTY,2278,20375867.696908712,8944.630244472657,1565342.846908711,687.1566484726573,17880682.30490871,7849.289861680733,2495185.392,1095.3403827919228,2495185.392,14465300,1535430,1412875,107950,3056255,6350,907842.228,36163.25,770572.5,0,1133384.7189087137,2495185.392,16315339.46,7162.133213,17969550.46,7888.301343,18810524.85,8257.473596,1574.7732656514381,501.49454000943433,5,113.9,476.5576,435.098,403,178,10,0.2092,702.4412898254641,7864.574502825464,702.4412896173872,8959.914885617387,2495185.392,1600161.2594364062,2495185.392,4851778.624,2278,809,89113764,0.191,510258.94,1412112.52,89113.764,39.11929939,15474365.07,6792.96096,13117771.84,2125564,668851.1936,501635,1095.340383,0.058900128440000005,0,0,3030.31228,20410686.109436408,2495185.392,5510885.249547831,1095.3403827919228,17915500.717436407,-2720756.058,-1194.3617462686566,5456.362098138748,2010,620.0679851668726,670
6000,QUITMAN COUNTY,852,8094656.86688921,9500.770970527243,504106.47688921075,591.674268527242,5912432.48688921,6939.474749869964,2182224.3800000004,2561.2962206572774,2182224.3800000004,5410200,304800,428625,53975,787400,0,727942.41,13525.5,373380,53290.47000000002,728918.4868892106,1737465.39,5853085,6869.818075,6435057,7552.883803,7590550.39,8909.096702,1006.9064748201436,1218.0139463312764,0,42.6,382.122,374.028,80,54,5,0.4485,65.23239608067706,6935.050471080677,587.2499897379548,9496.346691737956,2182224.3800000004,500336.99136073794,2182224.38,1737465.39,852,392,77936585,0.439,195174.63,594290.37,77936.585,91.47486502,4252832.62,4991.587582,4697591.61,647440,262512.4848,196657,2039.278627,0.0989606811,0.09850000000000003,83.92200000000003,1159.9588,8090887.381360738,2182224.3800000004,2184539.5929673994,2561.2962206572774,5908663.001360737,-1447616.86,-1699.0808215962445,5976.978417266187,2010,501.67602040816325,670
