dist_id,district,model_2_diff_total,model_2_diff_pp,ell_funding,conc_pov_funding,sparsity_funding,model_2_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gr_9_12_enroll,gifted_enroll,conc_pov_weight_adj,conc_pov_adm,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,gr_9_12_funding,model_2_total_funding,model_2_pp_funding,model_2_local_mills_total,model_2_local_pct_total,model_2_local_share_total,model_2_local_share_pp,model_2_state_share,model_2_local_diff_total,current_local_pp,model_2_local_diff_pp,model_2_state_diff_total,model_2_state_diff_pp,sped_pp_funding,sped_model_2_pp,sped_pp_diff,at_risk_pp_funding,ed_model_2_pp,ed_pp_diff,cte_pp_funding,cte_model_2_pp,cte_pp_diff
5720,MCCOMB,1670505.5999999996,780.6100934579435,60900,208335.42,0,5871.966895327103,2802880,14868695.52,6947.9885607476635,11428389,3440306.52,3973191.964,3440306.52,2140,48.53163931791994,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,61,153,181,162,165,138,135,161,128,201,177,169,132,126,0.5119,714,42,18,0,23,5,5,28,63,5,62,5,58,0,0,271,141899713,8534905.3,MCCOMB,44.09494569061098,0.37200000000000005,9335373.91,1879.98276,144,123,5,1095.466,796.0800000000002,141899.713,66.30827710280373,8768684.036,4097.515904672898,9301569.48,4346.527794392524,19963294,9328,8534905,3988,Town,96100,28571,1699242,655404.0700184,396130,1607.6198691588786,0,604,107,0.1119,239.466,12412000,501120,891750,49300,1442170,1588425.7,31030,621180,175160,16539201.12,7728.598654205607,3973191.9639999997,4465584.3024,3973191.9639999997,1856.6317588785046,12566009.156,-4561713.336000001,3988.2735046728976,-2131.641745794393,-175866.8440000005,-82.18076822429884,6247.213235294118,5302.095588235294,-945.1176470588243,598.2879158443986,1450,851.7120841556014,554.8039215686274,870,315.1960784313726
3820,MERIDIAN,7461804.432,1617.20945643693,107300,814477.1219999999,0,5871.125781135673,2802910,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,4614,85.86799935428624,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,169,342,368,370,423,250,318,382,259,324,353,366,304,256,0.6029,1157,74,72,0,40,51,5,55,63,43,189,5,110,0,5,636,367691584,22438180.79,MERIDIAN,53.73363808050205,0.363,17171470.7,4011.7486,213,377,48,2781.7806,1674.882,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,4019.6242826181183,45225426,9801,22438180,4863,Town,83300,32422,3002434,1390905.5237884,469928,1486.7103511053317,0,1279,230.70000000000002,0.20289999999999997,936.1805999999999,26761200,741240,2733250,473280,3947770,4033581.87,66903,1006590,370910,37108731.992,8042.638056350238,10295364.352,10019357.63784,10019357.63784,2171.5122752145644,27089374.354159996,-12418823.152159998,4863.064757260511,-2691.552482045947,1683146.354159996,364.791147412222,4706.009404388715,6187.727272727273,1481.7178683385582,500.005472677608,1450,949.9945273223921,406.1607605877269,870,463.8392394122731
4800,MONROE COUNTY,-238949.875,-112.76539641340241,7250,0,0,5659.958779141105,2802940,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,2119,5.3506959268187595,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0,159,169,162,143,169,130,141,174,161,186,179,143,163,0.1451,845,5,24,0,28,13,5,24,97,5,60,5,138,5,5,403,132970709,5580181.42,MONROE COUN,396.0232517379931,0.154,4217787.34,1931.62778,263,131,15,307.4669,326.326,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,4710.478820198206,17843974,8420,5580181,2633,Rural,102700,46754,1801989,624709.47086344,515714,1742.2318924020767,0,671,105.95,0,0,12290200,915240,949750,147900,2012890,445827.005,30725.5,735150,194590,15716632.505,7417.004485606419,3723179.852,4243490.776350001,3723179.852,1757.0457064653137,11993452.653,-1857001.568,2633.403218499292,-876.3575120339783,-1679841.3469999991,-792.751933459178,4405.841075794621,4921.491442542787,515.6503667481657,2031.794221958331,1450,-581.794221958331,610.312426035503,870,259.687573964497
3020,MOSS POINT,-943110.2699999996,-601.0900382409172,101500,180183.96000000002,0,5865.3062293180365,2803000,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,1569,15.13929963563353,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,21,128,127,118,107,109,114,129,121,128,110,134,103,94,0.532,640,70,26,0,16,11,5,24,48,5,46,0,64,0,0,240,170728849,9817268.919999998,MOSS POINT,103.63755508920823,0.297,10835532.81,1360.7095,128,112,5,834.7080000000001,465.993,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,5402.362441045252,20231697,12894,9817268,6257,Suburb,94200,41902,1283115,461588.80831628,330910,1998.134053537285,0,441,78.45,0.132,207.108,9100200,445440,812000,49300,1306740,1210326.6,22750.5,556800,127890,12606391.06,8034.666067558955,4780407.772,3403725.5862000003,3403725.5862000003,2169.3598382409177,9202665.4738,-6413543.333799997,6257.022893562777,-4087.6630553218597,-2408713.5262,-1535.1902652645003,5237.2040816326535,5333.632653061224,96.42857142857065,552.9943504989529,1450,897.0056495010471,517.046875,870,352.953125
0617,N. BOLIVAR CONS,-506623.8644620357,-649.5177749513286,7250,135923.57999999996,55076.63553796439,6805.7373532538,2800186,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,780,3.782567737887613,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0,52,49,55,63,58,72,73,77,60,71,61,5,47,0.6003,343,5,5,0,11,5,0,15,20,5,11,0,41,0,0,107,36309085,2269876.21,N. BOLIVAR,206.2091293666015,0.605,5382890.59,752.995912,72,36,5,468.234,471.9,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,6067.833935897435,8084975,10365,2269876,2910,Rural,66600,24072,452787,246433.93522288,232073,1303.4030512820514,0.012174322621123869,184,39,0.20029999999999992,156.23399999999995,4524000,250560,261000,49300,560860,678939.2999999999,11310,298410,53360,6325129.515537964,8109.140404535851,1016654.38,1707784.9691952504,1016654.38,1303.4030512820514,5308475.135537964,-1253221.83,2910.0977051282052,-1606.6946538461539,-1174963.8644620357,-1506.363928797482,4006.9646017699115,4963.362831858407,956.3982300884954,526.30508511317,1450,923.69491488683,676.5976676384839,870,193.40233236151607
7011,N. TIPPAH,568478.8959999997,442.0520186625199,0,0,0,6440.107228615863,2803270,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,1286,6.591795771029581,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,40,94,113,103,103,77,72,110,92,89,101,97,94,83,0.1774,389,0,27,0,19,5,5,5,67,5,23,0,155,0,0,306,47595603,3285728.73,N. TIPPAH,195.09099563610084,0.257,4015698.98,1149.93333,241,65,5,228.1364,330.502,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,4881.818802488337,10999227,8553,3285728,2554,Rural,81900,36925,895049,378274.64059772,59502,1036.2961772939348,0,375,64.3,0,0,7458800,838680,471250,49300,1359230,330797.78,18647,338430,108750,9614654.78,7476.403405909798,1332676.884,2595956.7906,1332676.884,1036.2961772939348,8281977.896,-1953051.846,2554.9990124416795,-1518.7028351477447,-318048.1040000003,-247.31578849144626,2877.9710610932475,4370.5144694533765,1492.543408360129,1658.1073454201958,1450,-208.10734542019577,152.96143958868893,870,717.0385604113111
0130,"NATCHEZ-ADAMS",2151766.5820000023,757.131098522168,18850,177528.37199999994,0,5725.177316734695,2803030,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,2842,6.147788994401961,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,5,211,254,207,246,181,189,214,188,192,213,206,200,210,0.4718,884,13,39,0,61,25,5,56,140,5,58,5,116,5,5,503,320557180,14761348.69,"NATCHEZ-ADA",462.2800168626252,0.355,11681465.56,2595.44725,317,188,15,1340.8556,1008.91,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,4432.600840957072,30239228,10640,14761348,5194,Town,92100,29936,2264097,827001.6833031999,271731,1639.4551055594652,0,829,142.1,0.07179999999999997,204.05559999999994,16483600,1103160,1363000,147900,2614060,1944240.62,41209,769080,240410,22288977.992000002,7842.708653061225,8975601.04,6018024.057840001,6018024.057840001,2117.531336326531,16270953.934160002,-8743324.632159999,5194.000242786769,-3076.4689064602385,-985829.0658399984,-346.8786297818433,4354.032692307693,5027.038461538462,673.0057692307691,616.771622017464,1450,833.228377982536,307.38800904977376,870,562.6119909502263
5000,NESHOBA COUNTY,-705605.4699999988,-232.25986504279172,7250,0,0,6388.385625411455,2803060,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,3038,5.748375346656347,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,40,239,250,220,187,216,208,204,241,249,262,249,222,204,0.2827,1280,5,42,0,110,5,5,13,114,11,72,5,169,5,5,547,124951330,5845157.82,NESHOBA COU,528.4971521157036,0.281,15123730.02,2718.44134,393,142,21,858.8426000000001,853.6780000000001,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,5388.545460829493,25958678,8544,5845157,1924,Town,83300,40115,2625575,903592.28920768,304320,1151.6251612903227,0,937,151.9,0,0,17620400,1367640,1029500,207060,2604200,1245321.77,44051,1113600,271730,22906552.77,7540.010786701778,3498637.24,6184769.2479,3498637.24,1151.6251612903227,19407915.53,-2346520.58,1924.015082290981,-772.3899210006582,-3017291.469999999,-993.183499012508,4722.257194244605,4683.812949640288,-38.44424460431674,1052.1046454934583,1450,397.8953545065417,237.75,870,632.25
4111,NETTLETON,392628.37200000044,353.08306834532414,15950,0,0,6313.449974820144,2803090,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,1112,11.342668168121282,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0,80,90,66,80,83,85,84,92,105,100,77,80,78,0.2651,411,11,12,0,12,12,5,5,71,5,24,0,44,0,0,190,44823031,2491966.27,NETTLETON,98.03689780199078,0.222,2793832.13,1060.01667,127,58,5,294.7912,246.864,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,4851.144100719424,9119894,8201,2491966,2240,Rural,89200,39620,736190,339687.55367964,96437,1128.6374712230215,0,335,55.6,0,0,6449600,441960,420500,49300,911760,427447.24,16124,357570,97150,8275601.24,7442.087446043166,1255044.868,2234412.3348000003,1255044.868,1128.6374712230215,7020556.372,-1236921.402,2240.9768615107914,-1112.33939028777,-369131.62799999956,-331.95290287769785,3874.684210526316,4798.736842105263,924.0526315789475,1152.298826015295,1450,297.70117398470506,234.63990267639903,870,635.3600973236009
7320,NEW ALBANY,893685.5580000002,422.7462431409658,275500,0,0,6097.993168401134,2803120,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,2114,27.529134906579134,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,39,194,183,156,163,159,144,146,154,171,164,150,140,120,0.2201,759,190,34,0,39,16,5,22,107,5,41,5,109,0,0,378,107360999,8088117.23,NEW ALBANY,76.79137056699805,0.225,4842368.61,1924.71508,255,123,5,465.2913999999999,475.65,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,4619.085014191106,20085589,9501,8088117,3825,Rural,106800,45216,1685398,617693.23004068,414684,1421.9999867549668,0,574,105.7,0,0,12261200,887400,891750,49300,1828450,674672.5299999998,30653,660330,166460,15897265.53,7519.993155156102,3006107.972,4292261.6931,3006107.972,1421.9999867549668,12891157.557999998,-5082009.258,3825.977876064333,-2403.977889309366,-485206.44200000167,-229.520549668875,4400.516971279373,4774.0208877284595,373.5039164490863,1327.540612271536,1449.9999999999998,122.45938772846375,546.3557312252965,870,323.6442687747035
5100,NEWTON COUNTY,145291.02325241454,86.0728810737055,0,0,81278.36325241557,6113.6641133011935,2803150,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,1688,4.169815704645208,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,20,143,148,110,103,107,116,118,126,147,145,132,114,129,0.1954,515,0,12,0,11,5,5,22,62,5,78,5,39,5,0,239,73661085,4501917.6,NEWTON COUN,404.81405404069886,0.235,5342700.56,1518.53889,112,127,10,329.8352,396.6799999999999,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,4905.85818127962,14676491,8694,4501917,2667,Rural,88600,36958,1271315,497838.04333628,194110,1221.8663388625594,0.008301842953547921,520,84.4,0,0,9790400,389760,920750,98600,1409110,478261.04,24476,448050,150800,12382375.403252415,7335.530452163754,2062510.3800000001,3343241.3588781524,2062510.3800000001,1221.8663388625594,10319865.023252415,-2439407.2199999997,2667.0127962085307,-1445.1464573459714,-1024091.9767475855,-606.6895596845889,5105.682730923695,5659.076305220883,553.393574297188,1509.3538935088795,1450,-59.35389350887954,376.9126213592233,870,493.0873786407767
5130,NEWTON MUNICIPAL,325042.31999999937,398.3361764705878,0,12423.599999999971,0,5690.485622549018,2803180,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,816,5.953516099013701,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,21,52,61,53,68,49,85,54,61,64,70,58,41,79,0.4175,247,0,5,0,5,5,5,5,32,5,35,5,32,5,5,131,72751727,3547304.45,NEWTON MUNI,137.06186166779392,0.34700000000000003,5411990.16,781.055556,69,60,15,340.68,283.15200000000004,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,4627.326862745098,8186568,10032,3547304,4347,Town,83400,32047,649367,245849.47224836,167684,1711.4770588235294,0,248,40.800000000000004,0.01749999999999996,14.279999999999967,4732800,240120,435000,147900,823020,493986,11832.000000000002,214890,71920,6360871.6,7795.185784313725,2037048.356,1717435.332,1717435.332,2104.7001617647056,4643436.267999999,-1829869.1180000002,4347.186825980392,-2242.4866642156867,-529027.7320000008,-648.3182990196092,4509.493055555556,5715.416666666667,1205.9236111111113,721.6433962908301,1450,728.3566037091699,678.8825910931174,870,191.1174089068826
5411,NORTH PANOLA,1234865.9282158883,1013.0155276586456,7250,101704.82699999998,64620.85621588896,5834.259583442074,2803210,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,1219,4.086010916015262,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,19,79,86,77,129,71,98,98,83,98,126,87,81,80,0.4959,468,5,14,0,5,16,5,17,21,5,24,0,64,0,0,170,87683457,4670309.41,NORTH PANOL,298.33498369328555,0.409,3902052.18,1058.11111,90,76,5,604.5021,498.571,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,4276.03338802297,11074637,9085,4670309,3831,Rural,70900,34544,897728,366289.12192728,287541,1581.5465955701395,0.009139890839847382,374,60.95,0.09589999999999999,116.90209999999998,7070200,313200,551000,49300,913500,876528.045,17675.5,407160,108460,9567099.228215888,7848.317660554461,2455136.796,2583116.79161829,2455136.796,2014.0580771123873,7111962.432215888,-2215172.614,3831.2628465955704,-1817.204769483183,-28427.567784111947,-23.320400151035756,5249.87134502924,5342.105263157895,92.2339181286552,605.9352348441469,1450,844.0647651558531,614.4038461538462,870,255.5961538461538
5711,NORTH PIKE,678360.4299999997,302.1650022271715,0,0,0,6405.130258351893,2803240,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,2245,17.84537011819581,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0,142,162,166,145,181,195,189,166,185,193,196,146,148,0.3206,628,0,29,0,30,5,5,5,137,5,65,5,115,5,0,400,84591365,5573192.04,NORTH PIKE,125.80293852862786,0.265,10739904.63,2039.74444,282,114,10,719.747,594.9250000000001,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,4967.2051714922045,19274349,8585,5573192,2482,Town,115600,41738,1752940,648680.50820432,289277,1055.0370690423165,0,683,112.25,0,0,13021000,981360,826500,98600,1906460,1043633.1499999999,32552.5,546360,198070,16748075.65,7460.16732739421,2368558.22,4521980.425500001,2368558.22,1055.0370690423163,14379517.43,-3204633.82,2482.490886414254,-1427.4538173719377,-896339.5700000003,-399.26038752784007,4317.586206896552,4695.714285714285,378.1280788177337,901.261843681627,1450,548.738156318373,460.63216560509557,870,409.36783439490443
5200,NOXUBEE COUNTY,1088406.3133166358,779.102586482918,39150,192517.77599999998,242276.6413166342,6468.779036017635,2803300,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,1397,2.0098901424649593,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,59,115,103,86,113,88,103,92,96,112,120,111,90,88,0.5584,436,27,20,5,12,5,5,18,16,5,33,5,55,0,5,169,80328913,4230854.86,NOXUBEE COU,695.062864623386,0.39,6357876.46,1222.77222,83,86,15,780.0848,544.83,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,4630.82946313529,12179332,8718,4230854,3028,Rural,59700,33784,1008651,406631.3878546,178319,1610.028320687187,0.029901098575350407,409,69.85000000000001,0.15839999999999999,221.2848,8102600,288840,623500,147900,1060240,1131122.96,20256.500000000004,379320,118610,11286093.877316635,8078.807356704821,2249209.5640000002,3047245.3468754916,2249209.5640000002,1610.028320687187,9036884.313316636,-1981645.296,3028.5288904795993,-1418.5005697924123,174872.3133166358,125.1770317227174,5481.798913043478,5762.173913043478,280.375,521.2656211922089,1450,928.7343788077911,408.98853211009174,870,461.01146788990826
3021,OCEAN SPRINGS,1621425.309999995,276.6465296024562,153700,0,0,5640.842358641869,2803360,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,5861,171.81972295410745,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0,363,436,402,411,429,420,470,484,466,499,498,459,417,0.1196,1864,106,131,0,73,36,11,29,238,46,166,5,238,5,5,975,341284002,22054499.37,OCEAN SPRIN,34.11133424749763,0.111,10502145.76,5350.99441,549,378,56,700.9756,650.571,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,4375.703325371097,53564497,9139,22054499,3762,Suburb,169400,69055,3772239,1726500.94160356,666214,1618.4108189728715,0,1873,293.05,0,0,33993800,1910520,2740500,552160,5203180,1016414.62,84984.5,1621680,543170,42616929.12,7271.2726701927995,9555952.056,11506570.8624,9555952.056,1630.43031155093,33060977.063999996,-12498547.314000001,3762.924308138543,-2132.493996587613,-2070525.9360000044,-353.2717857020989,3837.4760935910476,5293.163784333672,1455.6876907426245,2462.9972021901476,1450,-1012.9972021901476,357.4109442060086,870,512.5890557939914
0921,OKOLONA,-129242.59981647367,-252.92093897548693,0,11558.819999999985,18492.596183526555,6450.290411318056,2803390,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,511,4.376051144357698,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0,37,32,35,40,32,53,42,40,41,43,5,44,39,0.426,226,0,5,0,0,5,0,5,19,5,26,0,34,0,0,88,28085972,1788241.29,OKOLONA,116.77194418965205,0.315,2487390.65,485.8915,53,41,5,217.686,160.965,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,5455.745714285715,5213582,10202,1788241,3499,Rural,73300,34412,423757,152304.06982576,245521,1538.9573698630138,0.006239488556423023,131,25.55,0.025999999999999968,13.285999999999984,2963800,184440,297250,49300,530990,315644.7,7409.5,196620,37990,4082505.6161835263,7989.2477811810695,786407.216,1102276.5163695521,786407.216,1538.9573698630138,3296098.4001835263,-1001834.074,3499.493718199609,-1960.536348336595,-522923.59981647367,-1023.3338548267584,4280.373737373738,5363.535353535353,1083.1616161616157,699.6502752853193,1450,750.3497247146807,1086.3761061946902,870,-216.37610619469024
3620,OXFORD,4675034.7200000025,980.9137054133453,545200,0,0,5243.917959315989,2803450,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,4766,55.338644048835015,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,213,339,403,398,329,355,337,334,333,361,339,357,318,297,0.1731,1349,376,73,0,92,12,5,28,214,14,68,5,156,5,5,671,616326244,38762587.56,OXFORD,86.12426419039325,0.153,9080889.16,4136.77778,462,191,24,824.9946,729.198,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,3880.186644985313,61484006,12900,38762587,8133,Rural,241700,48668,2226845,1382428.57305076,478640,1435.1375262274444,0,1311,238.3,0,0,27642800,1607760,1384750,236640,3229150,1196242.17,69107,1173630,380190,34236319.17,7183.4492593369705,17257134.832,9243806.175900001,9243806.175900001,1939.5313000209821,24992512.9941,-29518781.3841,8133.148879563576,-6193.617579542593,-340322.0058999993,-71.40621189676858,3289.2836041358937,4769.793205317577,1480.5096011816836,1675.6819657374242,1450,-225.6819657374242,354.81097108969607,870,515.1890289103039
3022,PASCAGOULA,5086142.490000002,774.7360990099005,881600,0,0,5507.280049581112,2803480,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,6565,91.97136281334885,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,97,464,522,446,483,449,459,482,502,466,572,559,456,468,0.3562,1814,608,77,0,62,54,5,55,204,45,186,5,193,5,5,894,1022081136,52236402.87,PASCAGOULA,71.38091465843918,0.259,23446694.79,5947.53333,459,382,55,2338.453,1700.335,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4234.858208682407,86395185,13159,52236402,7956,City,120700,44005,4298928,1924408.33917016,972749,1566.3174196496575,0,2055,328.25,0,0,38077000,1597320,2769500,542300,4909120,3390756.85,95192.5,1578180,595950,49527799.35,7544.219246001523,28618271.808000002,13372505.824500002,13372505.824500002,2036.9391964204115,36155293.5255,-38863897.045499995,7956.80165575019,-5919.862459329778,-1929424.4745000005,-293.89557875095215,4797.910714285715,5478.928571428572,681.0178571428569,822.9407814354875,1450,627.0592185645125,536.2453142227122,870,333.7546857772878
2423,PASS CHRISTIAN,1769008.4699999988,909.9837808641969,30450,0,0,5498.3930602880655,2803510,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,1944,33.32405716240986,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,53,124,126,152,126,130,125,126,145,171,157,172,148,154,0.2733,661,21,38,0,21,18,5,14,52,11,78,5,64,0,5,304,228928204,12821808.87,PASS CHRIST,58.33623410635808,0.185,5104203.89,1797.82778,137,158,16,531.2952,359.64,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,4142.633966049382,22716485,11685,12821808,6595,Suburb,170700,54279,1145622,578229.0011394001,59475,1532.2070833333337,0,631,97.2,0,0,11275200,476760,1145500,157760,1780020,770378.04,28188,575070,182990,14642296.04,7532.045288065843,6409989.712,3953419.9308,3953419.9308,2033.6522277777779,10688876.109199999,-8868388.939199999,6595.580694444444,-4561.928466666666,-343014.8908000011,-176.44798909465044,3683.672025723473,5723.536977491962,2039.864951768489,1088.3384625710905,1450,361.66153742890947,89.97730711043873,870,780.0226928895613
6120,PEARL,2140446.790000003,507.69610768500934,268250,0,0,5789.148388994308,2803520,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,4216,164.80810330995826,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,5,343,315,302,284,300,285,316,326,359,375,349,254,284,0.2454,1193,185,134,0,46,19,5,43,216,5,56,0,175,5,0,707,241493274,15918153.37,PEARL,25.5812664263897,0.202,8569410.22,3639.4581,437,257,10,1034.6064,851.632,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,4307.309418880455,38229997,9067,15918153,3775,Suburb,120700,49944,2972443,1190074.91630636,205305,1593.1144425996206,0,1262,210.8,0,0,24452800,1520760,1863250,98600,3482610,1500179.2799999998,61132,1037910,365980,31168861.28,7392.99366223909,6761811.672,8415592.5456,6761811.672,1603.8452732447818,24407049.608000003,-9156341.697999999,3775.6530763757114,-2171.8078031309296,-469137.3919999972,-111.27547248576775,4222.220170454545,4946.889204545455,724.6690340909099,1150.2682723655682,1450,299.73172763443176,172.0913663034367,870,697.9086336965634
5500,PEARL RIVER COUNTY,1557119.4560000002,474.1533057247252,62350,0,0,6096.885339829476,2803540,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,3284,24.66838722208647,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0,256,262,228,247,207,265,261,236,263,275,273,232,218,0.2133,921,43,65,0,70,14,5,5,146,13,96,5,95,5,0,515,138522803,8511724.03,PEARL RIVER,133.12584930804556,0.154,5974656.55,2896.71186,311,190,18,700.4771999999999,505.736,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,4576.3433252131545,26976776,8214,8511724,2591,Rural,156400,63540,2106212,974628.25924712,279225,1181.071401948843,0,998,164.20000000000002,0,0,19047200,1082280,1377500,177480,2637260,1015691.94,47618.00000000001,801270,289420,23900809.94,7277.956741778319,3878638.484,6453218.683800001,3878638.484,1181.071401948843,20022171.456,-4633085.545999999,2591.8769884287453,-1410.8055864799023,-565104.5439999998,-172.0781193666262,4058.2119460500962,5081.425818882466,1023.2138728323698,1391.3775626774434,1450,58.62243732255661,303.1758957654723,870,566.8241042345277
5600,PERRY COUNTY,284449.1187160602,304.8757971233226,0,0,174173.7387160605,5903.824501460583,2803570,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,933,1.7813553107133002,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0,80,83,57,66,72,73,71,67,77,70,91,61,5,0.3792,452,0,22,0,5,5,5,0,59,5,33,5,56,0,0,186,105980327,4166449.57,PERRY COUNT,523.7585081363711,0.27699999999999997,4325843.59,876.65,120,70,5,353.79359999999997,258.441,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,4868.6164630225085,9747500,10447,4166449,4465,Rural,85800,46063,736061,278590.13933556003,302157,1800.72115755627,0.032186446892867,227,46.650000000000006,0,0,5411400,417600,507500,49300,974400,513000.72,13528.500000000002,393240,65830,7545572.95871606,8087.430823918607,2967449.156,2037304.6988533363,2037304.6988533363,2183.606322458024,5508268.259862724,-2129144.8711466636,4465.647984994641,-2282.041662536617,-714223.7401372762,-765.5131191181954,3774.6717948717946,4996.923076923077,1222.2512820512825,787.4369104912018,1450,662.5630895087982,668.4889380530974,870,201.5110619469026
